Particles in Bath,Particles in Bin 1,Particles in Bin 2,Total particles,Time Stamp
750,0,0,750,19.71924
750,0,0,750,19.77002
750,0,0,750,19.82153
750,0,0,750,19.87622
750,0,0,750,19.91919
750,0,0,750,19.96362
750,0,0,750,20.01929
750,0,0,750,20.06567
750,0,0,750,20.11914
750,0,0,750,20.16357
750,0,0,750,20.21899
750,0,0,750,20.26416
750,0,0,750,20.31909
750,0,0,750,20.36572
750,0,0,750,20.41968
750,0,0,750,20.46338
750,0,0,750,20.5188
750,0,0,750,20.56299
750,0,0,750,20.6189
750,0,0,750,20.66357
750,0,0,750,20.71899
750,0,0,750,20.76318
750,0,0,750,20.81909
750,0,0,750,20.86304
750,0,0,750,20.91846
750,0,0,750,20.97339
750,0,0,750,21.0188
750,0,0,750,21.06274
750,0,0,750,21.11865
750,0,0,750,21.16333
750,0,0,750,21.21851
750,0,0,750,21.26294
750,0,0,750,21.31836
750,0,0,750,21.36646
750,0,0,750,21.41821
750,0,0,750,21.46265
750,0,0,750,21.51831
750,0,0,750,21.56274
750,0,0,750,21.61816
750,0,0,750,21.66284
750,0,0,750,21.71802
750,0,0,750,21.7627
750,0,0,750,21.8186
750,0,0,750,21.86255
750,0,0,750,21.91846
750,0,0,750,21.97046
750,0,0,750,22.01221
750,0,0,750,22.0625
750,0,0,750,22.11816
750,0,0,750,22.16309
750,0,0,750,22.21802
750,0,0,750,22.2627
750,0,0,750,22.31812
750,0,0,750,22.3623
750,0,0,750,22.41797
750,0,0,750,22.46216
750,0,0,750,22.51782
750,0,0,750,22.56226
750,0,0,750,22.61792
750,0,0,750,22.66235
750,0,0,750,22.71802
750,0,0,750,22.76221
750,0,0,750,22.81812
750,0,0,750,22.86206
750,0,0,750,22.91772
750,0,0,750,22.96313
750,0,0,750,23.02026
750,0,0,750,23.06641
750,0,0,750,23.11914
750,0,0,750,23.16235
750,0,0,750,23.21753
750,0,0,750,23.26196
750,0,0,750,23.31787
750,0,0,750,23.36206
750,0,0,750,23.41748
750,0,0,750,23.46216
750,0,0,750,23.51758
750,0,0,750,23.56226
750,0,0,750,23.61621
750,0,0,750,23.66406
750,0,0,750,23.71729
750,0,0,750,23.76172
750,0,0,750,23.81812
750,0,0,750,23.86206
750,0,0,750,23.91724
750,0,0,750,23.96167
750,0,0,750,24.01733
750,0,0,750,24.07031
750,0,0,750,24.11719
750,0,0,750,24.17285
750,0,0,750,24.21704
750,0,0,750,24.27271
750,0,0,750,24.31714
750,0,0,750,24.36182
750,0,0,750,24.41724
750,0,0,750,24.48218
750,0,0,750,24.51685
750,0,0,750,24.57251
750,0,0,750,24.61694
750,0,0,750,24.67236
750,0,0,750,24.71704
750,0,0,750,24.77222
750,0,0,750,24.8147
750,0,0,750,24.87256
750,0,0,750,24.9165
750,0,0,750,24.97241
750,0,0,750,25.01685
750,0,0,750,25.06421
750,0,0,750,25.1167
750,0,0,750,25.17212
750,0,0,750,25.21655
750,0,0,750,25.27246
750,0,0,750,25.31665
750,0,0,750,25.36304
750,0,0,750,25.41821
750,0,0,750,25.47241
750,0,0,750,25.5166
750,0,0,750,25.57178
750,0,0,750,25.61646
750,0,0,750,25.6687
750,0,0,750,25.71655
750,0,0,750,25.77197
750,0,0,750,25.81714
750,0,0,750,25.87183
750,0,0,750,25.9165
750,0,0,750,25.97192
750,0,0,750,26.01636
750,0,0,750,26.07178
750,0,0,750,26.11694
750,0,0,750,26.1626
750,0,0,750,26.21948
750,0,0,750,26.26196
750,0,0,750,26.31592
750,0,0,750,26.37183
750,0,0,750,26.41602
750,0,0,750,26.47144
750,0,0,750,26.51611
750,0,0,750,26.57129
750,0,0,750,26.61597
750,0,0,750,26.67139
750,0,0,750,26.72559
750,0,0,750,26.77148
750,0,0,750,26.81592
750,0,0,750,26.87134
750,0,0,750,26.91602
750,0,0,750,26.97144
750,0,0,750,27.01587
750,0,0,750,27.07593
750,0,0,750,27.1272
750,0,0,750,27.17114
750,0,0,750,27.21582
750,0,0,750,27.27124
750,0,0,750,27.31567
750,0,0,750,27.37134
750,0,0,750,27.41553
750,0,0,750,27.47095
750,0,0,750,27.52466
750,0,0,750,27.5708
750,0,0,750,27.61548
750,0,0,750,27.67188
750,0,0,750,27.71558
750,0,0,750,27.77075
750,0,0,750,27.81543
750,0,0,750,27.87085
750,0,0,750,27.91553
750,0,0,750,27.97095
750,0,0,750,28.01514
750,0,0,750,28.07104
750,0,0,750,28.11523
750,0,0,750,28.17065
750,0,0,750,28.21509
750,0,0,750,28.27051
750,0,0,750,28.31519
750,0,0,750,28.37061
750,0,0,750,28.41504
750,0,0,750,28.4707
750,0,0,750,28.51538
750,0,0,750,28.57056
750,0,0,750,28.61548
750,0,0,750,28.67041
750,0,0,750,28.71533
750,0,0,750,28.77271
750,0,0,750,28.81812
750,0,0,750,28.87085
750,0,0,750,28.91479
750,0,0,750,28.97021
750,0,0,750,29.01489
750,0,0,750,29.07031
750,0,0,750,29.11499
750,0,0,750,29.17041
750,0,0,750,29.2146
750,0,0,750,29.27051
750,0,0,750,29.31494
750,0,0,750,29.37231
750,0,0,750,29.41797
750,0,0,750,29.47021
750,0,0,750,29.51465
750,0,0,750,29.57007
750,0,0,750,29.6145
750,0,0,750,29.66992
750,0,0,750,29.71655
750,0,0,750,29.77002
750,0,0,750,29.81445
750,0,0,750,29.87036
750,0,0,750,29.91431
750,0,0,750,29.96997
750,0,0,750,30.01489
750,0,0,750,30.0625
750,0,0,750,30.1145
750,0,0,750,30.16992
750,0,0,750,30.21436
750,0,0,750,30.26978
750,0,0,750,30.31421
750,0,0,750,30.36963
750,0,0,750,30.41431
750,0,0,750,30.46973
750,0,0,750,30.53027
750,0,0,750,30.56958
750,0,0,750,30.61401
750,0,0,750,30.66968
750,0,0,750,30.71411
750,0,0,750,30.771
750,0,0,750,30.81396
750,0,0,750,30.86938
750,0,0,750,30.91382
750,0,0,750,30.96948
750,0,0,750,31.01392
750,0,0,750,31.06934
750,0,0,750,31.11401
750,0,0,750,31.16943
750,0,0,750,31.21387
750,0,0,750,31.27026
750,0,0,750,31.31616
750,0,0,750,31.36206
750,0,0,750,31.4187
750,0,0,750,31.4624
750,0,0,750,31.52734
750,0,0,750,31.56934
750,0,0,750,31.61377
750,0,0,750,31.66919
750,0,0,750,31.71362
750,0,0,750,31.76367
750,0,0,750,31.81348
750,0,0,750,31.8689
750,0,0,750,31.92578
750,0,0,750,31.96899
750,0,0,750,32.01318
750,0,0,750,32.0647
750,0,0,750,32.11523
750,0,0,750,32.16895
750,0,0,750,32.21826
750,0,0,750,32.26611
750,0,0,750,32.31494
750,0,0,750,32.3667
750,0,0,750,32.41309
750,0,0,750,32.46899
750,0,0,750,32.52051
750,0,0,750,32.56909
750,0,0,750,32.61328
750,0,0,750,32.67627
750,0,0,750,32.71436
750,0,0,750,32.76855
750,0,0,750,32.81348
750,0,0,750,32.86353
750,0,0,750,32.91504
750,0,0,750,32.96875
750,0,0,750,33.01733
750,0,0,750,33.06836
750,0,0,750,33.11279
750,0,0,750,33.16455
750,0,0,750,33.21729
750,0,0,750,33.26831
750,0,0,750,33.31812
750,0,0,750,33.36841
750,0,0,750,33.41235
750,0,0,750,33.46655
750,0,0,750,33.5127
750,0,0,750,33.5686
750,0,0,750,33.61255
750,0,0,750,33.66797
750,0,0,750,33.71265
750,0,0,750,33.76563
750,0,0,750,33.81274
750,0,0,750,33.86865
750,0,0,750,33.9126
750,0,0,750,33.96826
750,0,0,750,34.01489
750,0,0,750,34.0686
750,0,0,750,34.11255
750,0,0,750,34.16797
750,0,0,750,34.21265
750,0,0,750,34.26782
750,0,0,750,34.31299
750,0,0,750,34.36914
750,0,0,750,34.41455
750,0,0,750,34.47046
750,0,0,750,34.51221
750,0,0,750,34.56763
750,0,0,750,34.61206
750,0,0,750,34.66772
750,0,0,750,34.71216
750,0,0,750,34.76782
750,0,0,750,34.81201
750,0,0,750,34.86768
750,0,0,750,34.91211
750,0,0,750,34.96802
750,0,0,750,35.01392
750,0,0,750,35.06421
750,0,0,750,35.11182
750,0,0,750,35.16748
750,0,0,750,35.21265
750,0,0,750,35.26733
750,0,0,750,35.31177
750,0,0,750,35.36743
750,0,0,750,35.41211
750,0,0,750,35.47852
750,0,0,750,35.51172
750,0,0,750,35.56738
750,0,0,750,35.61182
750,0,0,750,35.66724
750,0,0,750,35.71338
750,0,0,750,35.76782
750,0,0,750,35.81226
750,0,0,750,35.86743
750,0,0,750,35.9231
750,0,0,750,35.96753
750,0,0,750,36.02271
750,0,0,750,36.06738
750,0,0,750,36.1228
750,0,0,750,36.16699
750,0,0,750,36.2229
750,0,0,750,36.28906
750,0,0,750,36.32251
750,0,0,750,36.36694
750,0,0,750,36.42236
750,0,0,750,36.46753
750,0,0,750,36.52246
750,0,0,750,36.56665
750,0,0,750,36.6228
750,0,0,750,36.66699
750,0,0,750,36.72241
750,0,0,750,36.7666
750,0,0,750,36.82227
750,0,0,750,36.86694
750,0,0,750,36.92212
750,0,0,750,36.9668
750,0,0,750,37.02173
750,0,0,750,37.06274
750,0,0,750,37.12207
750,0,0,750,37.16675
750,0,0,750,37.21484
750,0,0,750,37.2666
750,0,0,750,37.32202
750,0,0,750,37.36255
750,0,0,750,37.42432
750,0,0,750,37.46655
750,0,0,750,37.51855
750,0,0,750,37.56934
750,0,0,750,37.62207
750,0,0,750,37.66382
750,0,0,750,37.72192
750,0,0,750,37.7666
750,0,0,750,37.81885
750,0,0,750,37.8689
750,0,0,750,37.92212
750,0,0,750,37.97412
750,0,0,750,38.01294
750,0,0,750,38.06665
750,0,0,750,38.12915
750,0,0,750,38.17017
750,0,0,750,38.22144
750,0,0,750,38.26685
750,0,0,750,38.31519
750,0,0,750,38.36646
750,0,0,750,38.42163
750,0,0,750,38.46362
750,0,0,750,38.52124
750,0,0,750,38.56567
750,0,0,750,38.61499
750,0,0,750,38.66602
750,0,0,750,38.72144
750,0,0,750,38.76929
750,0,0,750,38.82153
750,0,0,750,38.86597
750,0,0,750,38.91846
750,0,0,750,38.96729
750,0,0,750,39.02124
750,0,0,750,39.06226
750,0,0,750,39.12256
750,0,0,750,39.18115
750,0,0,750,39.21484
750,0,0,750,39.26538
750,0,0,750,39.32129
750,0,0,750,39.36597
750,0,0,750,39.42114
750,0,0,750,39.46582
750,0,0,750,39.521
750,0,0,750,39.56567
750,0,0,750,39.62109
750,0,0,750,39.66577
750,0,0,750,39.72095
750,0,0,750,39.76538
750,0,0,750,39.82349
750,0,0,750,39.86963
750,0,0,750,39.91455
750,0,0,750,39.96826
750,0,0,750,40.02075
750,0,0,750,40.06665
750,0,0,750,40.12061
750,0,0,750,40.16504
750,0,0,750,40.2207
750,0,0,750,40.26514
750,0,0,750,40.32056
750,0,0,750,40.36499
750,0,0,750,40.42065
750,0,0,750,40.46606
750,0,0,750,40.51196
750,0,0,750,40.56592
750,0,0,750,40.61841
750,0,0,750,40.66504
750,0,0,750,40.72046
750,0,0,750,40.77246
750,0,0,750,40.81445
750,0,0,750,40.86621
750,0,0,750,40.92822
750,0,0,750,40.98071
750,0,0,750,41.02026
750,0,0,750,41.06494
750,0,0,750,41.11304
750,0,0,750,41.16431
750,0,0,750,41.22046
750,0,0,750,41.26953
750,0,0,750,41.32056
750,0,0,750,41.3645
750,0,0,750,41.41553
750,0,0,750,41.46606
750,0,0,750,41.52002
750,0,0,750,41.56909
750,0,0,750,41.61987
750,0,0,750,41.66431
750,0,0,750,41.7168
750,0,0,750,41.76733
750,0,0,750,41.81982
750,0,0,750,41.87109
750,0,0,750,41.91992
750,0,0,750,41.96436
750,0,0,750,42.0166
750,0,0,750,42.0647
750,0,0,750,42.11987
750,0,0,750,42.16406
750,0,0,750,42.21973
750,0,0,750,42.26392
750,0,0,750,42.31958
750,0,0,750,42.36401
750,0,0,750,42.41943
750,0,0,750,42.4646
750,0,0,750,42.51953
750,0,0,750,42.56372
750,0,0,750,42.62183
750,0,0,750,42.66431
750,0,0,750,42.71948
750,0,0,750,42.76465
750,0,0,750,42.82227
750,0,0,750,42.8667
750,0,0,750,42.92261
750,0,0,750,42.9668
750,0,0,750,43.01929
750,0,0,750,43.06372
750,0,0,750,43.11914
750,0,0,750,43.16382
750,0,0,750,43.21924
750,0,0,750,43.27124
750,0,0,750,43.31909
750,0,0,750,43.36353
750,0,0,750,43.41602
750,0,0,750,43.46362
750,0,0,750,43.51904
750,0,0,750,43.57104
750,0,0,750,43.6189
750,0,0,750,43.66357
750,0,0,750,43.72705
750,0,0,750,43.76782
750,0,0,750,43.81885
750,0,0,750,43.86377
750,0,0,750,43.9126
750,0,0,750,43.96216
750,0,0,750,44.01904
750,0,0,750,44.06909
750,0,0,750,44.11206
750,0,0,750,44.16309
750,0,0,750,44.21387
750,0,0,750,44.26318
750,0,0,750,44.32861
750,0,0,750,44.3645
750,0,0,750,44.4187
750,0,0,750,44.46313
750,0,0,750,44.5166
750,0,0,750,44.56299
750,0,0,750,44.61865
750,0,0,750,44.66284
750,0,0,750,44.71851
750,0,0,750,44.7627
750,0,0,750,44.8186
750,0,0,750,44.86279
750,0,0,750,44.91821
750,0,0,750,44.96655
750,0,0,750,45.0188
750,0,0,750,45.06689
750,0,0,750,45.11865
750,0,0,750,45.16284
750,0,0,750,45.21826
750,0,0,750,45.2627
750,0,0,750,45.31812
750,0,0,750,45.36255
750,0,0,750,45.41821
750,0,0,750,45.46265
750,0,0,750,45.51831
750,0,0,750,45.5625
750,0,0,750,45.61816
750,0,0,750,45.66235
750,0,0,750,45.71802
750,0,0,750,45.76245
750,0,0,750,45.81787
750,0,0,750,45.86353
750,0,0,750,45.92017
750,0,0,750,45.96558
750,0,0,750,46.03076
750,0,0,750,46.06323
750,0,0,750,46.11792
750,0,0,750,46.16235
750,0,0,750,46.21802
750,0,0,750,46.26221
750,0,0,750,46.31787
750,0,0,750,46.36255
750,0,0,750,46.41968
750,0,0,750,46.4624
750,0,0,750,46.51782
750,0,0,750,46.56958
750,0,0,750,46.61743
750,0,0,750,46.66211
750,0,0,750,46.72119
750,0,0,750,46.76196
750,0,0,750,46.81763
750,0,0,750,46.86865
750,0,0,750,46.91748
750,0,0,750,46.9707
750,0,0,750,47.0144
750,0,0,750,47.06348
750,0,0,750,47.11768
750,0,0,750,47.16992
750,0,0,750,47.21729
750,0,0,750,47.26172
750,0,0,750,47.31543
750,0,0,750,47.3667
750,0,0,750,47.41748
750,0,0,750,47.46924
750,0,0,750,47.51758
750,0,0,750,47.56177
750,0,0,750,47.62476
750,0,0,750,47.66675
750,0,0,750,47.71704
750,0,0,750,47.76196
750,0,0,750,47.84961
750,0,0,750,47.86206
750,0,0,750,47.91724
750,0,0,750,47.9729
750,0,0,750,48.01709
750,0,0,750,48.073
750,0,0,750,48.11694
750,0,0,750,48.17236
750,0,0,750,48.21704
750,0,0,750,48.27271
750,0,0,750,48.31714
750,0,0,750,48.37231
750,0,0,750,48.41675
750,0,0,750,48.47241
750,0,0,750,48.51709
