Transform Name,Closest collider,Distance X,Distance Y,Distance Z,Magnitude,Time Stamp
Box002,Bottom Drip,-1.006984,2.980232E-07,2.328304,2.536733,297.9287
Box002,Bottom Drip,-1.011838,3.278255E-07,2.300096,2.512819,297.9417
Box002,Bottom Drip,-1.011838,3.278255E-07,2.300096,2.512819,297.9534
Box002,Bottom Drip,-1.014542,3.576279E-07,2.268111,2.484678,297.9619
Box002,Bottom Drip,-1.014542,3.576279E-07,2.268111,2.484678,297.9719
Box002,Bottom Drip,-1.012473,3.576279E-07,2.246749,2.464342,297.9805
Box002,Bottom Drip,-1.012473,3.576279E-07,2.246749,2.464342,297.9907
Box002,Bottom Drip,-1.015393,3.576279E-07,2.217894,2.439278,298.0022
Box002,Bottom Drip,-1.015393,3.576279E-07,2.217894,2.439278,298.0132
Box002,Bottom Drip,-1.017165,-0.01058596,2.182015,2.407473,298.0242
Box002,Bottom Drip,-1.017165,-0.01058596,2.182015,2.407473,298.0354
Box002,Bottom Drip,-1.018475,-0.02232856,2.147261,2.376662,298.0469
Box002,Bottom Drip,-1.018475,-0.02232856,2.147261,2.376662,298.0586
Box002,Top Steel shiny,-1.017688,-3.635883E-06,2.105683,2.338715,298.0688
Box002,Top Steel shiny,-1.017794,-3.695488E-06,2.074044,2.310317,298.0808
Box002,Top Steel shiny,-1.017794,-3.695488E-06,2.074044,2.310317,298.0918
Box002,Top Steel shiny,-1.016172,-4.053116E-06,2.043086,2.281842,298.1021
Box002,Top Steel shiny,-1.016172,-4.053116E-06,2.043086,2.281842,298.1133
Box002,Top Steel shiny,-1.006988,-3.755093E-06,2.020593,2.257614,298.1243
Box002,Top Steel shiny,-1.006988,-3.755093E-06,2.020593,2.257614,298.1353
Box002,Top Steel shiny,-1.005422,-4.470348E-06,1.991319,2.230746,298.1465
Box002,Top Steel shiny,-1.005422,-4.470348E-06,1.991319,2.230746,298.1575
Box002,Top Steel shiny,-1.001051,-4.470348E-06,1.960935,2.201674,298.1685
Box002,Top Steel shiny,-0.9993034,-4.11272E-06,1.925352,2.169236,298.1797
Box002,Top Steel shiny,-0.9993034,-4.11272E-06,1.925352,2.169236,298.1909
Box002,Top Steel shiny,-0.9948201,-4.291534E-06,1.88855,2.134547,298.2024
Box002,Top Steel shiny,-0.9948201,-4.291534E-06,1.88855,2.134547,298.2134
Box002,Top Steel shiny,-0.9867914,-4.410744E-06,1.858125,2.103898,298.2246
Box002,Top Steel shiny,-0.9867914,-4.410744E-06,1.858125,2.103898,298.2351
Box002,Top Steel shiny,-0.9807134,-4.172325E-06,1.830759,2.076891,298.2466
Box002,Top Steel shiny,-0.9807134,-4.172325E-06,1.830759,2.076891,298.2581
Box002,Top Steel shiny,-0.9740695,-4.291534E-06,1.78713,2.035349,298.2688
Box002,Top Steel shiny,-0.9736909,-4.410744E-06,1.754483,2.006561,298.2803
Box002,Top Steel shiny,-0.9736909,-4.410744E-06,1.754483,2.006561,298.291
Box002,Top Steel shiny,-0.9672167,-4.351139E-06,1.714344,1.968371,298.3018
Box002,Top Steel shiny,-0.9672167,-4.351139E-06,1.714344,1.968371,298.313
Box002,Top Steel shiny,-0.9619712,-4.410744E-06,1.678729,1.934817,298.3242
Box002,Top Steel shiny,-0.9619712,-4.410744E-06,1.678729,1.934817,298.3354
Box002,Top Steel shiny,-0.9611792,-4.470348E-06,1.643345,1.903798,298.3464
Box002,Top Steel shiny,-0.9611792,-4.470348E-06,1.643345,1.903798,298.3584
Box002,Top Steel shiny,-0.9624855,-4.470348E-06,1.617382,1.882101,298.3684
Box002,Top Steel shiny,-0.9626219,-4.410744E-06,1.592502,1.860834,298.3809
Box002,Top Steel shiny,-0.9626219,-4.410744E-06,1.592502,1.860834,298.3921
Box002,Top Steel shiny,-0.9598579,-4.23193E-06,1.569411,1.839668,298.4019
Box002,Top Steel shiny,-0.9598579,-4.23193E-06,1.569411,1.839668,298.4131
Box002,Top Steel shiny,-0.9600272,-4.172325E-06,1.550314,1.823493,298.4243
Box002,Top Steel shiny,-0.9600272,-4.172325E-06,1.550314,1.823493,298.4351
Box002,Top Steel shiny,-0.9611029,-4.291534E-06,1.528726,1.805747,298.4465
Box002,Top Steel shiny,-0.9611029,-4.291534E-06,1.528726,1.805747,298.4575
Box002,Top Steel shiny,-0.9601793,-4.410744E-06,1.510588,1.789922,298.4685
Box002,Top Steel shiny,-0.9645783,-4.23193E-06,1.495685,1.779743,298.4807
Box002,Top Steel shiny,-0.9645783,-4.23193E-06,1.495685,1.779743,298.4907
Box002,Top Steel shiny,-0.9675254,-4.172325E-06,1.480804,1.768866,298.5017
Box002,Top Steel shiny,-0.9675254,-4.172325E-06,1.480804,1.768866,298.5134
Box002,Top Steel shiny,-0.9715671,-4.172325E-06,1.464004,1.757057,298.5239
Box002,Top Steel shiny,-0.9715671,-4.172325E-06,1.464004,1.757057,298.5354
Box002,Top Steel shiny,-0.9759783,-4.291534E-06,1.449646,1.747572,298.5469
Box002,Top Steel shiny,-0.9827402,-4.351139E-06,1.435277,1.739483,298.5588
Box002,Top Steel shiny,-0.9827402,-4.351139E-06,1.435277,1.739483,298.571
Box002,Top Steel shiny,-0.9876906,-4.172325E-06,1.421916,1.731294,298.5825
Box002,Top Steel shiny,-0.9876906,-4.172325E-06,1.421916,1.731294,298.5945
Box002,Top Steel shiny,-0.9946048,-4.172325E-06,1.409953,1.725458,298.6052
Box002,Top Steel shiny,-0.9996265,-4.351139E-06,1.394944,1.716136,298.627
Box002,Top Steel shiny,-0.9996265,-4.351139E-06,1.394944,1.716136,298.637
Box002,Top Steel shiny,-1.006244,-4.529953E-06,1.379655,1.707623,298.6467
Box002,Top Steel shiny,-1.006244,-4.529953E-06,1.379655,1.707623,298.6577
Box002,Top Steel shiny,-1.013289,-4.351139E-06,1.363621,1.698887,298.6687
Box002,Top Steel shiny,-1.020507,-4.470348E-06,1.347214,1.690095,298.6807
Box002,Top Steel shiny,-1.020507,-4.470348E-06,1.347214,1.690095,298.6907
Box002,Top Steel shiny,-1.02502,-4.23193E-06,1.326405,1.67631,298.7017
