Particles in Bath,Particles in Bin 1,Particles in Bin 2,Total particles,Time Stamp
750,0,0,750,9.446045
750,0,0,750,9.502197
750,0,0,750,9.546143
750,0,0,750,9.601563
750,0,0,750,9.645996
750,0,0,750,9.701416
750,0,0,750,9.74585
750,0,0,750,9.801514
750,0,0,750,9.846191
750,0,0,750,9.891113
750,0,0,750,9.946533
750,0,0,750,9.991943
750,0,0,750,10.0459
750,0,0,750,10.09106
750,0,0,750,10.14575
750,0,0,750,10.20142
750,0,0,750,10.24585
750,0,0,750,10.30151
750,0,0,750,10.34595
750,0,0,750,10.40137
750,0,0,750,10.44604
750,0,0,750,10.49097
750,0,0,750,10.54614
750,0,0,750,10.59106
750,0,0,750,10.65137
750,0,0,750,10.70117
750,0,0,750,10.74561
750,0,0,750,10.80103
750,0,0,750,10.8457
750,0,0,750,10.89111
750,0,0,750,10.94556
750,0,0,750,10.99438
750,0,0,750,11.0498
750,0,0,750,11.09155
750,0,0,750,11.14526
750,0,0,750,11.20117
750,0,0,750,11.24512
750,0,0,750,11.30103
750,0,0,750,11.34546
750,0,0,750,11.40088
750,0,0,750,11.44556
750,0,0,750,11.50073
750,0,0,750,11.54712
750,0,0,750,11.60059
750,0,0,750,11.64502
750,0,0,750,11.70093
750,0,0,750,11.74536
750,0,0,750,11.79419
750,0,0,750,11.84521
750,0,0,750,11.90112
750,0,0,750,11.94507
750,0,0,750,12.00073
750,0,0,750,12.04492
750,0,0,750,12.09863
750,0,0,750,12.16919
750,0,0,750,12.19165
750,0,0,750,12.24487
750,0,0,750,12.30054
750,0,0,750,12.34473
750,0,0,750,12.40039
750,0,0,750,12.44458
750,0,0,750,12.50024
750,0,0,750,12.54468
750,0,0,750,12.60034
750,0,0,750,12.64673
750,0,0,750,12.7002
750,0,0,750,12.74463
750,0,0,750,12.79614
750,0,0,750,12.84595
750,0,0,750,12.90015
750,0,0,750,12.94482
750,0,0,750,13
750,0,0,750,13.04443
750,0,0,750,13.10034
750,0,0,750,13.14453
750,0,0,750,13.19995
750,0,0,750,13.24438
750,0,0,750,13.30176
750,0,0,750,13.34741
750,0,0,750,13.39258
750,0,0,750,13.44434
750,0,0,750,13.5
750,0,0,750,13.54419
750,0,0,750,13.59277
750,0,0,750,13.64404
750,0,0,750,13.69971
750,0,0,750,13.74414
750,0,0,750,13.7998
750,0,0,750,13.84399
750,0,0,750,13.89795
750,0,0,750,13.94385
750,0,0,750,13.99976
750,0,0,750,14.04395
750,0,0,750,14.09961
750,0,0,750,14.1438
750,0,0,750,14.19946
750,0,0,750,14.2439
750,0,0,750,14.29736
750,0,0,750,14.34424
750,0,0,750,14.39941
750,0,0,750,14.4458
750,0,0,750,14.49951
750,0,0,750,14.5437
750,0,0,750,14.59912
750,0,0,750,14.64355
750,0,0,750,14.69897
750,0,0,750,14.74365
750,0,0,750,14.79907
750,0,0,750,14.84375
750,0,0,750,14.89917
750,0,0,750,14.9436
750,0,0,750,15.02246
750,0,0,750,15.04419
750,0,0,750,15.09888
750,0,0,750,15.14331
750,0,0,750,15.19897
750,0,0,750,15.24341
750,0,0,750,15.29907
750,0,0,750,15.34399
750,0,0,750,15.39893
750,0,0,750,15.44531
750,0,0,750,15.49878
750,0,0,750,15.54321
750,0,0,750,15.59888
750,0,0,750,15.64355
750,0,0,750,15.69116
750,0,0,750,15.74683
750,0,0,750,15.7981
750,0,0,750,15.84302
750,0,0,750,15.89917
750,0,0,750,15.94312
750,0,0,750,15.99878
750,0,0,750,16.04297
750,0,0,750,16.09888
750,0,0,750,16.14282
750,0,0,750,16.19849
750,0,0,750,16.24341
750,0,0,750,16.29541
750,0,0,750,16.34351
750,0,0,750,16.39844
750,0,0,750,16.44312
750,0,0,750,16.49854
750,0,0,750,16.54346
750,0,0,750,16.59839
750,0,0,750,16.64282
750,0,0,750,16.69849
750,0,0,750,16.74292
750,0,0,750,16.79517
750,0,0,750,16.84326
750,0,0,750,16.89819
750,0,0,750,16.94263
750,0,0,750,16.99829
750,0,0,750,17.04248
750,0,0,750,17.09839
750,0,0,750,17.14307
750,0,0,750,17.198
750,0,0,750,17.24243
750,0,0,750,17.29834
750,0,0,750,17.34326
750,0,0,750,17.39795
750,0,0,750,17.44238
750,0,0,750,17.49805
750,0,0,750,17.54199
750,0,0,750,17.5979
750,0,0,750,17.64258
750,0,0,750,17.698
750,0,0,750,17.74219
750,0,0,750,17.79785
750,0,0,750,17.87915
750,0,0,750,17.89258
750,0,0,750,17.95142
750,0,0,750,17.9978
750,0,0,750,18.04248
750,0,0,750,18.0979
750,0,0,750,18.14209
750,0,0,750,18.19775
750,0,0,750,18.24292
750,0,0,750,18.29761
750,0,0,750,18.34229
750,0,0,750,18.39771
750,0,0,750,18.44214
750,0,0,750,18.49731
750,0,0,750,18.54321
750,0,0,750,18.60913
750,0,0,750,18.6438
750,0,0,750,18.69775
750,0,0,750,18.7417
750,0,0,750,18.79736
750,0,0,750,18.8418
750,0,0,750,18.89746
750,0,0,750,18.94189
750,0,0,750,18.99707
750,0,0,750,19.04199
750,0,0,750,19.09839
750,0,0,750,19.15405
750,0,0,750,19.19727
750,0,0,750,19.24194
750,0,0,750,19.29712
750,0,0,750,19.34155
750,0,0,750,19.39697
750,0,0,750,19.44189
750,0,0,750,19.49707
750,0,0,750,19.5415
750,0,0,750,19.59741
750,0,0,750,19.64136
750,0,0,750,19.69702
750,0,0,750,19.74146
750,0,0,750,19.79712
750,0,0,750,19.84155
750,0,0,750,19.89697
750,0,0,750,19.94165
750,0,0,750,19.99683
750,0,0,750,20.04102
750,0,0,750,20.09692
750,0,0,750,20.14136
750,0,0,750,20.19678
750,0,0,750,20.24121
750,0,0,750,20.29663
750,0,0,750,20.34131
750,0,0,750,20.39648
750,0,0,750,20.44678
750,0,0,750,20.49658
750,0,0,750,20.54102
750,0,0,750,20.59668
750,0,0,750,20.64111
750,0,0,750,20.69727
750,0,0,750,20.74487
750,0,0,750,20.79639
750,0,0,750,20.84546
750,0,0,750,20.89624
750,0,0,750,20.95166
750,0,0,750,20.99634
750,0,0,750,21.04126
750,0,0,750,21.09619
750,0,0,750,21.15186
750,0,0,750,21.19653
750,0,0,750,21.25195
750,0,0,750,21.29102
750,0,0,750,21.34106
750,0,0,750,21.39624
750,0,0,750,21.4519
750,0,0,750,21.49634
750,0,0,750,21.54834
750,0,0,750,21.59619
750,0,0,750,21.65137
750,0,0,750,21.69604
750,0,0,750,21.75146
750,0,0,750,21.7959
750,0,0,750,21.85156
750,0,0,750,21.896
750,0,0,750,21.95142
750,0,0,750,21.99585
750,0,0,750,22.052
750,0,0,750,22.09766
750,0,0,750,22.15161
750,0,0,750,22.1958
750,0,0,750,22.25146
750,0,0,750,22.29785
750,0,0,750,22.35132
750,0,0,750,22.39551
750,0,0,750,22.45117
750,0,0,750,22.49561
750,0,0,750,22.55127
750,0,0,750,22.5957
750,0,0,750,22.65112
750,0,0,750,22.69556
750,0,0,750,22.75146
750,0,0,750,22.79565
750,0,0,750,22.85107
750,0,0,750,22.89551
750,0,0,750,22.94653
750,0,0,750,22.99463
750,0,0,750,23.05078
750,0,0,750,23.09521
750,0,0,750,23.15088
750,0,0,750,23.19531
750,0,0,750,23.25073
750,0,0,750,23.29517
750,0,0,750,23.35107
750,0,0,750,23.39551
750,0,0,750,23.45068
750,0,0,750,23.49536
750,0,0,750,23.55054
750,0,0,750,23.59546
750,0,0,750,23.65039
750,0,0,750,23.69531
750,0,0,750,23.75049
750,0,0,750,23.79492
750,0,0,750,23.85059
750,0,0,750,23.90283
750,0,0,750,23.94312
750,0,0,750,23.99536
750,0,0,750,24.05029
750,0,0,750,24.09473
750,0,0,750,24.15063
750,0,0,750,24.19482
750,0,0,750,24.25049
750,0,0,750,24.29517
750,0,0,750,24.35059
750,0,0,750,24.39624
750,0,0,750,24.44165
750,0,0,750,24.49829
750,0,0,750,24.55054
750,0,0,750,24.59448
750,0,0,750,24.65063
750,0,0,750,24.69458
750,0,0,750,24.75
750,0,0,750,24.79443
750,0,0,750,24.84985
750,0,0,750,24.89453
750,0,0,750,24.94995
750,0,0,750,24.99512
750,0,0,750,25.05176
750,0,0,750,25.09326
750,0,0,750,25.1499
750,0,0,750,25.19434
750,0,0,750,25.24976
750,0,0,750,25.29419
750,0,0,750,25.3501
750,0,0,750,25.39453
750,0,0,750,25.44995
750,0,0,750,25.49414
750,0,0,750,25.54663
750,0,0,750,25.59619
750,0,0,750,25.64941
750,0,0,750,25.69409
750,0,0,750,25.74316
750,0,0,750,25.79395
750,0,0,750,25.85034
750,0,0,750,25.8938
750,0,0,750,25.94434
750,0,0,750,25.99414
750,0,0,750,26.0498
750,0,0,750,26.09399
750,0,0,750,26.14966
750,0,0,750,26.19385
750,0,0,750,26.25903
750,0,0,750,26.29395
750,0,0,750,26.34644
750,0,0,750,26.39355
750,0,0,750,26.44434
750,0,0,750,26.50244
750,0,0,750,26.54321
750,0,0,750,26.59375
750,0,0,750,26.6582
750,0,0,750,26.69336
750,0,0,750,26.74927
750,0,0,750,26.79395
750,0,0,750,26.84399
750,0,0,750,26.89355
750,0,0,750,26.94946
750,0,0,750,26.99878
750,0,0,750,27.04907
750,0,0,750,27.09351
750,0,0,750,27.14429
750,0,0,750,27.19336
750,0,0,750,27.24878
750,0,0,750,27.29858
750,0,0,750,27.34937
750,0,0,750,27.39331
750,0,0,750,27.44458
750,0,0,750,27.49341
750,0,0,750,27.54883
750,0,0,750,27.59766
750,0,0,750,27.6499
750,0,0,750,27.69312
750,0,0,750,27.74561
750,0,0,750,27.79321
750,0,0,750,27.84863
750,0,0,750,27.90039
750,0,0,750,27.95044
750,0,0,750,27.9939
750,0,0,750,28.05737
750,0,0,750,28.09595
750,0,0,750,28.14868
750,0,0,750,28.19312
750,0,0,750,28.2417
750,0,0,750,28.29346
750,0,0,750,28.34839
750,0,0,750,28.396
750,0,0,750,28.44897
750,0,0,750,28.49268
750,0,0,750,28.54199
750,0,0,750,28.59277
750,0,0,750,28.64819
750,0,0,750,28.69312
750,0,0,750,28.74829
750,0,0,750,28.79272
750,0,0,750,28.84814
750,0,0,750,28.89258
750,0,0,750,28.94824
750,0,0,750,28.99731
750,0,0,750,29.05029
750,0,0,750,29.09253
750,0,0,750,29.14478
750,0,0,750,29.19238
750,0,0,750,29.24805
750,0,0,750,29.30005
750,0,0,750,29.34863
