Transform Name,Closest collider,Distance X,Distance Y,Distance Z,Magnitude,Time Stamp
Wrist,Top Steel shiny,0,-3.695488E-06,2.058591,2.058591,299.0081
Wrist,Top Steel shiny,0,-3.635883E-06,2.056758,2.056758,299.021
Wrist,Top Steel shiny,0,-3.933907E-06,2.054647,2.054647,299.033
Wrist,Top Steel shiny,0,-3.933907E-06,2.054647,2.054647,299.0435
Wrist,Top Steel shiny,0,-3.874302E-06,2.052094,2.052094,299.0544
Wrist,Top Steel shiny,0,-3.874302E-06,2.052094,2.052094,299.0659
Wrist,Top Steel shiny,0,-3.755093E-06,2.047905,2.047905,299.0769
Wrist,Top Steel shiny,0,-3.755093E-06,2.047905,2.047905,299.0879
Wrist,Top Steel shiny,0,-3.755093E-06,2.041817,2.041817,299.0994
Wrist,Top Steel shiny,0,-3.635883E-06,2.034046,2.034046,299.1111
Wrist,Top Steel shiny,0,-3.635883E-06,2.034046,2.034046,299.1223
Wrist,Top Steel shiny,0,-3.874302E-06,2.025308,2.025308,299.1323
Wrist,Top Steel shiny,0,-3.874302E-06,2.025308,2.025308,299.1433
Wrist,Top Steel shiny,0,-3.933907E-06,2.016265,2.016265,299.1545
Wrist,Top Steel shiny,0,-3.933907E-06,2.016265,2.016265,299.1663
Wrist,Top Steel shiny,0,-3.695488E-06,2.00729,2.00729,299.1843
Wrist,Top Steel shiny,0,-4.470348E-06,1.998485,1.998485,299.1948
Wrist,Top Steel shiny,0,-4.470348E-06,1.998485,1.998485,299.2068
Wrist,Top Steel shiny,0,-4.11272E-06,1.989567,1.989567,299.2144
Wrist,Top Steel shiny,0,-4.11272E-06,1.989567,1.989567,299.2249
Wrist,Top Steel shiny,0,-4.470348E-06,1.980249,1.980249,299.2334
Wrist,Top Steel shiny,0,-4.470348E-06,1.980249,1.980249,299.2439
Wrist,Top Steel shiny,0,-4.23193E-06,1.970551,1.970551,299.2546
Wrist,Top Steel shiny,0,-4.23193E-06,1.970551,1.970551,299.2656
Wrist,Top Steel shiny,0,-4.351139E-06,1.960403,1.960403,299.2766
Wrist,Top Steel shiny,0,-4.351139E-06,1.960403,1.960403,299.2878
Wrist,Top Steel shiny,0,-4.529953E-06,1.949708,1.949708,299.2991
Wrist,Top Steel shiny,0,-4.410744E-06,1.938548,1.938548,299.3125
Wrist,Top Steel shiny,0,-4.410744E-06,1.938548,1.938548,299.3235
Wrist,Top Steel shiny,0,-4.11272E-06,1.926946,1.926946,299.3401
Wrist,Top Steel shiny,0,-4.291534E-06,1.914917,1.914917,299.3516
Wrist,Top Steel shiny,0,-4.291534E-06,1.914917,1.914917,299.3628
Wrist,Top Steel shiny,0,-4.291534E-06,1.902592,1.902592,299.3713
Wrist,Top Steel shiny,0,-4.291534E-06,1.902592,1.902592,299.3811
Wrist,Top Steel shiny,0,-4.291534E-06,1.902592,1.902592,299.3901
Wrist,Top Steel shiny,0,-4.11272E-06,1.890152,1.890152,299.3989
Wrist,Top Steel shiny,0,-4.11272E-06,1.890152,1.890152,299.4106
Wrist,Top Steel shiny,0,-4.291534E-06,1.877774,1.877774,299.4211
Wrist,Top Steel shiny,0,-4.529953E-06,1.865718,1.865718,299.4324
Wrist,Top Steel shiny,0,-4.529953E-06,1.865718,1.865718,299.4434
Wrist,Top Steel shiny,0,-4.470348E-06,1.854254,1.854254,299.4543
Wrist,Top Steel shiny,0,-4.470348E-06,1.854254,1.854254,299.4663
Wrist,Top Steel shiny,0,-4.410744E-06,1.843481,1.843481,299.4771
Wrist,Top Steel shiny,0,-4.11272E-06,1.833353,1.833353,299.4949
Wrist,Top Steel shiny,0,-4.11272E-06,1.833353,1.833353,299.5068
Wrist,Top Steel shiny,0,-4.291534E-06,1.823822,1.823822,299.5151
Wrist,Top Steel shiny,0,-4.291534E-06,1.823822,1.823822,299.5259
Wrist,Top Steel shiny,0,-4.172325E-06,1.815067,1.815067,299.5344
Wrist,Top Steel shiny,0,-4.172325E-06,1.815067,1.815067,299.5444
Wrist,Top Steel shiny,0,-4.410744E-06,1.807144,1.807144,299.5544
Wrist,Top Steel shiny,0,-4.410744E-06,1.807144,1.807144,299.5698
Wrist,Top Steel shiny,0,-4.23193E-06,1.799926,1.799926,299.5776
Wrist,Top Steel shiny,0,-4.23193E-06,1.799926,1.799926,299.5884
Wrist,Top Steel shiny,0,-4.291534E-06,1.793074,1.793074,299.6082
Wrist,Top Steel shiny,0,-4.11272E-06,1.786461,1.786461,299.6213
Wrist,Top Steel shiny,0,-4.470348E-06,1.780412,1.780412,299.6323
Wrist,Top Steel shiny,0,-4.23193E-06,1.775066,1.775066,299.6511
Wrist,Top Steel shiny,0,-4.23193E-06,1.775066,1.775066,299.6626
Wrist,Top Steel shiny,0,-4.410744E-06,1.770439,1.770439,299.6711
Wrist,Top Steel shiny,0,-4.410744E-06,1.770439,1.770439,299.6812
Wrist,Top Steel shiny,0,-4.410744E-06,1.770439,1.770439,299.6904
Wrist,Top Steel shiny,0,-4.351139E-06,1.766489,1.766489,299.6987
Wrist,Top Steel shiny,0,-4.291534E-06,1.76308,1.76308,299.7109
Wrist,Top Steel shiny,0,-4.291534E-06,1.76308,1.76308,299.7217
Wrist,Top Steel shiny,0,-4.351139E-06,1.760215,1.760215,299.7322
Wrist,Top Steel shiny,0,-4.351139E-06,1.760215,1.760215,299.7434
Wrist,Top Steel shiny,0,-4.410744E-06,1.75778,1.75778,299.7544
Wrist,Top Steel shiny,0,-4.410744E-06,1.75778,1.75778,299.7654
Wrist,Top Steel shiny,0,-4.410744E-06,1.755628,1.755628,299.7766
Wrist,Top Steel shiny,0,-4.410744E-06,1.755628,1.755628,299.7886
Wrist,Top Steel shiny,0,-4.172325E-06,1.75378,1.75378,299.8066
Wrist,Top Steel shiny,0,-4.410744E-06,1.752256,1.752256,299.8191
Wrist,Top Steel shiny,0,-4.11272E-06,1.751073,1.751073,299.8325
Wrist,Top Steel shiny,0,-4.11272E-06,1.751073,1.751073,299.843
Wrist,Top Steel shiny,0,-4.529953E-06,1.750166,1.750166,299.8542
Wrist,Top Steel shiny,0,-4.529953E-06,1.750166,1.750166,299.8655
Wrist,Top Steel shiny,0,-4.410744E-06,1.749468,1.749468,299.8765
Wrist,Top Steel shiny,0,-4.410744E-06,1.749468,1.749468,299.8875
Wrist,Top Steel shiny,0,-4.172325E-06,1.748953,1.748953,299.8989
Wrist,Top Steel shiny,0,-4.172325E-06,1.748953,1.748953,299.9104
Wrist,Top Steel shiny,0,-4.172325E-06,1.748554,1.748554,299.9209
Wrist,Top Steel shiny,0,-4.291534E-06,1.748116,1.748116,299.9321
Wrist,Top Steel shiny,0,-4.291534E-06,1.748116,1.748116,299.9436
Wrist,Top Steel shiny,0,-4.410744E-06,1.747682,1.747682,299.9617
Wrist,Top Steel shiny,0,-4.291534E-06,1.747306,1.747306,299.9729
Wrist,Top Steel shiny,0,-4.291534E-06,1.747306,1.747306,299.9844
Wrist,Top Steel shiny,0,-4.410744E-06,1.747184,1.747184,299.9924
Wrist,Top Steel shiny,0,-4.410744E-06,1.747184,1.747184,300.0039
Wrist,Top Steel shiny,0.3859786,-3.099442E-06,3.149012,3.172578,0.02124023
Wrist,Top Steel shiny,0.3858412,-2.861023E-06,3.14903,3.17258,0.0390625
Wrist,Top Steel shiny,0.3858412,-2.861023E-06,3.14903,3.17258,0.05078125
Wrist,Top Steel shiny,0.3853964,-2.622604E-06,3.149076,3.172572,0.06225586
Wrist,Top Steel shiny,0.384464,-2.861023E-06,3.149188,3.172569,0.07275391
Wrist,Top Steel shiny,0.384464,-2.861023E-06,3.149188,3.172569,0.08398438
Wrist,Top Steel shiny,0.38295,-3.099442E-06,3.149376,3.172574,0.09521484
Wrist,Top Steel shiny,0.38295,-3.099442E-06,3.149376,3.172574,0.105957
Wrist,Top Steel shiny,0.3809401,-2.861023E-06,3.149518,3.172472,0.1174316
Wrist,Top Steel shiny,0.3809401,-2.861023E-06,3.149518,3.172472,0.1296387
Wrist,Top Steel shiny,0.3786178,-2.861023E-06,3.149487,3.172163,0.1394043
Wrist,Top Steel shiny,0.3786178,-2.861023E-06,3.149487,3.172163,0.1506348
Wrist,Top Steel shiny,0.3761682,-2.861023E-06,3.14918,3.171567,0.1618652
Wrist,Top Steel shiny,0.3737605,-2.861023E-06,3.14851,3.170617,0.1730957
Wrist,Top Steel shiny,0.3737605,-2.861023E-06,3.14851,3.170617,0.1838379
Wrist,Top Steel shiny,0.3714648,-3.099442E-06,3.147466,3.16931,0.1950684
Wrist,Top Steel shiny,0.3714648,-3.099442E-06,3.147466,3.16931,0.2060547
Wrist,Top Steel shiny,0.369265,-2.622604E-06,3.145961,3.167559,0.2175293
Wrist,Top Steel shiny,0.369265,-2.622604E-06,3.145961,3.167559,0.2297363
Wrist,Top Steel shiny,0.3670263,-2.622604E-06,3.143862,3.165214,0.2397461
Wrist,Top Steel shiny,0.3670263,-2.622604E-06,3.143862,3.165214,0.2509766
Wrist,Top Steel shiny,0.3646135,-3.099442E-06,3.141082,3.162173,0.2617188
Wrist,Top Steel shiny,0.3620432,-2.861023E-06,3.137642,3.15846,0.2729492
Wrist,Top Steel shiny,0.3620432,-2.861023E-06,3.137642,3.15846,0.2836914
Wrist,Top Steel shiny,0.3594161,-3.099442E-06,3.133589,3.154134,0.295166
Wrist,Top Steel shiny,0.3594161,-3.099442E-06,3.133589,3.154134,0.3061523
Wrist,Top Steel shiny,0.3568786,-2.861023E-06,3.128959,3.149246,0.3171387
Wrist,Top Steel shiny,0.3568786,-2.861023E-06,3.128959,3.149246,0.3295898
Wrist,Top Steel shiny,0.3545555,-3.099442E-06,3.123787,3.143844,0.3393555
Wrist,Top Steel shiny,0.3545555,-3.099442E-06,3.123787,3.143844,0.3503418
Wrist,Top Steel shiny,0.3525365,-3.099442E-06,3.118088,3.137954,0.3615723
Wrist,Top Steel shiny,0.3508729,-2.861023E-06,3.11191,3.131629,0.3730469
Wrist,Top Steel shiny,0.3508729,-2.861023E-06,3.11191,3.131629,0.3845215
Wrist,Top Steel shiny,0.3495141,-2.861023E-06,3.105304,3.124912,0.3950195
Wrist,Top Steel shiny,0.3495141,-2.861023E-06,3.105304,3.124912,0.4057617
Wrist,Top Steel shiny,0.3483457,-2.861023E-06,3.098296,3.117817,0.4172363
Wrist,Top Steel shiny,0.3472964,-2.861023E-06,3.090871,3.110321,0.439209
Wrist,Top Steel shiny,0.3472964,-2.861023E-06,3.090871,3.110321,0.4509277
Wrist,Top Steel shiny,0.3463249,-2.741814E-06,3.083029,3.10242,0.4616699
Wrist,Top Steel shiny,0.345453,-2.861023E-06,3.074776,3.094121,0.4726563
Wrist,Top Steel shiny,0.345453,-2.861023E-06,3.074776,3.094121,0.4846191
Wrist,Top Steel shiny,0.3447116,-2.741814E-06,3.066152,3.085468,0.494873
Wrist,Top Steel shiny,0.3447116,-2.741814E-06,3.066152,3.085468,0.5068359
Wrist,Top Steel shiny,0.3441098,-2.741814E-06,3.057169,3.076475,0.5170898
Wrist,Top Steel shiny,0.3441098,-2.741814E-06,3.057169,3.076475,0.5285645
Wrist,Top Steel shiny,0.3436535,-2.622604E-06,3.047884,3.067197,0.5393066
Wrist,Top Steel shiny,0.3436535,-2.622604E-06,3.047884,3.067197,0.5505371
Wrist,Top Steel shiny,0.3433328,-2.980232E-06,3.038311,3.057648,0.5620117
Wrist,Top Steel shiny,0.3431489,-2.861023E-06,3.028511,3.04789,0.572998
Wrist,Top Steel shiny,0.3431489,-2.861023E-06,3.028511,3.04789,0.5844727
Wrist,Top Steel shiny,0.3430267,-2.622604E-06,3.018587,3.038015,0.5949707
Wrist,Top Steel shiny,0.3430267,-2.622604E-06,3.018587,3.038015,0.6062012
Wrist,Top Steel shiny,0.3428809,-2.741814E-06,3.008543,3.028019,0.6174316
Wrist,Top Steel shiny,0.3428809,-2.741814E-06,3.008543,3.028019,0.628418
Wrist,Top Steel shiny,0.3426965,-2.980232E-06,2.998457,3.017977,0.6396484
Wrist,Top Steel shiny,0.3426965,-2.980232E-06,2.998457,3.017977,0.6503906
Wrist,Top Steel shiny,0.3424794,-2.980232E-06,2.988317,3.007878,0.6618652
Wrist,Top Steel shiny,0.3422754,-3.099442E-06,2.978137,2.997741,0.6726074
Wrist,Top Steel shiny,0.3422754,-3.099442E-06,2.978137,2.997741,0.6835938
Wrist,Top Steel shiny,0.3420314,-2.980232E-06,2.967993,2.987636,0.6948242
Wrist,Top Steel shiny,0.3420314,-2.980232E-06,2.967993,2.987636,0.7058105
Wrist,Top Steel shiny,0.3416597,-2.741814E-06,2.957896,2.977563,0.7172852
Wrist,Top Steel shiny,0.3416597,-2.741814E-06,2.957896,2.977563,0.7282715
Wrist,Top Steel shiny,0.341083,-2.861023E-06,2.947738,2.967406,0.7392578
Wrist,Top Steel shiny,0.341083,-2.861023E-06,2.947738,2.967406,0.7504883
Wrist,Top Steel shiny,0.3402783,-2.861023E-06,2.937496,2.957139,0.7614746
Wrist,Top Steel shiny,0.3392037,-2.741814E-06,2.927198,2.946786,0.7724609
Wrist,Top Steel shiny,0.3392037,-2.741814E-06,2.927198,2.946786,0.7841797
Wrist,Top Steel shiny,0.3378584,-2.741814E-06,2.916867,2.936368,0.795166
Wrist,Top Steel shiny,0.3378584,-2.741814E-06,2.916867,2.936368,0.8056641
Wrist,Top Steel shiny,0.3361544,-3.099442E-06,2.906451,2.925826,0.8171387
Wrist,Top Steel shiny,0.3361544,-3.099442E-06,2.906451,2.925826,0.8295898
Wrist,Top Steel shiny,0.3339744,-2.622604E-06,2.895921,2.915115,0.8391113
Wrist,Top Steel shiny,0.3339744,-2.622604E-06,2.895921,2.915115,0.8505859
Wrist,Top Steel shiny,0.3312135,-2.861023E-06,2.885303,2.904251,0.8613281
Wrist,Top Steel shiny,0.3279034,-2.861023E-06,2.874705,2.893346,0.8725586
Wrist,Top Steel shiny,0.3279034,-2.861023E-06,2.874705,2.893346,0.8835449
Wrist,Top Steel shiny,0.3240804,-2.980232E-06,2.864182,2.882458,0.8947754
Wrist,Top Steel shiny,0.31981,-2.622604E-06,2.853725,2.87159,0.9165039
Wrist,Top Steel shiny,0.31981,-2.622604E-06,2.853725,2.87159,0.9284668
Wrist,Top Steel shiny,0.3151316,-2.741814E-06,2.843276,2.860686,0.9389648
Wrist,Top Steel shiny,0.3151316,-2.741814E-06,2.843276,2.860686,0.9504395
Wrist,Top Steel shiny,0.3100019,-2.741814E-06,2.832658,2.849571,0.9614258
Wrist,Top Steel shiny,0.3044688,-2.741814E-06,2.82186,2.838238,0.9726563
Wrist,Top Steel shiny,0.3044688,-2.741814E-06,2.82186,2.838238,0.9846191
Wrist,Top Steel shiny,0.2985606,-2.741814E-06,2.811007,2.826818,0.994873
Wrist,Top Steel shiny,0.2985606,-2.741814E-06,2.811007,2.826818,1.006592
Wrist,Top Steel shiny,0.2923457,-3.099442E-06,2.800039,2.815259,1.016846
Wrist,Top Steel shiny,0.2923457,-3.099442E-06,2.800039,2.815259,1.028564
Wrist,Top Steel shiny,0.285922,-2.861023E-06,2.78895,2.803568,1.039063
Wrist,Top Steel shiny,0.285922,-2.861023E-06,2.78895,2.803568,1.050293
Wrist,Top Steel shiny,0.2792885,-2.861023E-06,2.777804,2.791809,1.061523
Wrist,Top Steel shiny,0.2725223,-2.741814E-06,2.766658,2.780048,1.07251
Wrist,Top Steel shiny,0.2725223,-2.741814E-06,2.766658,2.780048,1.083496
Wrist,Top Steel shiny,0.2656664,-2.622604E-06,2.755556,2.768333,1.094727
Wrist,Top Steel shiny,0.2656664,-2.622604E-06,2.755556,2.768333,1.106689
Wrist,Top Steel shiny,0.2587478,-3.099442E-06,2.744598,2.756768,1.116943
Wrist,Top Steel shiny,0.2587478,-3.099442E-06,2.744598,2.756768,1.128418
Wrist,Top Steel shiny,0.2517778,-2.861023E-06,2.7338,2.74537,1.13916
Wrist,Top Steel shiny,0.2517778,-2.861023E-06,2.7338,2.74537,1.150146
Wrist,Top Steel shiny,0.2447702,-2.741814E-06,2.72316,2.734138,1.161377
Wrist,Top Steel shiny,0.2378325,-2.622604E-06,2.712721,2.723126,1.172363
Wrist,Top Steel shiny,0.2378325,-2.622604E-06,2.712721,2.723126,1.18335
Wrist,Top Steel shiny,0.2310013,-2.980232E-06,2.702589,2.712443,1.19458
Wrist,Top Steel shiny,0.2310013,-2.980232E-06,2.702589,2.712443,1.205566
Wrist,Top Steel shiny,0.22426,-2.741814E-06,2.692863,2.702185,1.216797
