Transform Name,Closest collider,Distance X,Distance Y,Distance Z,Magnitude,Time Stamp
Box002,Top Steel shiny,0,-5.26011E-06,1.617064,1.617064,299.0081
Box002,Top Steel shiny,0,-5.207956E-06,1.616267,1.616267,299.021
Box002,Top Steel shiny,0,-5.416572E-06,1.614589,1.614589,299.033
Box002,Top Steel shiny,0,-5.416572E-06,1.614589,1.614589,299.0435
Box002,Top Steel shiny,0,-5.207956E-06,1.612976,1.612976,299.0544
Box002,Top Steel shiny,0,-5.207956E-06,1.612976,1.612976,299.0659
Box002,Top Steel shiny,0,-5.342066E-06,1.609128,1.609128,299.0769
Box002,Top Steel shiny,0,-5.342066E-06,1.609128,1.609128,299.0879
Box002,Top Steel shiny,0,-5.282462E-06,1.602672,1.602672,299.0994
Box002,Top Steel shiny,0,-5.312264E-06,1.593591,1.593591,299.1111
Box002,Top Steel shiny,0,-5.312264E-06,1.593591,1.593591,299.1223
Box002,Top Steel shiny,0,-5.446374E-06,1.58014,1.58014,299.1323
Box002,Top Steel shiny,0,-5.446374E-06,1.58014,1.58014,299.1433
Box002,Top Steel shiny,0,-5.26756E-06,1.568516,1.568516,299.1545
Box002,Top Steel shiny,0,-5.26756E-06,1.568516,1.568516,299.1663
Box002,Top Steel shiny,0,-5.118549E-06,1.557688,1.557688,299.1843
Box002,Top Steel shiny,0,-5.058944E-06,1.549757,1.549757,299.1948
Box002,Top Steel shiny,0,-5.058944E-06,1.549757,1.549757,299.2068
Box002,Top Steel shiny,0,-5.014241E-06,1.536893,1.536893,299.2144
Box002,Top Steel shiny,0,-5.014241E-06,1.536893,1.536893,299.2249
Box002,Top Steel shiny,0,-5.38677E-06,1.525887,1.525887,299.2334
Box002,Top Steel shiny,0,-5.38677E-06,1.525887,1.525887,299.2439
Box002,Top Steel shiny,0,-5.342066E-06,1.51596,1.51596,299.2546
Box002,Top Steel shiny,0,-5.342066E-06,1.51596,1.51596,299.2656
Box002,Top Steel shiny,0,-5.13345E-06,1.504774,1.504774,299.2766
Box002,Top Steel shiny,0,-5.13345E-06,1.504774,1.504774,299.2878
Box002,Top Steel shiny,0,-5.148351E-06,1.493113,1.493113,299.2991
Box002,Top Steel shiny,0,-5.297363E-06,1.481727,1.481727,299.3125
Box002,Top Steel shiny,0,-5.297363E-06,1.481727,1.481727,299.3235
Box002,Top Steel shiny,0,-5.38677E-06,1.470429,1.470429,299.3401
Box002,Top Steel shiny,0,-5.014241E-06,1.458655,1.458655,299.3516
Box002,Top Steel shiny,0,-5.014241E-06,1.458655,1.458655,299.3628
Box002,Top Steel shiny,0,-5.327165E-06,1.446791,1.446791,299.3713
Box002,Top Steel shiny,0,-5.327165E-06,1.446791,1.446791,299.3811
Box002,Top Steel shiny,0,-5.327165E-06,1.446791,1.446791,299.3901
Box002,Top Steel shiny,0,-5.193055E-06,1.434854,1.434854,299.3989
Box002,Top Steel shiny,0,-5.193055E-06,1.434854,1.434854,299.4106
Box002,Top Steel shiny,0,-5.461276E-06,1.424833,1.424833,299.4211
Box002,Top Steel shiny,0,-5.476177E-06,1.415952,1.415952,299.4324
