Intersecting Volume,Volume Flux,Time Stamp
0,0,0.7094727
0,0,0.7319336
0,0,0.7545166
0,0,0.776123
0,0,0.7878418
0,0,0.8000488
0,0,0.8137207
0,0,0.8243408
0,0,0.836792
0,0,0.8513184
0,0,0.8653564
0,0,0.8780518
0,0,0.8876953
0,0,0.901123
0,0,0.9237061
0,0,0.939209
0,0,0.9624023
0,0,0.9842529
0,0,1.005859
0,0,1.028687
0,0,1.050537
0,0,1.073242
0,0,1.095703
0,0,1.117188
0,0,1.139038
0,0,1.161987
0,0,1.184082
0,0,1.205811
0,0,1.228638
0,0,1.250366
0,0,1.272705
0,0,1.295532
0,0,1.317139
0,0,1.339111
0,0,1.361938
0,0,1.383789
0,0,1.405884
0,0,1.428955
0,0,1.450195
0,0,1.472412
0,0,1.495239
0,0,1.516968
0,0,1.539063
0,0,1.562012
0,0,1.583862
0,0,1.605713
0,0,1.629028
0,0,1.650146
0,0,1.672363
0,0,1.684692
0,0,1.697632
0,0,1.744995
0,0,1.761841
0,0,1.776855
0,0,1.786499
0,0,1.799438
0,0,1.812256
0,0,1.82373
0,0,1.835693
0,0,1.850586
0,0,1.863525
0,0,1.875366
0,0,1.88562
0,0,1.906128
0,0,1.928711
0,0,1.949829
0,0,1.97229
0,0,1.995117
0,0,2.016479
0,0,2.038818
0,0,2.06189
0,0,2.08313
0,0,2.105591
0,0,2.12854
0,0,2.149902
0,0,2.171875
0,0,2.194824
0,0,2.217407
0,0,2.23877
0,0,2.261963
0,0,2.283203
0,0,2.30542
0,0,2.328247
0,0,2.350342
0,0,2.372314
0,0,2.395142
0,0,2.416382
0,0,2.439087
0,0,2.461548
0,0,2.483032
0,0,2.505127
0,0,2.528809
0,0,2.549561
0,0,2.572021
0,0,2.594727
0,0,2.616333
0,0,2.629395
0,0,2.641479
0,0,2.654907
0,0,2.666382
0,0,2.679688
0,0,2.696655
0,0,2.705811
0,0,2.71875
0,0,2.729248
0,0,2.741089
0,0,2.761475
0,0,2.782837
0,0,2.804932
0,0,2.828003
0,0,2.849731
0,0,2.871704
0,0,2.895264
0,0,2.91626
0,0,2.938599
0,0,2.961304
0,0,2.982788
0,0,3.005615
0,0,3.027954
0,0,3.049561
0,0,3.071655
0,0,3.094971
0,0,3.116211
0,0,3.138306
0,0,3.161621
0,0,3.182739
0,0,3.205078
0,0,3.227661
0,0,3.24939
0,0,3.271606
0,0,3.294434
0,0,3.316284
0,0,3.338257
0,0,3.360962
0,0,3.382935
0,0,3.404663
0,0,3.427734
0,0,3.449219
0,0,3.471558
0,0,3.485596
0,0,3.498901
0,0,3.510132
0,0,3.523071
0,0,3.5354
0,0,3.550049
0,0,3.56311
0,0,3.575439
0,0,3.585571
0,0,3.597778
0,0,3.615723
0,0,3.638428
0,0,3.661499
0,0,3.682495
0,0,3.7052
0,0,3.728271
0,0,3.749146
0,0,3.771362
0,0,3.794678
0,0,3.815796
0,0,3.837891
0,0,3.860718
0,0,3.88269
0,0,3.904663
0,0,3.92749
0,0,3.949219
0,0,3.971558
0,0,3.994019
0,0,4.015625
0,0,4.038574
0,0,4.061035
0,0,4.082275
0,0,4.104858
0,0,4.127563
0,0,4.148804
0,0,4.170898
0,0,4.19397
0,0,4.21582
0,0,4.237671
0,0,4.261353
0,0,4.282227
0,0,4.304321
0,0,4.327515
0,0,4.339478
0,0,4.351074
0,0,4.365479
0,0,4.37793
0,0,4.388062
0,0,4.400269
0,0,4.414795
0,0,4.428223
0,0,4.439209
0,0,4.449585
0,0,4.463989
0,0,4.482178
0,0,4.504883
0,0,4.527466
0,0,4.548828
0,0,4.571411
0,0,4.59436
0,0,4.615601
0,0,4.638306
0,0,4.661621
0,0,4.682373
0,0,4.70459
0,0,4.727539
0,0,4.751343
0,0,4.772827
0,0,4.794067
0,0,4.815186
0,0,4.837524
0,0,4.860474
0,0,4.881958
0,0,4.904053
0,0,4.92749
0,0,4.948608
0,0,4.970581
0,0,4.994019
0,0,5.015259
0,0,5.037476
0,0,5.060181
0,0,5.081909
0,0,5.104004
0,0,5.126831
0,0,5.149048
0,0,5.170654
0,0,5.194092
0,0,5.205811
0,0,5.227661
0,0,5.23999
0,0,5.251953
0,0,5.26355
0,0,5.275513
0,0,5.285645
0,0,5.298584
0,0,5.308838
0,0,5.321655
0,0,5.334717
0,0,5.349243
0,0,5.361206
0,0,5.381836
0,0,5.403809
0,0,5.425903
0,0,5.448364
0,0,5.470459
0,0,5.493896
0,0,5.515259
0,0,5.536987
0,0,5.560181
0,0,5.582031
0,0,5.604248
0,0,5.626831
0,0,5.64856
0,0,5.670654
0,0,5.695435
0,0,5.716919
0,0,5.736938
0,0,5.760132
0,0,5.781616
0,0,5.803833
0,0,5.826904
0,0,5.848145
0,0,5.870361
0,0,5.893433
0,0,5.914795
0,0,5.93689
0,0,5.959473
0,0,5.981812
0,0,6.003662
0,0,6.0271
0,0,6.048462
0,0,6.070313
0,0,6.09314
0,0,6.104858
0,0,6.118896
0,0,6.129395
0,0,6.1427
0,0,6.155151
0,0,6.166626
0,0,6.17981
0,0,6.193604
0,0,6.211182
0,0,6.227417
0,0,6.238403
0,0,6.26001
0,0,6.28125
0,0,6.303589
0,0,6.326172
0,0,6.347778
0,0,6.370117
0,0,6.393066
0,0,6.414429
0,0,6.436646
0,0,6.460693
0,0,6.481812
0,0,6.503296
0,0,6.525879
0,0,6.548462
0,0,6.570068
0,0,6.592529
0,0,6.614746
0,0,6.636475
0,0,6.672852
0,0,6.688354
0,0,6.703125
0,0,6.726807
0,0,6.747925
0,0,6.77002
0,0,6.793579
0,0,6.814575
0,0,6.836426
0,0,6.859497
0,0,6.880981
0,0,6.905151
0,0,6.926147
0,0,6.949829
0,0,6.971313
0,0,6.992188
0,0,7.014648
0,0,7.036621
0,0,7.059082
0,0,7.081299
0,0,7.103027
0,0,7.126343
0,0,7.147461
0,0,7.1698
0,0,7.192139
0,0,7.213989
0,0,7.236694
0,0,7.258667
0,0,7.280884
0,0,7.302979
0,0,7.325317
0,0,7.347412
0,0,7.369629
0,0,7.392456
0,0,7.41626
0,0,7.438477
0,0,7.450317
0,0,7.464966
0,0,7.478149
0,0,7.492432
0,0,7.505127
0,0,7.518066
0,0,7.528931
0,0,7.541504
0,0,7.555542
0,0,7.569824
0,0,7.581787
0,0,7.603149
0,0,7.625244
0,0,7.647339
0,0,7.669678
0,0,7.692383
0,0,7.714478
0,0,7.736084
0,0,7.758911
0,0,7.78064
0,0,7.802612
0,0,7.825073
0,0,7.847168
0,0,7.869629
0,0,7.894775
0,0,7.91626
0,0,7.9375
0,0,7.959595
0,0,7.980347
0,0,8.00293
0,0,8.025146
0,0,8.047241
0,0,8.069336
0,0,8.091675
0,0,8.113892
0,0,8.135864
0,0,8.158081
0,0,8.180542
0,0,8.202515
0,0,8.224854
0,0,8.246826
0,0,8.269409
0,0,8.291504
0,0,8.313843
0,0,8.327271
0,0,8.339355
0,0,8.349976
0,0,8.363281
0,0,8.376587
0,0,8.38623
0,0,8.399536
0,0,8.414429
0,0,8.424561
0,0,8.43689
0,0,8.448975
0,0,8.461548
0,0,8.480347
0,0,8.502808
0,0,8.527222
0,0,8.548462
0,0,8.56897
0,0,8.591431
0,0,8.613525
0,0,8.635376
0,0,8.658081
0,0,8.680176
0,0,8.702393
0,0,8.724487
0,0,8.746704
0,0,8.768921
0,0,8.79126
0,0,8.813843
0,0,8.835693
0,0,8.858276
0,0,8.880005
0,0,8.902466
0,0,8.924438
0,0,8.947388
0,0,8.96936
0,0,8.991211
0,0,9.013306
0,0,9.035522
0,0,9.057861
0,0,9.080322
0,0,9.102295
0,0,9.124878
0,0,9.146606
0,0,9.168701
0,0,9.19104
0,0,9.213623
0,0,9.227295
0,0,9.239502
0,0,9.251465
0,0,9.264282
0,0,9.2771
0,0,9.291626
0,0,9.304688
0,0,9.31897
0,0,9.32959
0,0,9.34314
0,0,9.355347
0,0,9.374878
0,0,9.387817
0,0,9.414185
0,0,9.435669
0,0,9.459839
0,0,9.481567
0,0,9.502075
0,0,9.52417
0,0,9.546387
0,0,9.568726
0,0,9.591187
0,0,9.613159
0,0,9.635132
0,0,9.657715
0,0,9.680054
0,0,9.702271
0,0,9.724731
0,0,9.746948
0,0,9.769043
0,0,9.790527
0,0,9.81311
0,0,9.835205
0,0,9.857544
0,0,9.879883
0,0,9.9021
0,0,9.924072
0,0,9.946289
0,0,9.968384
0,0,9.990723
0,0,10.01294
0,0,10.03503
0,0,10.05737
0,0,10.07971
0,0,10.10156
0,0,10.12378
0,0,10.14624
0,0,10.1582
0,0,10.16968
0,0,10.18213
0,0,10.19653
0,0,10.2063
0,0,10.21985
0,0,10.23242
0,0,10.24719
0,0,10.25903
0,0,10.27075
0,0,10.28345
0,0,10.29578
0,0,10.31287
0,0,10.33484
0,0,10.35706
0,0,10.38037
0,0,10.40186
0,0,10.42371
0,0,10.44641
0,0,10.47046
0,0,10.49182
0,0,10.51306
0,0,10.53577
0,0,10.55872
0,0,10.58105
0,0,10.60132
0,0,10.62354
0,0,10.64636
0,0,10.66797
0,0,10.69043
0,0,10.71326
0,0,10.7345
0,0,10.75684
0,0,10.77942
0,0,10.80127
0,0,10.82349
0,0,10.84656
0,0,10.86792
0,0,10.89014
0,0,10.91284
0,0,10.93469
0,0,10.95679
0,0,10.97949
0,0,11.00146
0,0,11.02344
0,0,11.03479
0,0,11.04785
0,0,11.06042
0,0,11.08167
0,0,11.09607
0,0,11.10596
0,0,11.11926
0,0,11.13232
0,0,11.14514
0,0,11.15747
0,0,11.17041
0,0,11.18457
0,0,11.1969
0,0,11.20691
0,0,11.22388
0,0,11.24622
0,0,11.26807
0,0,11.29004
0,0,11.31323
0,0,11.33459
0,0,11.35681
0,0,11.37952
0,0,11.40137
0,0,11.42334
0,0,11.44604
0,0,11.46802
0,0,11.49194
0,0,11.51416
0,0,11.53418
0,0,11.55652
0,0,11.57947
0,0,11.60083
0,0,11.64978
0,0,11.66809
0,0,11.68982
0,0,11.71277
0,0,11.73438
0,0,11.75659
0,0,11.77917
0,0,11.80103
0,0,11.823
0,0,11.84558
0,0,11.86755
0,0,11.88977
0,0,11.9126
0,0,11.9342
0,0,11.95679
0,0,11.979
0,0,12.00085
0,0,12.02307
0,0,12.04626
0,0,12.0675
0,0,12.08948
0,0,12.11267
0,0,12.13391
0,0,12.15637
0,0,12.17944
0,0,12.20068
0,0,12.22363
0,0,12.24573
0,0,12.2677
0,0,12.29163
0,0,12.31458
0,0,12.33459
0,0,12.35608
0,0,12.37927
0,0,12.40051
0,0,12.41577
0,0,12.42712
0,0,12.43896
0,0,12.44946
0,0,12.46277
0,0,12.47668
0,0,12.49231
0,0,12.50598
0,0,12.51929
0,0,12.53162
0,0,12.54614
0,0,12.56726
0,0,12.58264
0,0,12.59851
0,0,12.61194
0,0,12.62817
0,0,12.64392
0,0,12.65735
0,0,12.6698
0,0,12.68433
0,0,12.698
0,0,12.7146
0,0,12.72864
0,0,12.74097
0,0,12.75476
0,0,12.76746
0,0,12.77979
0,0,12.79236
0,0,12.80298
0,0,12.8186
0,0,12.83105
0,0,12.84656
0,0,12.8595
0,0,12.87305
0,0,12.88513
0,0,12.90112
0,0,12.91711
0,0,12.9342
0,0,12.95679
0,0,12.97937
0,0,13.00073
0,0,13.02295
0,0,13.04614
0,0,13.0675
0,0,13.08948
0,0,13.11255
0,0,13.13416
0,0,13.15588
0,0,13.17871
0,0,13.2002
0,0,13.22278
0,0,13.24524
0,0,13.26685
0,0,13.28894
0,0,13.31201
0,0,13.33362
0,0,13.35571
0,0,13.37964
0,0,13.40039
0,0,13.42249
0,0,13.44556
0,0,13.46729
0,0,13.48889
0,0,13.51208
0,0,13.53381
0,0,13.55566
0,0,13.57849
0,0,13.60083
0,0,13.62231
0,0,13.64551
0,0,13.65845
0,0,13.6698
0,0,13.68225
0,0,13.69592
0,0,13.70532
0,0,13.71936
0,0,13.73413
0,0,13.74634
0,0,13.75806
0,0,13.76953
0,0,13.78247
0,0,13.80005
0,0,13.82214
0,0,13.84521
0,0,13.86682
0,0,13.89099
0,0,13.91467
0,0,13.93396
0,0,13.9563
0,0,13.97888
0,0,14.00085
0,0,14.02258
0,0,14.04565
0,0,14.06677
0,0,14.08899
0,0,14.11169
0,0,14.13306
0,0,14.15527
0,0,14.1792
0,0,14.19983
0,0,14.22229
0,0,14.24683
0,0,14.26794
0,0,14.28882
0,0,14.31152
0,0,14.33337
0,0,14.35876
0,0,14.38098
0,0,14.40112
0,0,14.42212
0,0,14.44519
0,0,14.4668
0,0,14.48914
0,0,14.51135
0,0,14.53308
0,0,14.55505
0,0,14.57825
0,0,14.6001
0,0,14.62219
0,0,14.64783
0,0,14.66943
0,0,14.69189
0,0,14.70532
0,0,14.72168
0,0,14.73584
0,0,14.74646
0,0,14.75916
0,0,14.7699
0,0,14.78284
0,0,14.79553
0,0,14.80615
0,0,14.81958
0,0,14.83374
0,0,14.84631
0,0,14.86157
0,0,14.87659
0,0,14.90039
0,0,14.92163
0,0,14.94446
0,0,14.96655
0,0,14.98877
0,0,15.01099
0,0,15.03271
0,0,15.05505
0,0,15.07849
0,0,15.09924
0,0,15.12183
0,0,15.14465
0,0,15.16589
0,0,15.18811
0,0,15.21155
0,0,15.23291
0,0,15.25525
0,0,15.27783
0,0,15.29919
0,0,15.32141
0,0,15.34448
0,0,15.36597
0,0,15.38818
0,0,15.41101
0,0,15.43274
0,0,15.45471
0,0,15.47766
0,0,15.49915
0,0,15.52136
0,0,15.54431
0,0,15.56592
0,0,15.58801
0,0,15.61084
0,0,15.63245
0,0,15.64624
0,0,15.65857
0,0,15.66968
0,0,15.68213
0,0,15.69519
0,0,15.7052
0,0,15.72058
0,0,15.73425
0,0,15.74402
0,0,15.7561
0,0,15.77588
0,0,15.79956
0,0,15.82141
0,0,15.84436
0,0,15.86584
0,0,15.88794
0,0,15.9115
0,0,15.93457
0,0,15.95618
0,0,15.97705
0,0,15.9989
0,0,16.02112
0,0,16.04443
0,0,16.06592
0,0,16.08789
0,0,16.11121
0,0,16.13232
0,0,16.1543
0,0,16.17749
0,0,16.19885
0,0,16.22168
0,0,16.24402
0,0,16.26538
0,0,16.28748
0,0,16.31055
0,0,16.33252
0,0,16.35413
0,0,16.37781
0,0,16.39917
0,0,16.42078
0,0,16.44385
0,0,16.46558
0,0,16.48755
0,0,16.51147
0,0,16.53235
0,0,16.57458
0,0,16.59058
0,0,16.60291
0,0,16.61658
0,0,16.62708
0,0,16.63904
0,0,16.64941
0,0,16.66577
0,0,16.67896
0,0,16.68896
0,0,16.70093
0,0,16.7207
0,0,16.74377
0,0,16.76526
0,0,16.78748
0,0,16.81067
0,0,16.83179
0,0,16.85425
0,0,16.87708
0,0,16.89893
0,0,16.92102
0,0,16.94397
0,0,16.96533
0,0,16.9873
0,0,17.01099
0,0,17.03394
0,0,17.05579
0,0,17.07813
0,0,17.09827
0,0,17.12036
0,0,17.14392
0,0,17.16528
0,0,17.18726
0,0,17.21033
0,0,17.23157
0,0,17.25415
0,0,17.27734
0,0,17.29846
0,0,17.32068
0,0,17.34338
0,0,17.36511
0,0,17.38879
0,0,17.41223
0,0,17.4325
0,0,17.44434
0,0,17.4574
0,0,17.46899
0,0,17.48206
0,0,17.49634
0,0,17.50781
0,0,17.52722
0,0,17.53918
0,0,17.55518
0,0,17.56812
0,0,17.58704
0,0,17.61023
0,0,17.63171
0,0,17.6543
0,0,17.67688
0,0,17.698
0,0,17.72058
0,0,17.74316
0,0,17.76526
0,0,17.78723
0,0,17.81067
0,0,17.8335
0,0,17.85522
0,0,17.87683
0,0,17.89795
0,0,17.92029
0,0,17.94421
0,0,17.96497
0,0,17.98694
0,0,18.00928
0,0,18.03137
0,0,18.05359
0,0,18.07617
0,0,18.0979
0,0,18.12048
0,0,18.14343
0,0,18.16467
0,0,18.18665
0,0,18.20947
0,0,18.23145
0,0,18.25354
0,0,18.27661
0,0,18.29773
0,0,18.31067
0,0,18.32361
0,0,18.33606
0,0,18.34631
0,0,18.35803
0,0,18.36914
0,0,18.3822
0,0,18.39514
0,0,18.41052
0,0,18.42322
0,0,18.43616
0,0,18.44873
0,0,18.4635
0,0,18.47742
0,0,18.48682
0,0,18.49902
0,0,18.51025
0,0,18.52295
0,0,18.53625
0,0,18.54785
0,0,18.56079
0,0,18.57666
0,0,18.58655
0,0,18.59924
0,0,18.60974
0,0,18.6228
0,0,18.63525
0,0,18.64612
0,0,18.65796
0,0,18.6687
0,0,18.68079
0,0,18.70093
0,0,18.71509
0,0,18.72656
0,0,18.73938
0,0,18.76477
0,0,18.78662
0,0,18.80896
0,0,18.83118
0,0,18.85315
0,0,18.87537
0,0,18.89807
0,0,18.9198
0,0,18.9425
0,0,18.96423
0,0,18.98645
0,0,19.00903
0,0,19.03113
0,0,19.05396
0,0,19.07581
0,0,19.09937
0,0,19.12109
0,0,19.14197
0,0,19.16577
0,0,19.18787
0,0,19.20935
0,0,19.23254
0,0,19.25476
0,0,19.27539
0,0,19.2981
0,0,19.3197
0,0,19.34192
0,0,19.36426
0,0,19.38855
0,0,19.41248
0,0,19.43079
0,0,19.45276
0,0,19.47522
0,0,19.49731
0,0,19.50977
0,0,19.52344
0,0,19.5365
0,0,19.54761
0,0,19.56079
0,0,19.57568
0,0,19.58582
0,0,19.59827
0,0,19.6084
0,0,19.62134
0,0,19.63538
0,0,19.64673
0,0,19.65918
0,0,19.66992
0,0,19.68311
0,0,19.69592
0,0,19.70996
0,0,19.72351
0,0,19.73694
0,0,19.74915
0,0,19.76428
0,0,19.78601
0,0,19.80872
0,0,19.83081
0,0,19.85278
0,0,19.87549
0,0,19.89722
0,0,19.91956
0,0,19.94299
0,0,19.96399
0,0,19.98621
0,0,20.00854
0,0,20.03247
0,0,20.05481
0,0,20.07495
0,0,20.09729
0,0,20.11914
0,0,20.1416
0,0,20.16382
0,0,20.18616
0,0,20.20862
0,0,20.23035
0,0,20.25256
0,0,20.27466
0,0,20.29688
0,0,20.31946
0,0,20.34131
0,0,20.3634
0,0,20.38574
0,0,20.40808
0,0,20.4303
0,0,20.45264
0,0,20.47522
0,0,20.4967
0,0,20.50842
0,0,20.52271
0,0,20.53625
0,0,20.54688
0,0,20.5603
0,0,20.57544
0,0,20.58557
0,0,20.59729
0,0,20.60791
0,0,20.62134
0,0,20.64136
0,0,20.66345
0,0,20.68567
0,0,20.70813
0,0,20.7301
0,0,20.75256
0,0,20.77515
0,0,20.79736
0,0,20.82104
0,0,20.84424
0,0,20.86328
0,0,20.88562
0,0,20.90771
0,0,20.9303
0,0,20.95251
0,0,20.97693
0,0,20.99841
0,0,21.0188
0,0,21.04175
0,0,21.06348
0,0,21.08557
0,0,21.10803
0,0,21.12988
0,0,21.1521
0,0,21.17444
0,0,21.19629
0,0,21.21863
0,0,21.24084
0,0,21.26367
0,0,21.2854
0,0,21.33032
0,0,21.35242
0,0,21.36584
0,0,21.37891
0,0,21.38977
0,0,21.40271
0,0,21.41638
0,0,21.43323
0,0,21.448
0,0,21.4613
0,0,21.47437
0,0,21.48694
0,0,21.50085
0,0,21.51489
0,0,21.52502
0,0,21.53772
0,0,21.55408
0,0,21.5675
0,0,21.58252
0,0,21.60461
0,0,21.61865
0,0,21.63
0,0,21.65198
0,0,21.67407
0,0,21.69641
0,0,21.71887
0,0,21.74316
0,0,21.76453
0,0,21.78516
0,0,21.80786
0,0,21.82971
0,0,21.85181
0,0,21.87427
0,0,21.89832
0,0,21.9198
0,0,21.94031
0,0,21.9635
0,0,21.98706
0,0,22.00745
0,0,22.02991
0,0,22.05164
0,0,22.07397
0,0,22.09619
0,0,22.11902
0,0,22.14087
0,0,22.16284
0,0,22.1853
0,0,22.20752
0,0,22.22961
0,0,22.25146
0,0,22.27368
0,0,22.29639
0,0,22.31824
0,0,22.34119
0,0,22.36499
0,0,22.38037
0,0,22.39539
0,0,22.41003
0,0,22.4231
0,0,22.43555
0,0,22.44617
0,0,22.46375
0,0,22.47754
0,0,22.48743
0,0,22.50159
0,0,22.51782
0,0,22.53162
0,0,22.55225
0,0,22.56604
0,0,22.57813
0,0,22.58813
0,0,22.60046
0,0,22.61414
0,0,22.62476
0,0,22.6377
0,0,22.65222
0,0,22.66626
0,0,22.67993
0,0,22.69263
0,0,22.70813
0,0,22.72144
0,0,22.73584
0,0,22.74719
0,0,22.75977
0,0,22.77393
0,0,22.78503
0,0,22.79749
0,0,22.80811
0,0,22.82959
0,0,22.85132
0,0,22.87439
0,0,22.89612
0,0,22.91785
0,0,22.94019
0,0,22.96326
0,0,22.98669
0,0,23.00891
0,0,23.03088
0,0,23.05151
0,0,23.07324
0,0,23.09631
0,0,23.11865
0,0,23.14221
0,0,23.16431
0,0,23.1842
0,0,23.20679
0,0,23.22937
0,0,23.25244
0,0,23.27356
0,0,23.2959
0,0,23.31763
0,0,23.34009
0,0,23.36279
0,0,23.38452
0,0,23.40662
0,0,23.42957
0,0,23.45325
0,0,23.4762
0,0,23.49585
0,0,23.51746
0,0,23.53992
0,0,23.56311
0,0,23.57776
0,0,23.58801
0,0,23.60132
0,0,23.6156
0,0,23.63025
0,0,23.64209
0,0,23.65393
0,0,23.66541
0,0,23.67859
0,0,23.68835
0,0,23.70044
0,0,23.71521
0,0,23.73035
0,0,23.74182
0,0,23.75439
0,0,23.76648
0,0,23.77954
0,0,23.79626
0,0,23.81787
0,0,23.83972
0,0,23.86304
0,0,23.88428
0,0,23.90674
0,0,23.92944
0,0,23.95081
0,0,23.97339
0,0,23.99561
0.0008103728,0.03724071,24.01746
0.0445705,1.953359,24.03979
0.07455429,1.306142,24.06274
0.10859,1.191516,24.09131
0.1312804,1.522011,24.1062
0.1620746,1.345269,24.12915
0.1823339,0.9427632,24.15063
0.2034036,0.9525823,24.17273
0.213128,0.4268457,24.19556
0.2277147,0.6620058,24.21753
0.2358185,0.2766524,24.24683
0.2374392,0.1066136,24.26208
0.2479741,0.4831947,24.28381
0.2528363,0.2115272,24.30688
0.2666126,0.6141402,24.32922
0.2763371,0.4543549,24.35071
0.286872,0.4659419,24.37329
0.2787682,-0.272495,24.40308
0.2787682,0,24.41724
0.280389,0.07287302,24.43945
0.2771475,-0.1424582,24.46228
0.2714749,-0.2641801,24.48364
0.2633711,-0.3523345,24.50671
0.2666126,0.1447122,24.52905
0.2544571,-0.6065877,24.54919
0.2333874,-1.704338,24.56152
0.2333874,0,24.57825
0.2341977,0.0635277,24.59094
0.2001621,-2.385388,24.60522
0.2001621,0,24.61853
0.1799028,-1.988995,24.62878
0.1531605,-2.239124,24.64063
0.1531605,0,24.6543
0.1410049,-1.064534,24.66565
0.1410049,0,24.67859
0.1272285,-1.32066,24.68909
0.1110211,-0.6928839,24.7124
0.09400324,-1.17654,24.72693
0.08184765,-0.4741386,24.75256
0.07293355,-0.4321488,24.77319
0.0623987,-0.4616982,24.79602
0.06077796,-0.07580121,24.81738
0.05105348,-0.4286289,24.84009
0.0623987,0.3555169,24.87195
0.06077796,-0.1092683,24.88684
0.05996758,-0.04183286,24.90613
0.06482982,0.2080777,24.92957
0.07050243,0.2696556,24.95056
0.07050243,0,24.97266
0.08022691,0.426355,24.99548
0.08833063,0.2826326,25.02417
0.09643436,0.386326,25.04517
0.1045381,0.4726473,25.06226
0.1118314,0.3422004,25.08362
0.1215559,0.4383811,25.10571
0.1272285,0.246252,25.12878
0.1296596,0.1113819,25.15063
0.1199352,-0.3330138,25.17981
0.1199352,0,25.19556
0.1118314,-0.3842159,25.21667
0.1004862,-0.4981784,25.23938
0.07617504,-1.079293,25.26196
0.06320908,-0.6001427,25.28357
0.05429498,-0.3931091,25.30627
0.04538088,-0.3017291,25.33582
0.0356564,-0.6891217,25.34985
0.02593193,-0.4306219,25.37244
0.02025932,-0.2514065,25.39502
0.01134522,-0.4101284,25.41675
0.008103727,-0.1471519,25.43884
0.0008103728,-0.308703,25.4624
0,-0.02832857,25.49109
0,0,25.50464
0,0,25.51758
0,0,25.52844
0,0,25.54175
0,0,25.5542
0,0,25.56592
0,0,25.57861
0,0,25.5885
0,0,25.60205
0,0,25.61633
0,0,25.63635
0,0,25.6488
0,0,25.66235
0,0,25.68335
0,0,25.70618
