Object,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W,LinVelocity X,LinVelocity Y,LinVelocity Z,AngVelocity X,AngVelocity Y,AngVelocity Z,Impact Force X,Impact Force Y,Impact Force Z,Impact Force Magnitude,Colliding Body,Time Stamp
Scoop,-1.279531,2.043777,0.7307863,0.005153788,-0.7109938,0.03538941,-0.7022887,0.08563652,-0.2681659,0.452651,-0.2018686,0.1539199,0.02298885,0,0,0,0,,0.3317871
Scoop,-1.277578,2.038786,0.7381133,0.00726169,-0.7113321,0.03652155,-0.701869,0.09116145,-0.300241,0.3896892,-0.2275298,0.06061036,0.06861209,0,0,0,0,,0.3536377
Scoop,-1.275595,2.034024,0.7451563,0.008917072,-0.7118377,0.03689578,-0.7013178,0.09124365,-0.3042255,0.3988538,-0.1413582,0.08055695,0.08902034,0,0,0,0,,0.3763428
Scoop,-1.273736,2.029632,0.7518021,0.01046929,-0.7121423,0.03772349,-0.7009431,0.08871201,-0.2568635,0.3562809,-0.1669854,0.0531312,0.0507217,0,0,0,0,,0.3985596
Scoop,-1.270968,2.022976,0.7631024,0.009579516,-0.7129051,0.03706257,-0.7002154,0.06406482,-0.1212972,0.2455365,0.05055264,-0.03907177,-0.03420219,0,0,0,0,,0.4207764
Scoop,-1.270233,2.021264,0.7677955,0.0105852,-0.7123368,0.03713917,-0.7007748,0.03012267,-0.1367665,0.1708615,-0.07746228,-0.07586966,0.06883237,0,0,0,0,,0.442749
Scoop,-1.270196,2.020583,0.7715079,0.0106356,-0.7123581,0.03674424,-0.7007734,-0.000666935,-0.05777241,0.1897047,0.02465248,0.002235249,0.03116557,0,0,0,0,,0.465332
Scoop,-1.270851,2.021005,0.7743605,0.01093659,-0.7119548,0.03663854,-0.7011839,-0.03558602,-0.002037458,0.09941207,-0.0146392,-0.05622245,0.03070793,0,0,0,0,,0.4873047
Scoop,-1.272114,2.022484,0.7762141,0.0110442,-0.7117972,0.03630395,-0.7013597,-0.06605433,0.04979386,0.07725129,0.01585262,-0.02277223,0.03187151,0,0,0,0,,0.5090332
Scoop,-1.273873,2.024968,0.7770429,0.01230914,-0.7120293,0.03672385,-0.7010813,-0.09313218,0.080497,0.06075993,-0.1180838,0.04016523,0.05925854,0,0,0,0,,0.5313721
Scoop,-1.276026,2.02826,0.7769634,0.01342049,-0.7122166,0.03702124,-0.7008549,-0.1128081,0.1224283,0.01175721,-0.09870142,0.03292977,0.05718315,0,0,0,0,,0.5537109
Scoop,-1.278511,2.032202,0.7762343,0.01373681,-0.711738,0.0364536,-0.7013644,-0.1306401,0.1485,-0.08560186,0.0171342,-0.06787685,0.06481384,0,0,0,0,,0.5760498
Scoop,-1.281245,2.036516,0.7747518,0.0143446,-0.7117896,0.03671334,-0.7012862,-0.138953,0.1977333,-0.07135436,-0.0610567,0.010984,0.02469917,0,0,0,0,,0.5986328
Scoop,-1.287137,2.045763,0.7704969,0.01465789,-0.7122105,0.03687211,-0.700844,-0.1490481,0.2376067,-0.1135875,-0.07818741,0.006346282,-0.005999786,0,0,0,0,,0.6207275
Scoop,-1.290128,2.050381,0.767974,0.01464723,-0.7123494,0.03657603,-0.7007184,-0.1512151,0.2165001,-0.1100748,0.02213511,0.01901673,0.01936639,0,0,0,0,,0.6428223
Scoop,-1.293072,2.054836,0.7653878,0.01535943,-0.7125177,0.03657674,-0.7005321,-0.1515193,0.1860168,-0.1131976,-0.04962669,0.02759073,0.04978854,0,0,0,0,,0.6655273
Scoop,-1.295921,2.058869,0.7628109,0.01534595,-0.7126552,0.03633435,-0.7004051,-0.1438181,0.1902202,-0.1132029,0.0184979,0.0189379,0.01540248,0,0,0,0,,0.6871338
Scoop,-1.298518,2.062632,0.7603951,0.0150423,-0.7125911,0.03517468,-0.7005362,-0.1354102,0.1425536,-0.1217165,0.1038524,-0.01317245,0.06019021,0,0,0,0,,0.7094727
Scoop,-1.301021,2.065814,0.7579053,0.01456588,-0.7130485,0.03489538,-0.7000946,-0.1233553,0.1712459,-0.07332788,0.05419802,0.06215136,-0.01655095,0,0,0,0,,0.7319336
Scoop,-1.303403,2.068524,0.7556687,0.01516031,-0.7132225,0.03527113,-0.6998858,-0.120179,0.1249533,-0.09648738,-0.06810899,0.02854215,0.01513696,0,0,0,0,,0.7545166
Scoop,-1.30575,2.070552,0.7536642,0.01420182,-0.713593,0.03496101,-0.6995438,-0.1126651,0.1369091,-0.05705557,0.08996444,0.04733305,-0.04835258,0,0,0,0,,0.776123
Scoop,-1.307972,2.071955,0.7521072,0.01351568,-0.7139361,0.0346542,-0.6992223,-0.1081135,0.09139059,-0.03819882,0.07061721,0.04491786,-0.02905653,0,0,0,0,,0.7878418
Scoop,-1.310165,2.072492,0.7510777,0.01308778,-0.7143505,0.03542938,-0.6987685,-0.1013771,0.09226324,-0.009843985,-0.02460831,0.05876802,-0.08680174,0,0,0,0,,0.8000488
Scoop,-1.310165,2.072492,0.7510777,0.01308778,-0.7143505,0.03542938,-0.6987685,-0.1013771,0.09226324,-0.009843985,-0.02460831,0.05876802,-0.08680174,0,0,0,0,,0.8137207
Scoop,-1.312326,2.072311,0.7506837,0.01367496,-0.714862,0.03629042,-0.6981896,-0.1052964,0.007932767,0.02938724,-0.1014758,0.07797635,-0.02090621,0,0,0,0,,0.8243408
Scoop,-1.312326,2.072311,0.7506837,0.01367496,-0.714862,0.03629042,-0.6981896,-0.1052964,0.007932767,0.02938724,-0.1014758,0.07797635,-0.02090621,0,0,0,0,,0.836792
Scoop,-1.314641,2.070804,0.750986,0.01360326,-0.7158147,0.03813305,-0.6971158,-0.1012543,0.03033081,0.1086046,-0.1247186,0.140406,-0.1388557,0,0,0,0,,0.8513184
Scoop,-1.316912,2.068385,0.7520954,0.01470948,-0.7168974,0.03927673,-0.6959167,-0.1106967,-0.1134845,0.1635474,-0.1564771,0.1638407,-0.006556034,0,0,0,0,,0.8653564
Scoop,-1.316912,2.068385,0.7520954,0.01470948,-0.7168974,0.03927673,-0.6959167,-0.1106967,-0.1134845,0.1635474,-0.1564771,0.1638407,-0.006556034,0,0,0,0,,0.8780518
Scoop,-1.319036,2.064955,0.7541165,0.01579925,-0.7179337,0.04021068,-0.6947695,-0.1045115,-0.1743989,0.2055148,-0.1403971,0.1571938,0.00715141,0,0,0,0,,0.8876953
Scoop,-1.321066,2.06048,0.7571579,0.01616945,-0.7188693,0.04122306,-0.6937337,-0.09462573,-0.185014,0.2470787,-0.0962716,0.1392186,-0.0493313,0,0,0,0,,0.901123
Scoop,-1.323061,2.054842,0.761332,0.01697057,-0.7195985,0.04333745,-0.6928293,-0.08878478,-0.2072758,0.2755919,-0.2060023,0.1154812,-0.09392096,0,0,0,0,,0.9237061
Scoop,-1.323061,2.054842,0.761332,0.01697057,-0.7195985,0.04333745,-0.6928293,-0.08878478,-0.2072758,0.2755919,-0.2060023,0.1154812,-0.09392096,0,0,0,0,,0.939209
Scoop,-1.327891,2.039801,0.7733827,0.02380985,-0.7223791,0.04879759,-0.6893628,-0.1170026,-0.3959889,0.5456318,0.1296335,0.2921621,-0.02442782,0,0,0,0,,0.9624023
Scoop,-1.330389,2.030645,0.7812858,0.02821688,-0.7229233,0.05202487,-0.6883889,-0.1305159,-0.5098603,0.4362647,-0.5365271,0.1217823,0.08985943,0,0,0,0,,0.9842529
Scoop,-1.333009,2.020717,0.7904362,0.0316182,-0.7238077,0.05271244,-0.6872586,-0.1437901,-0.630555,0.5497936,-0.282409,0.158444,0.1901499,0,0,0,0,,1.005859
Scoop,-1.335814,2.009916,0.8008541,0.03248451,-0.7252417,0.05207453,-0.6857533,-0.142284,-0.6102927,0.6793381,-0.01057106,0.2141146,0.09409618,0,0,0,0,,1.028687
Scoop,-1.338666,1.9985,0.8124292,0.03292231,-0.7266064,0.05172969,-0.6843127,-0.1399778,-0.6032554,0.7289085,-0.002582931,0.2015425,0.04348783,0,0,0,0,,1.050537
Scoop,-1.341364,1.986702,0.8252718,0.03418431,-0.727343,0.05184169,-0.6834593,-0.1377906,-0.6442084,0.7225777,-0.09348895,0.1187314,0.07717326,0,0,0,0,,1.073242
Scoop,-1.343773,1.974832,0.8391492,0.03557913,-0.7279141,0.05115036,-0.6828315,-0.1296183,-0.6992561,0.7605385,-0.04423316,0.09448745,0.1434219,0,0,0,0,,1.095703
Scoop,-1.345989,1.962741,0.85399,0.03668144,-0.7284942,0.05131714,-0.682142,-0.1127814,-0.6485877,0.805602,-0.08689391,0.09502694,0.06322818,0,0,0,0,,1.117188
Scoop,-1.348008,1.950583,0.8699645,0.03692966,-0.7290817,0.05104506,-0.6815209,-0.1001266,-0.6315601,0.8644187,0.003614984,0.08782364,0.03126365,0,0,0,0,,1.139038
Scoop,-1.351966,1.926306,0.9044632,0.03611172,-0.7306172,0.04936303,-0.6800428,-0.09134459,-0.6163736,0.9786536,-0.01329093,0.1531163,0.02985193,0,0,0,0,,1.161987
Scoop,-1.353772,1.914435,0.9224864,0.03654834,-0.7307402,0.04956732,-0.6798724,-0.09080488,-0.6041098,0.9143558,-0.04465868,0.02252008,0.01667917,0,0,0,0,,1.184082
Scoop,-1.355303,1.902651,0.9418518,0.03753836,-0.7299377,0.04789256,-0.6807999,-0.09711358,-0.7363811,0.8895579,0.05442379,-0.1108796,0.1936197,0,0,0,0,,1.205811
Scoop,-1.356426,1.890698,0.9621119,0.03738461,-0.7296707,0.04463299,-0.6813161,-0.07518803,-0.7685475,0.9990562,0.2489541,-0.04402259,0.2140913,0,0,0,0,,1.228638
Scoop,-1.357052,1.878278,0.9831992,0.03840782,-0.7304333,0.0435933,-0.6805087,-0.03701549,-0.7251612,1.144225,0.006463766,0.1195108,0.1390514,0,0,0,0,,1.250366
Scoop,-1.35701,1.865593,1.005241,0.03776528,-0.7310122,0.04151369,-0.6800529,-0.00155773,-0.7106906,1.174482,0.1962887,0.07813337,0.09040341,0,0,0,0,,1.272705
Scoop,-1.356325,1.85214,1.027168,0.03625864,-0.7339326,0.04084367,-0.6770236,0.06085964,-0.6138946,1.418787,0.1520144,0.4162723,-0.08804835,0,0,0,0,,1.295532
Scoop,-1.354721,1.838639,1.050006,0.035946,-0.7339471,0.03912712,-0.6771258,0.0716549,-0.7522103,1.151811,0.1474386,-0.001241893,0.09362017,0,0,0,0,,1.317139
Scoop,-1.352406,1.824679,1.073159,0.03838093,-0.7341216,0.03984115,-0.676761,0.1088556,-0.7822278,1.176635,-0.2180215,0.04580409,0.1282961,0,0,0,0,,1.339111
Scoop,-1.346585,1.795021,1.118561,0.03723415,-0.7353764,0.03798481,-0.6755683,0.152817,-0.7403059,1.087635,0.05110651,-0.05132762,-0.005092107,0,0,0,0,,1.361938
Scoop,-1.343214,1.780068,1.140507,0.03686985,-0.7346811,0.0369646,-0.6764009,0.1596263,-0.7890779,1.025462,0.09986567,-0.1055923,0.047829,0,0,0,0,,1.383789
Scoop,-1.339556,1.76489,1.162759,0.03641639,-0.7346489,0.03401201,-0.6766155,0.1714142,-0.8978962,1.122558,0.2480084,-0.008695364,0.1672221,0,0,0,0,,1.405884
Scoop,-1.335708,1.749495,1.184777,0.0353658,-0.7368208,0.02945284,-0.6745202,0.1967753,-0.9551752,1.361474,0.4055113,0.3136562,0.2162276,0,0,0,0,,1.428955
Scoop,-1.331561,1.733229,1.207925,0.03336173,-0.7364346,0.02776864,-0.6751153,0.2037796,-0.8048715,1.121704,0.2599889,-0.06980008,-0.03078888,0,0,0,0,,1.450195
Scoop,-1.326673,1.717199,1.231441,0.03221516,-0.7361322,0.02452486,-0.6756265,0.2326897,-0.9229241,1.157078,0.3168654,-0.05040607,0.1369489,0,0,0,0,,1.472412
Scoop,-1.320943,1.700771,1.254807,0.02957388,-0.736306,0.0225253,-0.6756275,0.2899814,-0.7961099,1.196788,0.3257771,0.01151552,-0.059791,0,0,0,0,,1.495239
Scoop,-1.314323,1.684912,1.278254,0.0293579,-0.7358338,0.02074485,-0.6762078,0.3200629,-0.8819498,1.128785,0.1460377,-0.06994312,0.1070628,0,0,0,0,,1.516968
Scoop,-1.30711,1.669121,1.30177,0.02787708,-0.7355425,0.01905294,-0.6766368,0.357272,-0.8085203,1.152055,0.2249629,-0.04953789,0.007229678,0,0,0,0,,1.539063
Scoop,-1.291842,1.638197,1.34678,0.02741053,-0.7363735,0.01796481,-0.6757814,0.3790378,-0.7540245,1.040695,-0.008762196,-0.08593482,-0.00318202,0,0,0,0,,1.562012
Scoop,-1.284302,1.623237,1.367651,0.02481022,-0.7372055,0.01709461,-0.6749965,0.3921181,-0.6608916,1.141343,0.2388476,0.111234,-0.1362133,0,0,0,0,,1.583862
Scoop,-1.277042,1.608532,1.388844,0.0234988,-0.7373709,0.01518586,-0.6749089,0.3625823,-0.7731233,1.087909,0.2290069,0.01973498,0.03170757,0,0,0,0,,1.605713
Scoop,-1.270105,1.594016,1.409614,0.02098568,-0.7398342,0.009851702,-0.6723901,0.3616643,-0.8862953,1.339882,0.560472,0.360112,0.1652021,0,0,0,0,,1.629028
Scoop,-1.263256,1.579047,1.431035,0.01897135,-0.7401996,0.00724873,-0.6720806,0.3432368,-0.7883524,1.127741,0.3275012,0.05064845,0.0252205,0,0,0,0,,1.650146
Scoop,-1.256137,1.564161,1.452442,0.01574025,-0.7410265,0.002502115,-0.6712868,0.3599897,-0.8425262,1.190921,0.5673519,0.1207116,0.0778849,0,0,0,0,,1.672363
Scoop,-1.24882,1.549535,1.473616,0.01517712,-0.7403789,0.001112028,-0.6720179,0.3557035,-0.7803584,0.9950723,0.1416288,-0.09577419,0.052991,0,0,0,0,,1.684692
Scoop,-1.24882,1.549535,1.473616,0.01517712,-0.7403789,0.001112028,-0.6720179,0.3557035,-0.7803584,0.9950723,0.1416288,-0.09577419,0.052991,0,0,0,0,,1.697632
Scoop,-1.221097,1.501724,1.542582,0.01078372,-0.7395241,-0.005420186,-0.6730222,0.4789212,-0.7940694,1.064172,-0.03283279,-0.1010034,0.005934134,0,0,0,0,,1.744995
Scoop,-1.211363,1.486262,1.563405,0.009340681,-0.7410474,-0.00563858,-0.6713645,0.5079663,-0.7119355,1.215997,0.1105436,0.2257113,-0.09258018,0,0,0,0,,1.761841
Scoop,-1.211363,1.486262,1.563405,0.009340681,-0.7410474,-0.00563858,-0.6713645,0.5079663,-0.7119355,1.215997,0.1105436,0.2257113,-0.09258018,0,0,0,0,,1.776855
Scoop,-1.20128,1.471031,1.58372,0.009881855,-0.7405521,-0.00644371,-0.6718954,0.4938507,-0.8337442,0.9635459,0.02400567,-0.07231063,0.09432864,0,0,0,0,,1.786499
Scoop,-1.191062,1.456239,1.602673,0.01028781,-0.7404369,-0.009160324,-0.6719852,0.4999079,-0.9115068,0.9474437,0.1739422,-0.01220257,0.2125921,0,0,0,0,,1.799438
Scoop,-1.191062,1.456239,1.602673,0.01028781,-0.7404369,-0.009160324,-0.6719852,0.4999079,-0.9115068,0.9474437,0.1739422,-0.01220257,0.2125921,0,0,0,0,,1.812256
Scoop,-1.180535,1.441149,1.620532,0.00761067,-0.7406599,-0.01319812,-0.6717077,0.5253865,-0.8443045,0.9461972,0.4782363,0.04186615,0.07317261,0,0,0,0,,1.82373
Scoop,-1.180535,1.441149,1.620532,0.00761067,-0.7406599,-0.01319812,-0.6717077,0.5253865,-0.8443045,0.9461972,0.4782363,0.04186615,0.07317261,0,0,0,0,,1.835693
Scoop,-1.169555,1.425953,1.638026,0.008160365,-0.740343,-0.01635809,-0.671981,0.5352772,-0.9633746,0.8535952,0.1976628,-0.04001866,0.2528274,0,0,0,0,,1.850586
Scoop,-1.158484,1.410009,1.654814,0.007265588,-0.7395085,-0.01634036,-0.6729098,0.5468025,-0.7505452,0.7498282,0.06090204,-0.1235516,-0.06806514,0,0,0,0,,1.863525
Scoop,-1.158484,1.410009,1.654814,0.007265588,-0.7395085,-0.01634036,-0.6729098,0.5468025,-0.7505452,0.7498282,0.06090204,-0.1235516,-0.06806514,0,0,0,0,,1.875366
Scoop,-1.147159,1.393527,1.6702,0.00608027,-0.7412793,-0.0163601,-0.67097,0.5890267,-0.7664503,0.9703982,0.07692918,0.2642128,-0.08425268,0,0,0,0,,1.88562
Scoop,-1.135452,1.377246,1.685062,0.007416897,-0.7418296,-0.0183566,-0.6702962,0.5823701,-0.9929895,0.8098078,0.05699241,0.08581887,0.2337953,0,0,0,0,,1.906128
Scoop,-1.123436,1.360582,1.699619,0.008449759,-0.741664,-0.0211208,-0.6703861,0.5897877,-1.039385,0.7195975,0.1361762,-0.01763649,0.2618612,0,0,0,0,,1.928711
Scoop,-1.111205,1.343315,1.714027,0.009836454,-0.7414329,-0.02133391,-0.6706157,0.6046576,-0.9447825,0.6915193,-0.07644077,-0.03528757,0.1169769,0,0,0,0,,1.949829
Scoop,-1.098632,1.32585,1.727751,0.01083289,-0.7424431,-0.0226296,-0.6694396,0.6355023,-0.9965773,0.802089,0.02597856,0.1540146,0.1623659,0,0,0,0,,1.97229
Scoop,-1.0854,1.308225,1.74131,0.01107108,-0.7422765,-0.02359723,-0.6695868,0.656957,-0.9471858,0.6633372,0.05645161,-0.0215048,0.08240767,0,0,0,0,,1.995117
Scoop,-1.0716,1.290866,1.754436,0.01132794,-0.742453,-0.02454695,-0.6693528,0.6898266,-0.9342422,0.6798228,0.05266946,0.02962909,0.08304376,0,0,0,0,,2.016479
Scoop,-1.057366,1.273793,1.767117,0.01140534,-0.7431363,-0.02434825,-0.6685997,0.719749,-0.847259,0.7091757,-0.02240003,0.101192,-0.006417081,0,0,0,0,,2.038818
Scoop,-1.028658,1.242013,1.791262,0.01232474,-0.7442752,-0.02398255,-0.667329,0.6982539,-0.7630828,0.5026195,0.01727152,-0.1305468,-0.002165582,0,0,0,0,,2.06189
Scoop,-1.014984,1.228059,1.802083,0.01326535,-0.7448735,-0.02344631,-0.6666619,0.6900901,-0.7156419,0.6032485,-0.1048642,0.08659695,0.03496466,0,0,0,0,,2.08313
Scoop,-1.001828,1.215144,1.812154,0.013137,-0.7455598,-0.02436824,-0.6658639,0.6654173,-0.6919772,0.5854465,0.07458014,0.1066762,0.05272407,0,0,0,0,,2.105591
Scoop,-0.9891304,1.203185,1.821512,0.01431847,-0.7466383,-0.02607695,-0.6645652,0.6444499,-0.7541837,0.5948783,0.04442244,0.1679484,0.2034254,0,0,0,0,,2.12854
Scoop,-0.9768738,1.191587,1.830969,0.01378565,-0.7462506,-0.02780768,-0.6649417,0.6062659,-0.6503929,0.4391115,0.1661753,-0.04991584,0.07475163,0,0,0,0,,2.149902
Scoop,-0.9650387,1.180761,1.840455,0.0150309,-0.7462349,-0.02959052,-0.664855,0.5881544,-0.7040359,0.4785195,0.05017136,0.004432619,0.2116254,0,0,0,0,,2.171875
Scoop,-0.9536066,1.170056,1.849983,0.01369592,-0.7463931,-0.03070368,-0.6646559,0.5745136,-0.5311921,0.5023099,0.1710646,0.03104225,-0.02517439,0,0,0,0,,2.194824
Scoop,-0.9421576,1.159742,1.859615,0.01458142,-0.7461811,-0.03035261,-0.664891,0.5685924,-0.5396639,0.4538885,-0.08405027,-0.03477629,0.04236839,0,0,0,0,,2.217407
Scoop,-0.9301134,1.149682,1.868708,0.01398401,-0.7468452,-0.0320323,-0.6640792,0.6102783,-0.568259,0.5386924,0.1618522,0.1090046,0.06862041,0,0,0,0,,2.23877
Scoop,-0.903865,1.12995,1.886333,0.01416013,-0.7460947,-0.03190674,-0.6649245,0.6622877,-0.4775912,0.4067343,0.002393803,-0.01827271,-0.001799126,0,0,0,0,,2.261963
Scoop,-0.8901424,1.120704,1.893965,0.01496812,-0.7466331,-0.03095734,-0.6643469,0.6926988,-0.4499493,0.4359134,-0.1270512,0.07488826,-0.00175691,0,0,0,0,,2.283203
Scoop,-0.8757026,1.111316,1.901254,0.01461745,-0.747175,-0.03064131,-0.6637599,0.729535,-0.4346978,0.4248264,-0.002826743,0.08037119,-0.04616285,0,0,0,0,,2.30542
Scoop,-0.8604579,1.101783,1.908451,0.01607086,-0.7484692,-0.03020445,-0.6622866,0.7779828,-0.5258138,0.5004365,-0.1351884,0.1908344,0.08219332,0,0,0,0,,2.328247
Scoop,-0.8441291,1.092028,1.916454,0.01717493,-0.7482473,-0.03054078,-0.6624942,0.8113114,-0.5617926,0.3746681,-0.0469237,-0.03293361,0.1045915,0,0,0,0,,2.350342
Scoop,-0.8267314,1.081931,1.924835,0.01737034,-0.748746,-0.03061581,-0.6619219,0.8762278,-0.5192288,0.4749536,-0.009799883,0.07544319,0.02052292,0,0,0,0,,2.372314
Scoop,-0.8083782,1.071891,1.933533,0.01822295,-0.7495225,-0.03101833,-0.6610009,0.9275414,-0.5678992,0.5227013,-0.03023581,0.1185014,0.09193042,0,0,0,0,,2.395142
Scoop,-0.7892009,1.061864,1.942586,0.01804848,-0.7497373,-0.03096438,-0.6607644,0.9620008,-0.4897915,0.4766354,0.006419111,0.03249722,-0.0162679,0,0,0,0,,2.416382
Scoop,-0.7693268,1.052575,1.951248,0.02009069,-0.751002,-0.03105184,-0.6592637,1.01022,-0.5719644,0.5732272,-0.134982,0.1899004,0.1611813,0,0,0,0,,2.439087
