Intersecting Volume,Volume Flux,Time Stamp
0,0,0.08569336
0,0,0.09643555
0,0,0.1096191
0,0,0.1242676
0,0,0.1367188
0,0,0.1484375
0,0,0.1586914
0,0,0.1706543
0,0,0.1843262
0,0,0.1962891
0,0,0.2099609
0,0,0.2231445
0,0,0.2329102
0,0,0.2451172
0,0,0.2563477
0,0,0.2683105
0,0,0.279541
0,0,0.2915039
0,0,0.3027344
0,0,0.3129883
0,0,0.3266602
0,0,0.3364258
0,0,0.3481445
0,0,0.3583984
0,0,0.3720703
0,0,0.3847656
0,0,0.3947754
0,0,0.4072266
0,0,0.4169922
0,0,0.4301758
0,0,0.4448242
0,0,0.4560547
0,0,0.4672852
0,0,0.4780273
0,0,0.4919434
0,0,0.5036621
0,0,0.5134277
0,0,0.526123
0,0,0.5358887
0,0,0.5478516
0,0,0.5578613
0,0,0.5688477
0,0,0.5793457
0,0,0.5925293
0,0,0.604248
0,0,0.6269531
0,0,0.6396484
0,0,0.6513672
0,0,0.6633301
0,0,0.6782227
0,0,0.6906738
0,0,0.7019043
0,0,0.7121582
0,0,0.7248535
0,0,0.7346191
0,0,0.746582
0,0,0.7565918
0,0,0.7678223
0,0,0.7783203
0,0,0.7907715
0,0,0.8017578
0,0,0.8117676
0,0,0.8244629
0,0,0.8337402
0,0,0.8457031
0,0,0.8562012
0,0,0.8681641
0,0,0.8786621
0,0,0.8913574
0,0,0.9023438
0,0,0.9121094
0,0,0.9255371
0,0,0.9350586
0,0,0.9470215
0,0,0.9575195
0,0,0.9692383
0,0,0.9797363
0,0,0.9919434
0,0,1.003418
0,0,1.013672
0,0,1.0271
0,0,1.037354
0,0,1.050293
0,0,1.0625
0,0,1.073975
0,0,1.085449
0,0,1.100098
0,0,1.112305
0,0,1.125977
0,0,1.135742
0,0,1.159668
0,0,1.172119
0,0,1.184326
0,0,1.19458
0,0,1.206787
0,0,1.216553
0,0,1.229492
0,0,1.239746
0,0,1.251465
0,0,1.263428
0,0,1.277588
0,0,1.290527
0,0,1.301758
0,0,1.312012
0,0,1.325684
0,0,1.335449
0,0,1.346924
0,0,1.362305
0,0,1.375488
0,0,1.389648
0,0,1.39917
0,0,1.411621
0,0,1.424561
0,0,1.433838
0,0,1.445801
0,0,1.456299
0,0,1.468018
0,0,1.479492
0,0,1.491211
0,0,1.502686
0,0,1.512695
0,0,1.525391
0,0,1.534912
0,0,1.546875
0,0,1.557129
0,0,1.568604
0,0,1.580078
0,0,1.592285
0,0,1.605469
0,0,1.615479
0,0,1.628906
0,0,1.651123
0,0,1.664307
0,0,1.677734
0,0,1.689209
0,0,1.699707
0,0,1.711914
0,0,1.724854
0,0,1.734863
0,0,1.746826
0,0,1.75708
0,0,1.768555
0,0,1.779785
0,0,1.791748
0,0,1.80249
0,0,1.812256
0,0,1.825684
0,0,1.835449
0,0,1.848389
0,0,1.858643
0,0,1.871826
0,0,1.884033
0,0,1.89502
0,0,1.907227
0,0,1.922852
0,0,1.935303
0,0,1.946777
0,0,1.988037
0,0,2.001465
0,0,2.012695
0,0,2.024902
0,0,2.034668
0,0,2.046631
0,0,2.056641
0,0,2.067871
0,0,2.079346
0,0,2.09082
0,0,2.102295
0,0,2.112305
0,0,2.125244
0,0,2.134766
0,0,2.145996
0,0,2.156494
0,0,2.168213
0,0,2.179932
0,0,2.191895
0,0,2.203613
0,0,2.213623
0,0,2.226563
0,0,2.235596
0,0,2.247559
0,0,2.257324
0,0,2.269531
0,0,2.281006
0,0,2.293213
0,0,2.304932
0,0,2.314453
0,0,2.340332
0,0,2.355469
0,0,2.366211
0,0,2.377686
0,0,2.391602
0,0,2.402588
0,0,2.412598
0,0,2.425293
0,0,2.434814
0,0,2.44751
0,0,2.457275
0,0,2.468506
0,0,2.479492
0,0,2.491455
0,0,2.502686
0,0,2.513184
0,0,2.526611
0,0,2.535889
0,0,2.547363
0,0,2.557373
0,0,2.568115
0,0,2.579346
0,0,2.591553
0,0,2.602295
0,0,2.612305
0,0,2.626221
0,0,2.635742
0,0,2.647461
0,0,2.657227
0,0,2.669189
0,0,2.679932
0,0,2.692139
0,0,2.703125
0,0,2.713623
0,0,2.727295
0,0,2.737061
0,0,2.749756
0,0,2.761719
0,0,2.773193
0,0,2.784668
0,0,2.799316
0,0,2.812744
0,0,2.826904
0,0,2.840332
0,0,2.853271
0,0,2.865479
0,0,2.876465
0,0,2.888672
0,0,2.898682
0,0,2.911133
0,0,2.924316
0,0,2.933594
0,0,2.945313
0,0,2.955566
0,0,2.967285
0,0,2.978271
0,0,2.991699
0,0,3.002686
0,0,3.012451
0,0,3.025391
0,0,3.034912
0,0,3.046387
0,0,3.056641
0,0,3.067871
0,0,3.07959
0,0,3.091553
0,0,3.102783
0,0,3.125977
0,0,3.13916
0,0,3.151123
0,0,3.167725
0,0,3.178955
0,0,3.19043
0,0,3.201416
0,0,3.21167
0,0,3.224609
0,0,3.234131
0,0,3.246094
0,0,3.256104
0,0,3.267334
0,0,3.278076
0,0,3.290283
0,0,3.300781
0,0,3.311279
0,0,3.325195
0,0,3.335205
0,0,3.347412
0,0,3.357178
0,0,3.368652
0,0,3.37915
0,0,3.390625
0,0,3.401855
0,0,3.412354
0,0,3.425293
0,0,3.43457
0,0,3.446777
0,0,3.45752
0,0,3.470459
0,0,3.483398
0,0,3.493652
0,0,3.506348
0,0,3.516357
0,0,3.529053
0,0,3.543457
0,0,3.555176
0,0,3.566406
0,0,3.577393
0,0,3.589844
0,0,3.601563
0,0,3.61377
0,0,3.628662
0,0,3.639404
0,0,3.651123
0,0,3.665527
0,0,3.676025
0,0,3.688232
0,0,3.698242
0,0,3.711914
0,0,3.724609
0,0,3.733643
0,0,3.746338
0,0,3.756836
0,0,3.768066
0,0,3.779053
0,0,3.803711
0,0,3.815674
0,0,3.828369
0,0,3.843506
0,0,3.855225
0,0,3.866455
0,0,3.878174
0,0,3.891113
0,0,3.9021
0,0,3.912354
0,0,3.925781
0,0,3.934814
0,0,3.946289
0,0,3.956543
0,0,3.967773
0,0,3.97876
0,0,3.992188
0,0,4.003662
0,0,4.013916
0,0,4.027344
0,0,4.037598
0,0,4.049072
0,0,4.05957
0,0,4.072266
0,0,4.084717
0,0,4.098145
0,0,4.11084
0,0,4.123535
0,0,4.133545
0,0,4.145752
0,0,4.156006
0,0,4.167236
0,0,4.178467
0,0,4.19165
0,0,4.203125
0,0,4.212646
0,0,4.228271
0,0,4.240723
0,0,4.255127
0,0,4.26709
0,0,4.278809
0,0,4.291504
0,0,4.302979
0,0,4.312744
0,0,4.339111
0,0,4.35083
0,0,4.36499
0,0,4.375488
0,0,4.387451
0,0,4.398193
0,0,4.411133
0,0,4.424316
0,0,4.436035
0,0,4.449707
0,0,4.460938
0,0,4.475098
0,0,4.487061
0,0,4.497803
0,0,4.512451
0,0,4.525391
0,0,4.534912
0,0,4.547607
0,0,4.557861
0,0,4.569092
0,0,4.579834
0,0,4.592041
0,0,4.604492
0,0,4.614014
0,0,4.627441
0,0,4.637939
0,0,4.649658
0,0,4.660645
0,0,4.673828
0,0,4.687744
0,0,4.697998
0,0,4.708984
0,0,4.720703
0,0,4.733398
0,0,4.745117
0,0,4.755615
0,0,4.76709
0,0,4.778809
0,0,4.804443
0,0,4.815674
0,0,4.827881
0,0,4.842773
0,0,4.855225
0,0,4.866699
0,0,4.878174
0,0,4.890869
0,0,4.902832
0,0,4.912598
0,0,4.926758
0,0,4.936768
0,0,4.94873
0,0,4.959473
0,0,4.999023
0,0,5.013916
0,0,5.032227
0,0,5.043945
0,0,5.053223
0,0,5.064941
0,0,5.076416
0,0,5.088135
0,0,5.098389
0,0,5.111572
0,0,5.124512
0,0,5.133545
0,0,5.145508
0,0,5.155762
0,0,5.167725
0,0,5.180908
0,0,5.19458
0,0,5.206787
0,0,5.220703
0,0,5.233887
0,0,5.245361
0,0,5.255859
0,0,5.26709
0,0,5.278809
0,0,5.290771
0,0,5.30249
0,0,5.312012
0,0,5.325684
0,0,5.335205
0,0,5.34668
0,0,5.356689
0,0,5.368164
0,0,5.378662
0,0,5.391357
0,0,5.40332
0,0,5.413818
0,0,5.427734
0,0,5.438477
0,0,5.450928
0,0,5.464844
0,0,5.47583
0,0,5.487793
0,0,5.497314
0,0,5.509766
0,0,5.519531
0,0,5.531494
0,0,5.543457
0,0,5.553223
0,0,5.564941
0,0,5.575928
0,0,5.587646
0,0,5.597168
0,0,5.609131
0,0,5.619629
0,0,5.632324
0,0,5.644531
0,0,5.666992
0,0,5.680176
0,0,5.692383
0,0,5.704834
0,0,5.7146
0,0,5.729492
0,0,5.742432
0,0,5.753418
0,0,5.765869
0,0,5.7771
0,0,5.789307
0,0,5.798584
0,0,5.811768
0,0,5.825195
0,0,5.835938
0,0,5.848145
0,0,5.85791
0,0,5.870605
0,0,5.883789
0,0,5.897705
0,0,5.910645
0,0,5.923828
0,0,5.93335
0,0,5.946045
0,0,5.95874
0,0,5.973877
0,0,5.986816
0,0,5.99707
0,0,6.008301
0,0,6.019287
0,0,6.032959
0,0,6.044678
0,0,6.054688
0,0,6.065918
0,0,6.077148
0,0,6.089355
0,0,6.098877
0,0,6.111816
0,0,6.125
0,0,6.134521
0,0,6.146484
0,0,6.156982
0,0,6.169189
0,0,6.181152
0,0,6.193604
0,0,6.205811
0,0,6.219727
0,0,6.231689
0,0,6.242676
0,0,6.25293
0,0,6.265381
0,0,6.276855
0,0,6.289063
0,0,6.29834
0,0,6.310791
0,0,6.323975
0,0,6.333496
0,0,6.345947
0,0,6.356201
0,0,6.367432
0,0,6.378174
0,0,6.402344
0,0,6.414063
0,0,6.427246
0,0,6.442627
0,0,6.45459
0,0,6.466553
0,0,6.477783
0,0,6.490479
0,0,6.50293
0,0,6.512695
0,0,6.525879
0,0,6.535645
0,0,6.547363
0,0,6.557129
0,0,6.56958
0,0,6.580811
0,0,6.592773
0,0,6.604492
0,0,6.614258
0,0,6.626953
0,0,6.637695
0,0,6.64917
0,0,6.659912
0,0,6.67334
0,0,6.686279
0,0,6.696777
0,0,6.708984
0,0,6.719727
0,0,6.732422
0,0,6.744385
0,0,6.75415
0,0,6.765625
0,0,6.776855
0,0,6.794434
0,0,6.80835
0,0,6.819092
0,0,6.832764
0,0,6.845215
0,0,6.855713
0,0,6.867188
0,0,6.878418
0,0,6.89209
0,0,6.904541
0,0,6.914307
0,0,6.927734
0,0,6.94165
0,0,6.952393
0,0,6.9646
0,0,6.98999
0,0,7.003662
0,0,7.013672
0,0,7.0271
0,0,7.04248
0,0,7.055908
0,0,7.069092
0,0,7.07959
0,0,7.092041
0,0,7.104004
0,0,7.114014
0,0,7.127441
0,0,7.141602
0,0,7.1521
0,0,7.163818
0,0,7.175781
0,0,7.187744
0,0,7.19751
0,0,7.210693
0,0,7.223633
0,0,7.233154
0,0,7.244873
0,0,7.255371
0,0,7.266602
0,0,7.277588
0,0,7.290283
0,0,7.301025
0,0,7.311035
0,0,7.323975
0,0,7.333252
0,0,7.345703
0,0,7.356201
0,0,7.367188
0,0,7.378418
0,0,7.391357
0,0,7.402832
0,0,7.412598
0,0,7.426514
0,0,7.436523
0,0,7.448486
0,0,7.458984
0,0,7.47168
0,0,7.48584
0,0,7.496338
0,0,7.508545
0,0,7.531006
0,0,7.544922
0,0,7.554932
0,0,7.565918
0,0,7.577393
0,0,7.590088
0,0,7.601318
0,0,7.611084
0,0,7.624268
0,0,7.633789
0,0,7.645508
0,0,7.65625
0,0,7.669434
0,0,7.682861
0,0,7.696533
0,0,7.708008
0,0,7.718506
0,0,7.731934
0,0,7.743896
0,0,7.753662
0,0,7.765137
0,0,7.776367
0,0,7.78833
0,0,7.797852
0,0,7.80957
0,0,7.818848
0,0,7.832764
0,0,7.844727
0,0,7.855225
0,0,7.866455
0,0,7.878174
0,0,7.891602
0,0,7.90332
0,0,7.913818
0,0,7.927002
0,0,7.94165
0,0,7.952881
0,0,7.977783
0,0,7.990967
0,0,8.002686
0,0,8.06543
0,0,8.081787
0,0,8.093994
0,0,8.10791
0,0,8.118408
0,0,8.131348
0,0,8.144531
0,0,8.154785
0,0,8.16626
0,0,8.177002
0,0,8.188965
0,0,8.198242
0,0,8.209961
0,0,8.223633
0,0,8.233154
0,0,8.244873
0,0,8.254883
0,0,8.265869
0,0,8.277344
0,0,8.289307
0,0,8.298828
0,0,8.311523
0,0,8.324951
0,0,8.333984
0,0,8.347168
0,0,8.357666
0,0,8.371826
0,0,8.385498
0,0,8.395752
0,0,8.407715
0,0,8.418213
0,0,8.431885
0,0,8.444336
0,0,8.45459
0,0,8.465576
0,0,8.476807
0,0,8.489014
0,0,8.498779
0,0,8.511475
0,0,8.524902
0,0,8.534424
0,0,8.546875
0,0,8.557373
0,0,8.568848
0,0,8.57959
0,0,8.591797
0,0,8.602783
0,0,8.61377
0,0,8.626953
0,0,8.641113
0,0,8.657959
0,0,8.670898
0,0,8.683105
0,0,8.696289
0,0,8.70752
0,0,8.718262
0,0,8.732666
0,0,8.744629
0,0,8.755127
0,0,8.766846
0,0,8.777832
0,0,8.789551
0,0,8.798828
0,0,8.811768
0,0,8.826172
0,0,8.841064
0,0,8.851807
0,0,8.876465
0,0,8.889648
0,0,8.898682
0,0,8.910889
0,0,8.924805
0,0,8.934814
0,0,8.946777
0,0,8.957031
0,0,8.968506
0,0,8.980225
0,0,8.992676
0,0,9.007813
0,0,9.017822
0,0,9.030273
0,0,9.042969
0,0,9.05249
0,0,9.064453
0,0,9.076172
0,0,9.087891
0,0,9.096924
0,0,9.108643
0,0,9.118408
0,0,9.132568
0,0,9.144531
0,0,9.155029
0,0,9.16626
0,0,9.177246
0,0,9.189209
0,0,9.198975
0,0,9.21167
0,0,9.225342
0,0,9.235352
0,0,9.247559
0,0,9.258301
0,0,9.272217
0,0,9.289551
0,0,9.298828
0,0,9.310547
0,0,9.323975
0,0,9.333008
0,0,9.345215
0,0,9.355713
0,0,9.366699
0,0,9.378174
0,0,9.392334
0,0,9.404541
0,0,9.418213
0,0,9.429932
0,0,9.442627
0,0,9.452637
0,0,9.464355
0,0,9.477051
0,0,9.491211
0,0,9.503906
0,0,9.513916
0,0,9.526611
0,0,9.541016
0,0,9.552246
0,0,9.563721
0,0,9.574707
0,0,9.585938
0,0,9.595947
0,0,9.608398
0,0,9.631348
0,0,9.645752
0,0,9.655762
0,0,9.666748
0,0,9.678223
0,0,9.691162
0,0,9.702881
0,0,9.715332
0,0,9.72998
0,0,9.741943
0,0,9.750732
0,0,9.762451
0,0,9.774414
0,0,9.787842
0,0,9.797852
0,0,9.810059
0,0,9.824463
0,0,9.835205
0,0,9.847656
0,0,9.85791
0,0,9.870117
0,0,9.882324
0,0,9.895752
0,0,9.906982
0,0,9.91748
0,0,9.930176
0,0,9.942383
0,0,9.951904
0,0,9.963867
0,0,9.975098
0,0,9.986328
0,0,9.996094
0,0,10.00757
0,0,10.01758
0,0,10.03711
0,0,10.05127
0,0,10.0625
0,0,10.07397
0,0,10.08496
0,0,10.09521
0,0,10.10815
0,0,10.11719
0,0,10.13013
0,0,10.14209
0,0,10.15137
0,0,10.16357
0,0,10.18799
0,0,10.19946
0,0,10.21143
0,0,10.22461
0,0,10.23389
0,0,10.24585
0,0,10.25635
0,0,10.26758
0,0,10.27905
0,0,10.29126
0,0,10.30298
0,0,10.31323
0,0,10.32617
0,0,10.34131
0,0,10.35205
0,0,10.36377
0,0,10.37573
0,0,10.38696
0,0,10.39624
0,0,10.4082
0,0,10.41797
0,0,10.43213
0,0,10.44434
0,0,10.45459
0,0,10.47192
0,0,10.48462
0,0,10.49536
0,0,10.51001
0,0,10.5249
0,0,10.53491
0,0,10.54712
0,0,10.55786
0,0,10.57178
0,0,10.58423
0,0,10.59497
0,0,10.60693
0,0,10.61719
0,0,10.63135
0,0,10.64307
0,0,10.65332
0,0,10.66504
0,0,10.67676
0,0,10.7002
0,0,10.71167
0,0,10.72485
0,0,10.73462
0,0,10.74658
0,0,10.75708
0,0,10.76904
0,0,10.78003
0,0,10.79175
0,0,10.8042
0,0,10.81763
0,0,10.83228
0,0,10.84399
0,0,10.85376
0,0,10.86548
0,0,10.87646
0,0,10.8894
0,0,10.89893
0,0,10.91235
0,0,10.92603
0,0,10.94067
0,0,10.95142
0,0,10.96338
0,0,10.97412
0,0,10.98535
0,0,10.99512
0,0,11.00757
0,0,11.01709
0,0,11.03003
0,0,11.04199
0,0,11.05176
0,0,11.06348
0,0,11.12769
0,0,11.14429
0,0,11.15674
0,0,11.16846
0,0,11.17969
0,0,11.19263
0,0,11.20703
0,0,11.21729
0,0,11.22998
0,0,11.24243
0,0,11.25195
0,0,11.26416
0,0,11.27563
0,0,11.2876
0,0,11.29761
0,0,11.3103
0,0,11.33496
0,0,11.34644
0,0,11.35669
0,0,11.36816
0,0,11.37915
0,0,11.39185
0,0,11.40723
0,0,11.41675
0,0,11.42993
0,0,11.44263
0,0,11.45239
0,0,11.4646
0,0,11.47583
0,0,11.48804
0,0,11.4978
0,0,11.50977
0,0,11.52246
0,0,11.53296
0,0,11.54517
0,0,11.55566
0,0,11.56763
0,0,11.57935
0,0,11.59155
0,0,11.60718
0,0,11.61646
0,0,11.62866
0,0,11.64014
0,0,11.65088
0,0,11.66235
0,0,11.67383
0,0,11.6853
0,0,11.69507
0,0,11.70679
0,0,11.71655
0,0,11.72876
0,0,11.73975
0,0,11.75073
0,0,11.7627
0,0,11.77417
0,0,11.7854
0,0,11.7959
0,0,11.80713
0,0,11.81689
0,0,11.83008
0,0,11.84277
0,0,11.85229
0,0,11.86401
0,0,11.875
0,0,11.88672
0,0,11.89624
0,0,11.90894
0,0,11.91919
0,0,11.93164
0,0,11.94409
0,0,11.95532
0,0,11.96704
0,0,11.97803
0,0,11.99243
0,0,12.00684
0,0,12.0166
0,0,12.0293
0,0,12.03955
0,0,12.05078
0,0,12.0625
0,0,12.07397
0,0,12.08569
0,0,12.09546
0,0,12.10791
0,0,12.11694
0,0,12.12988
0,0,12.1416
0,0,12.15112
0,0,12.16382
0,0,12.18848
0,0,12.20044
0,0,12.21216
0,0,12.22534
0,0,12.24219
0,0,12.25513
0,0,12.26685
0,0,12.27808
0,0,12.29004
0,0,12.30127
0,0,12.31152
0,0,12.3291
0,0,12.33984
0,0,12.35059
0,0,12.3623
0,0,12.37329
0,0,12.38525
0,0,12.39478
0,0,12.40601
0,0,12.4165
0,0,12.42993
0,0,12.44165
0,0,12.45142
0,0,12.46313
0,0,12.47412
0,0,12.48535
0,0,12.49536
0,0,12.50757
0,0,12.5166
0,0,12.5293
0,0,12.53979
0,0,12.55103
0,0,12.56274
0,0,12.57373
0,0,12.58472
0,0,12.59497
0,0,12.60669
0,0,12.61621
0,0,12.62891
0,0,12.6394
0,0,12.65063
0,0,12.6626
0,0,12.67383
0,0,12.68481
0,0,12.69482
0,0,12.70679
0,0,12.71655
0,0,12.72852
0,0,12.73901
0,0,12.75024
0,0,12.76221
0,0,12.77295
0,0,12.78418
0,0,12.79395
0,0,12.80591
0,0,12.81665
0,0,12.82959
0,0,12.84033
0,0,12.86499
0,0,12.87744
0,0,12.88892
0,0,12.89795
0,0,12.91138
0,0,12.92432
0,0,12.94019
0,0,12.95117
0,0,12.96338
0,0,12.97437
0,0,12.9856
0,0,12.99561
0,0,13.00781
0,0,13.01758
0,0,13.03003
0,0,13.0415
0,0,13.05103
0,0,13.0625
0,0,13.07373
0,0,13.08496
0,0,13.09546
0,0,13.10791
0,0,13.11694
0,0,13.13037
0,0,13.14307
0,0,13.15283
0,0,13.16504
0,0,13.17676
0,0,13.19165
0,0,13.20435
0,0,13.21655
0,0,13.22974
0,0,13.24023
0,0,13.25171
0,0,13.26367
0,0,13.2749
0,0,13.28613
0,0,13.29614
0,0,13.30811
0,0,13.31763
0,0,13.33032
0,0,13.34229
0,0,13.35181
0,0,13.36377
0,0,13.37549
0,0,13.38696
0,0,13.40967
0,0,13.42139
0,0,13.43359
0,0,13.4458
0,0,13.45654
0,0,13.46802
0,0,13.479
0,0,13.49219
0,0,13.5061
0,0,13.51587
0,0,13.52856
0,0,13.53931
0,0,13.55078
0,0,13.56274
0,0,13.57422
0,0,13.58569
0,0,13.59595
0,0,13.60791
0,0,13.61768
0,0,13.62988
0,0,13.64233
0,0,13.65161
0,0,13.66333
0,0,13.67456
0,0,13.68579
0,0,13.6958
0,0,13.70776
0,0,13.71729
0,0,13.72998
0,0,13.7417
0,0,13.75122
0,0,13.76343
0,0,13.77466
0,0,13.78638
0,0,13.79639
0,0,13.80811
0,0,13.81763
0,0,13.83081
0,0,13.85669
0,0,13.86816
0,0,13.87915
0,0,13.89111
0,0,13.90576
0,0,13.91553
0,0,13.92847
0,0,13.93921
0,0,13.95117
0,0,13.96313
0,0,13.97437
0,0,13.98633
0,0,13.99634
0,0,14.00879
0,0,14.01831
0,0,14.03198
0,0,14.04395
0,0,14.05347
0,0,14.06519
0,0,14.13379
0,0,14.15259
0,0,14.16455
0,0,14.17554
0,0,14.18848
0,0,14.19775
0,0,14.21021
0,0,14.22339
0,0,14.23926
0,0,14.25
0,0,14.26196
0,0,14.27344
0,0,14.28589
0,0,14.29785
0,0,14.31348
0,0,14.32739
0,0,14.33862
0,0,14.35059
0,0,14.3623
0,0,14.37378
0,0,14.38477
0,0,14.39453
0,0,14.40747
0,0,14.41748
0,0,14.43213
0,0,14.44556
0,0,14.4585
0,0,14.47144
0,0,14.48389
0,0,14.49316
0,0,14.50562
0,0,14.51587
0,0,14.52979
0,0,14.54126
0,0,14.55273
0,0,14.56421
0,0,14.5752
0,0,14.58643
0,0,14.59619
0,0,14.60791
0,0,14.61719
0,0,14.62939
0,0,14.63965
0,0,14.65088
0,0,14.67578
0,0,14.68872
0,0,14.69751
0,0,14.71094
0,0,14.72485
0,0,14.73999
0,0,14.75122
0,0,14.76318
0,0,14.77417
0,0,14.78516
0,0,14.79565
0,0,14.80786
0,0,14.81714
0,0,14.82959
0,0,14.84009
0,0,14.85107
0,0,14.86279
0,0,14.87402
0,0,14.88501
0,0,14.89502
0,0,14.90723
0,0,14.9165
0,0,14.92944
0,0,14.94043
0,0,14.95142
0,0,14.96289
0,0,14.97388
0,0,14.98486
0,0,14.99463
0,0,15.00708
0,0,15.01758
0,0,15.03589
0,0,15.04956
0,0,15.06006
0,0,15.0752
0,0,15.08862
0,0,15.09912
0,0,15.11108
0,0,15.12402
0,0,15.13916
0,0,15.15039
0,0,15.16235
0,0,15.17383
0,0,15.18579
0,0,15.19556
0,0,15.20776
0,0,15.21753
0,0,15.2312
0,0,15.24365
0,0,15.25366
0,0,15.26587
0,0,15.27686
0,0,15.28906
0,0,15.29907
0,0,15.31152
0,0,15.32422
0,0,15.33887
0,0,15.3501
0,0,15.36182
0,0,15.37378
0,0,15.38599
0,0,15.39551
0,0,15.40747
0,0,15.4165
0,0,15.42896
0,0,15.43896
0,0,15.46411
0,0,15.47705
0,0,15.48926
0,0,15.49951
0,0,15.51123
0,0,15.52417
0,0,15.53833
0,0,15.55029
0,0,15.56201
0,0,15.57349
0,0,15.58496
0,0,15.59521
0,0,15.60718
0,0,15.61646
0,0,15.62891
0,0,15.63916
0,0,15.65088
0,0,15.66211
0,0,15.67334
0,0,15.68506
0,0,15.69556
0,0,15.70752
0,0,15.71753
0,0,15.72974
0,0,15.7417
0,0,15.75098
0,0,15.76245
0,0,15.77393
0,0,15.7854
0,0,15.79565
0,0,15.80835
0,0,15.81787
0,0,15.83252
0,0,15.84473
0,0,15.85498
0,0,15.86621
0,0,15.87744
0,0,15.88965
0,0,15.90527
0,0,15.91602
0,0,15.93506
0,0,15.94873
0,0,15.95923
0,0,15.97144
0,0,15.98438
0,0,15.99463
0,0,16.00708
0,0,16.01636
0,0,16.0293
0,0,16.05151
0,0,16.06519
0,0,16.0769
0,0,16.08862
0,0,16.09888
0,0,16.11157
0,0,16.12646
0,0,16.13745
0,0,16.14868
0,0,16.15918
0,0,16.17188
0,0,16.18408
0,0,16.19409
0,0,16.20557
0,0,16.21484
0,0,16.22705
0,0,16.23706
0,0,16.24878
0,0,16.25903
0,0,16.27197
0,0,16.28394
0,0,16.29346
0,0,16.30591
0,0,16.31519
0,0,16.32861
0,0,16.33911
0,0,16.35107
0,0,16.3623
0,0,16.37354
0,0,16.38477
0,0,16.39526
0,0,16.40698
0,0,16.41626
0,0,16.42871
0,0,16.43872
0,0,16.45068
0,0,16.46265
0,0,16.47388
0,0,16.48486
0,0,16.49487
0,0,16.50684
0,0,16.51709
0,0,16.52905
0,0,16.53931
0,0,16.55103
0,0,16.56226
0,0,16.58569
0,0,16.59766
0,0,16.60962
0,0,16.61914
0,0,16.63257
0,0,16.64404
0,0,16.65405
0,0,16.66577
0,0,16.677
0,0,16.68945
0,0,16.70483
0,0,16.71606
0,0,16.72827
0,0,16.73853
0,0,16.75049
0,0,16.76196
0,0,16.77344
0,0,16.78467
0,0,16.79468
0,0,16.8064
0,0,16.81641
0,0,16.83008
0,0,16.84277
0,0,16.85229
0,0,16.8645
0,0,16.87598
0,0,16.88794
0,0,16.89771
0,0,16.91113
0,0,16.92676
0,0,16.93628
0,0,16.94775
0,0,16.9585
0,0,16.97217
0,0,16.98462
0,0,16.99536
0,0,17.00732
0,0,17.01685
0,0,17.04248
0,0,17.05444
0,0,17.06567
0,0,17.07739
0,0,17.09033
0,0,17.104
0,0,17.11401
0,0,17.1792
0,0,17.19409
0,0,17.20557
0,0,17.21606
0,0,17.22876
0,0,17.23901
0,0,17.25049
0,0,17.26221
0,0,17.27319
0,0,17.28442
0,0,17.29517
0,0,17.30688
0,0,17.31641
0,0,17.32886
0,0,17.33936
0,0,17.35107
0,0,17.36304
0,0,17.37427
