Transform Name,Closest collider,Distance X,Distance Y,Distance Z,Magnitude,Time Stamp
Wrist,Top Steel shiny,0.711081,-3.576279E-06,1.819979,1.95396,299.552
Wrist,Top Steel shiny,0.711081,-3.576279E-06,1.819979,1.95396,299.5657
Wrist,Top Steel shiny,0.7113423,-3.218651E-06,1.827276,1.960853,299.5769
Wrist,Top Steel shiny,0.7113423,-3.218651E-06,1.827276,1.960853,299.5896
Wrist,Top Steel shiny,0.7121791,-3.218651E-06,1.83561,1.968924,299.6047
Wrist,Top Steel shiny,0.7135195,-3.457069E-06,1.844951,1.978119,299.6169
Wrist,Top Steel shiny,0.7152628,-3.33786E-06,1.855181,1.98829,299.6428
Wrist,Top Steel shiny,0.7172756,-3.099442E-06,1.86611,1.999213,299.6555
Wrist,Top Steel shiny,0.7172756,-3.099442E-06,1.86611,1.999213,299.6687
Wrist,Top Steel shiny,0.7194981,-3.576279E-06,1.877672,2.010803,299.6819
Wrist,Top Steel shiny,0.7218246,-3.457069E-06,1.889782,2.022945,299.6936
Wrist,Top Steel shiny,0.7218246,-3.457069E-06,1.889782,2.022945,299.7063
Wrist,Top Steel shiny,0.7241849,-3.576279E-06,1.902286,2.03547,299.7161
Wrist,Top Steel shiny,0.7241849,-3.576279E-06,1.902286,2.03547,299.7292
Wrist,Top Steel shiny,0.7266025,-3.457069E-06,1.915209,2.048408,299.739
Wrist,Top Steel shiny,0.72895,-3.33786E-06,1.928468,2.06164,299.7522
Wrist,Top Steel shiny,0.72895,-3.33786E-06,1.928468,2.06164,299.7644
Wrist,Top Steel shiny,0.731203,-3.218651E-06,1.942162,2.075248,299.7751
Wrist,Top Steel shiny,0.731203,-3.218651E-06,1.942162,2.075248,299.7883
Wrist,Top Steel shiny,0.7333598,-3.33786E-06,1.956428,2.08936,299.7986
Wrist,Top Steel shiny,0.7353429,-3.457069E-06,1.971174,2.103867,299.8118
Wrist,Top Steel shiny,0.7353429,-3.457069E-06,1.971174,2.103867,299.8259
Wrist,Top Steel shiny,0.7371745,-3.218651E-06,1.986403,2.118779,299.8367
Wrist,Top Steel shiny,0.7371745,-3.218651E-06,1.986403,2.118779,299.8489
Wrist,Top Steel shiny,0.7388329,-2.861023E-06,2.002089,2.134065,299.8596
Wrist,Top Steel shiny,0.7403106,-2.861023E-06,2.018092,2.149594,299.8811
Wrist,Top Steel shiny,0.7415733,-2.861023E-06,2.034238,2.165192,299.8953
Wrist,Top Steel shiny,0.7415733,-2.861023E-06,2.034238,2.165192,299.9075
Wrist,Top Steel shiny,0.7425861,-2.741814E-06,2.050411,2.180738,299.9167
Wrist,Top Steel shiny,0.7425861,-2.741814E-06,2.050411,2.180738,299.9294
Wrist,Top Steel shiny,0.7433752,-2.741814E-06,2.066605,2.196238,299.9397
Wrist,Top Steel shiny,0.7438936,-2.741814E-06,2.082638,2.211506,299.9519
Wrist,Top Steel shiny,0.7438936,-2.741814E-06,2.082638,2.211506,299.9641
Wrist,Top Steel shiny,0.7441573,-3.099442E-06,2.098455,2.226496,299.9753
Wrist,Top Steel shiny,0.7441573,-3.099442E-06,2.098455,2.226496,299.988
Wrist,Top Steel shiny,0.7442407,-2.980232E-06,2.114119,2.241292,299.9973
Wrist,Top Steel shiny,0.3861824,-2.622604E-06,3.149091,3.172682,0.02587891
Wrist,Top Steel shiny,0.3866954,-2.861023E-06,3.14942,3.173071,0.03759766
Wrist,Top Steel shiny,0.3875663,-2.861023E-06,3.150128,3.17388,0.05566406
Wrist,Top Steel shiny,0.3875663,-2.861023E-06,3.150128,3.17388,0.06738281
Wrist,Top Steel shiny,0.3887621,-2.861023E-06,3.151253,3.175143,0.07763672
Wrist,Top Steel shiny,0.3887621,-2.861023E-06,3.151253,3.175143,0.08935547
Wrist,Top Steel shiny,0.3902193,-3.099442E-06,3.152697,3.176754,0.1000977
Wrist,Top Steel shiny,0.3920031,-2.622604E-06,3.154096,3.178363,0.1264648
Wrist,Top Steel shiny,0.3941746,-2.861023E-06,3.15513,3.179657,0.1396484
Wrist,Top Steel shiny,0.3966598,-2.622604E-06,3.15571,3.180541,0.1542969
Wrist,Top Steel shiny,0.3966598,-2.622604E-06,3.15571,3.180541,0.1665039
Wrist,Top Steel shiny,0.3993493,-2.622604E-06,3.155829,3.180997,0.1777344
Wrist,Top Steel shiny,0.3993493,-2.622604E-06,3.155829,3.180997,0.1894531
Wrist,Top Steel shiny,0.4021365,-2.861023E-06,3.155474,3.180995,0.2006836
Wrist,Top Steel shiny,0.4049719,-2.861023E-06,3.154629,3.180516,0.2182617
Wrist,Top Steel shiny,0.4049719,-2.861023E-06,3.154629,3.180516,0.2304688
Wrist,Top Steel shiny,0.4079645,-3.099442E-06,3.153165,3.179448,0.2456055
Wrist,Top Steel shiny,0.4112298,-3.099442E-06,3.151016,3.177737,0.2583008
Wrist,Top Steel shiny,0.4147817,-2.861023E-06,3.148207,3.175414,0.2719727
Wrist,Top Steel shiny,0.4147817,-2.861023E-06,3.148207,3.175414,0.2866211
