Object,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W,LinVelocity X,LinVelocity Y,LinVelocity Z,AngVelocity X,AngVelocity Y,AngVelocity Z,Impact Force X,Impact Force Y,Impact Force Z,Impact Force Magnitude,Colliding Body,Time Stamp
Scoop,-1.575411,1.074156,2.125018,0.6238283,-0.0420844,-0.06170094,-0.7779847,0.1246933,0.2218236,-0.1394207,0.1160131,-0.03998506,0.01630331,0.2738368,-0.6131899,0.359093,0.7615355,,298.6335
Scoop,-1.575411,1.074156,2.125018,0.6238283,-0.0420844,-0.06170094,-0.7779847,0.1246933,0.2218236,-0.1394207,0.1160131,-0.03998506,0.01630331,0.2738368,-0.6131899,0.359093,0.7615355,,298.6458
Scoop,-1.57402,1.078451,2.123518,0.6228393,-0.03991607,-0.0611532,-0.7789342,0.1746411,0.24833,-0.1806742,0.1472671,-0.2007424,0.08258605,0.3318305,-0.4502147,0.1920344,0.5913391,,298.6599
Scoop,-1.572861,1.083087,2.121689,0.6221525,-0.03964004,-0.06151885,-0.7794683,0.0856493,0.2524249,-0.15613,0.0898917,0.003332198,0.03965997,0,0,0,0,,298.6731
Scoop,-1.572861,1.083087,2.121689,0.6221525,-0.03964004,-0.06151885,-0.7794683,0.0856493,0.2524249,-0.15613,0.0898917,0.003332198,0.03965997,0,0,0,0,,298.6858
Scoop,-1.572276,1.087862,2.120056,0.6202098,-0.0362958,-0.0605244,-0.7812551,0.1833488,0.3038861,-0.2808837,0.2791211,-0.3176168,0.1117587,0,0,0,0,,298.6956
Scoop,-1.572276,1.087862,2.120056,0.6202098,-0.0362958,-0.0605244,-0.7812551,0.1833488,0.3038861,-0.2808837,0.2791211,-0.3176168,0.1117587,0,0,0,0,,298.7078
Scoop,-1.57169,1.093153,2.118006,0.6201351,-0.03544417,-0.06209531,-0.7812304,0.1472155,0.2685604,-0.1143162,0.01519528,0.03142482,0.1753717,0,0,0,0,,298.718
Scoop,-1.570854,1.098595,2.11608,0.6192323,-0.03604844,-0.06210962,-0.7819169,-0.001406297,0.2974642,-0.1749016,0.1093088,0.05125414,-0.04377331,0,0,0,0,,298.7322
Scoop,-1.570854,1.098595,2.11608,0.6192323,-0.03604844,-0.06210962,-0.7819169,-0.001406297,0.2974642,-0.1749016,0.1093088,0.05125414,-0.04377331,0,0,0,0,,298.7449
Scoop,-1.57061,1.104349,2.114191,0.6186565,-0.03321481,-0.06267729,-0.7824529,0.2093684,0.3124311,-0.1631704,0.09780973,-0.1847373,0.2142866,0,0,0,0,,298.7556
Scoop,-1.57061,1.104349,2.114191,0.6186565,-0.03321481,-0.06267729,-0.7824529,0.2093684,0.3124311,-0.1631704,0.09780973,-0.1847373,0.2142866,0,0,0,0,,298.7683
Scoop,-1.570091,1.110538,2.11256,0.617444,-0.03225732,-0.06273371,-0.7834458,0.08015677,0.3482673,-0.1974494,0.16237,-0.06710657,0.05341572,0,0,0,0,,298.7825
Scoop,-1.569391,1.117067,2.110877,0.6169575,-0.03312215,-0.06305048,-0.7837676,-0.009380251,0.338921,-0.1235434,0.05357509,0.08930381,-0.03212775,0,0,0,0,,298.7947
Scoop,-1.569391,1.117067,2.110877,0.6169575,-0.03312215,-0.06305048,-0.7837676,-0.009380251,0.338921,-0.1235434,0.05357509,0.08930381,-0.03212775,0,0,0,0,,298.8074
Scoop,-1.568804,1.123987,2.109006,0.6166898,-0.03404501,-0.06382424,-0.7838758,0.001712649,0.3518353,-0.1122703,0.02439957,0.1213693,0.00213334,0,0,0,0,,298.8176
Scoop,-1.56828,1.131328,2.106735,0.6165389,-0.03423369,-0.06514055,-0.7838783,0.06775733,0.3715357,-0.1253392,0.01525131,0.09691394,0.09098384,0,0,0,0,,298.8318
Scoop,-1.56828,1.131328,2.106735,0.6165389,-0.03423369,-0.06514055,-0.7838783,0.06775733,0.3715357,-0.1253392,0.01525131,0.09691394,0.09098384,0,0,0,0,,298.8445
Scoop,-1.567785,1.139291,2.104103,0.6161711,-0.03308374,-0.06562668,-0.7841761,0.1142617,0.4126641,-0.1710242,0.05635701,-0.05877759,0.1057841,0,0,0,0,,298.8552
Scoop,-1.567785,1.139291,2.104103,0.6161711,-0.03308374,-0.06562668,-0.7841761,0.1142617,0.4126641,-0.1710242,0.05635701,-0.05877759,0.1057841,0,0,0,0,,298.8679
Scoop,-1.567006,1.147964,2.101187,0.6158984,-0.03364846,-0.064922,-0.7844249,-0.02767636,0.4397262,-0.1676398,0.0307192,0.001784541,-0.09249058,0,0,0,0,,298.8821
Scoop,-1.566641,1.156997,2.098069,0.6155208,-0.03333578,-0.06532165,-0.7847013,0.05159931,0.4642934,-0.1914144,0.05003887,0.001591187,0.04753137,0,0,0,0,,298.8948
Scoop,-1.566641,1.156997,2.098069,0.6155208,-0.03333578,-0.06532165,-0.7847013,0.05159931,0.4642934,-0.1914144,0.05003887,0.001591187,0.04753137,0,0,0,0,,298.907
Scoop,-1.566743,1.166607,2.094621,0.6157513,-0.03137934,-0.0660575,-0.7845395,0.1495994,0.4796159,-0.1617504,-0.01274984,-0.1091672,0.1799578,0,0,0,0,,298.9177
Scoop,-1.566678,1.176634,2.091215,0.6151448,-0.03178397,-0.06713706,-0.7849075,0.01811806,0.5191922,-0.2224858,0.0709274,0.1010134,0.055481,0,0,0,0,,298.9309
Scoop,-1.566678,1.176634,2.091215,0.6151448,-0.03178397,-0.06713706,-0.7849075,0.01811806,0.5191922,-0.2224858,0.0709274,0.1010134,0.055481,0,0,0,0,,298.9441
Scoop,-1.566828,1.187177,2.087719,0.6144791,-0.03172633,-0.06758976,-0.785392,0.01012343,0.5480601,-0.2349233,0.08387037,0.02620135,0.03371571,0,0,0,0,,298.9548
Scoop,-1.566828,1.187177,2.087719,0.6144791,-0.03172633,-0.06758976,-0.785392,0.01012343,0.5480601,-0.2349233,0.08387037,0.02620135,0.03371571,0,0,0,0,,298.968
Scoop,-1.567186,1.198478,2.083636,0.6154641,-0.0310109,-0.06840941,-0.7845782,0.06777871,0.5376353,-0.1185408,-0.1198204,-0.009915797,0.1169506,0,0,0,0,,298.9822
Scoop,-1.56734,1.210034,2.079698,0.615187,-0.03197199,-0.06938264,-0.7846715,-0.02991222,0.5837529,-0.216156,0.02390143,0.1368448,0.01575457,0,0,0,0,,298.9939
Scoop,-1.56734,1.210034,2.079698,0.615187,-0.03197199,-0.06938264,-0.7846715,-0.02991222,0.5837529,-0.216156,0.02390143,0.1368448,0.01575457,0,0,0,0,,299.0061
Scoop,-1.567518,1.22207,2.075513,0.6159102,-0.03208286,-0.06999403,-0.7840452,0.01458004,0.5797391,-0.142954,-0.09403937,0.0432706,0.04781834,0,0,0,0,,299.0164
Scoop,-1.567518,1.22207,2.075513,0.6159102,-0.03208286,-0.06999403,-0.7840452,0.01458004,0.5797391,-0.142954,-0.09403937,0.0432706,0.04781834,0,0,0,0,,299.0295
Scoop,-1.567436,1.234524,2.071358,0.616449,-0.0329313,-0.07013142,-0.7835739,-0.03958401,0.6034502,-0.1541878,-0.07675429,0.07267213,-0.03641375,0,0,0,0,,299.0393
Scoop,-1.56747,1.247048,2.067328,0.6176352,-0.03142613,-0.06922185,-0.7827822,0.06347837,0.5945515,-0.1027858,-0.1342085,-0.1797162,0.03097086,0,0,0,0,,299.0515
Scoop,-1.56747,1.247048,2.067328,0.6176352,-0.03142613,-0.06922185,-0.7827822,0.06347837,0.5945515,-0.1027858,-0.1342085,-0.1797162,0.03097086,0,0,0,0,,299.0637
Scoop,-1.567051,1.259736,2.063375,0.619186,-0.03219002,-0.06907532,-0.7815379,-0.02172476,0.5850806,-0.05286617,-0.2039449,0.04388294,-0.04510212,0,0,0,0,,299.074
Scoop,-1.56644,1.272765,2.05971,0.6206846,-0.03252158,-0.06941995,-0.7803038,0.03491138,0.6056312,-0.04491563,-0.1947221,0.04082847,0.01976814,0,0,0,0,,299.0994
Scoop,-1.565521,1.285663,2.056655,0.6209422,-0.03332284,-0.06983432,-0.7800279,0.01489597,0.6348158,-0.1247025,-0.04155196,0.08730909,-0.0146061,0,0,0,0,,299.1121
Scoop,-1.565521,1.285663,2.056655,0.6209422,-0.03332284,-0.06983432,-0.7800279,0.01489597,0.6348158,-0.1247025,-0.04155196,0.08730909,-0.0146061,0,0,0,0,,299.1262
Scoop,-1.564246,1.298841,2.053595,0.6218785,-0.03372395,-0.0699701,-0.7792526,0.05116212,0.630141,-0.06531088,-0.1235325,0.03573207,-0.005751331,0,0,0,0,,299.1379
Scoop,-1.562773,1.311783,2.05075,0.6223685,-0.03401405,-0.07053497,-0.7787977,0.08278862,0.6322821,-0.09560154,-0.06660356,0.0558071,0.03081665,0,0,0,0,,299.1516
Scoop,-1.562773,1.311783,2.05075,0.6223685,-0.03401405,-0.07053497,-0.7787977,0.08278862,0.6322821,-0.09560154,-0.06660356,0.0558071,0.03081665,0,0,0,0,,299.1638
Scoop,-1.561104,1.324881,2.047701,0.6243025,-0.03238982,-0.07010564,-0.7773563,0.1809766,0.6036163,0.01552304,-0.2303152,-0.1619343,0.08436528,0,0,0,0,,299.175
Scoop,-1.561104,1.324881,2.047701,0.6243025,-0.03238982,-0.07010564,-0.7773563,0.1809766,0.6036163,0.01552304,-0.2303152,-0.1619343,0.08436528,0,0,0,0,,299.1882
Scoop,-1.558825,1.338156,2.044972,0.6249002,-0.03335956,-0.07069495,-0.7767814,0.08289722,0.6432829,-0.07600012,-0.08727767,0.1097976,-0.008715987,0,0,0,0,,299.1975
Scoop,-1.556297,1.351215,2.042528,0.6251595,-0.03357044,-0.06972584,-0.7766513,0.07429633,0.644083,-0.09785163,-0.03302598,-0.04558434,-0.0866164,0,0,0,0,,299.2117
Scoop,-1.556297,1.351215,2.042528,0.6251595,-0.03357044,-0.06972584,-0.7766513,0.07429633,0.644083,-0.09785163,-0.03302598,-0.04558434,-0.0866164,0,0,0,0,,299.2253
Scoop,-1.553548,1.3642,2.039801,0.62623,-0.03437355,-0.06889251,-0.7758279,0.06023676,0.6156151,-0.03360403,-0.1429657,0.005546957,-0.1055558,0,0,0,0,,299.238
Scoop,-1.550996,1.376735,2.036898,0.6276835,-0.03403729,-0.06932893,-0.7746281,0.1777433,0.5868622,-0.01253361,-0.1840311,-0.004647214,0.06813873,0,0,0,0,,299.2502
Scoop,-1.550996,1.376735,2.036898,0.6276835,-0.03403729,-0.06932893,-0.7746281,0.1777433,0.5868622,-0.01253361,-0.1840311,-0.004647214,0.06813873,0,0,0,0,,299.2625
Scoop,-1.548384,1.388815,2.034163,0.6286116,-0.03351879,-0.06982261,-0.7738535,0.1905554,0.579739,-0.05360569,-0.1152487,-0.01298675,0.07929746,0,0,0,0,,299.2737
Scoop,-1.548384,1.388815,2.034163,0.6286116,-0.03351879,-0.06982261,-0.7738535,0.1905554,0.579739,-0.05360569,-0.1152487,-0.01298675,0.07929746,0,0,0,0,,299.2869
Scoop,-1.545412,1.400342,2.031602,0.6291382,-0.03408983,-0.06801486,-0.7735615,0.04050167,0.5585026,-0.0771064,-0.06917486,-0.07215479,-0.1718947,0,0,0,0,,299.2966
Scoop,-1.545412,1.400342,2.031602,0.6291382,-0.03408983,-0.06801486,-0.7735615,0.04050167,0.5585026,-0.0771064,-0.06917486,-0.07215479,-0.1718947,0,0,0,0,,299.3088
Scoop,-1.542456,1.411144,2.028976,0.6297562,-0.03524479,-0.06749383,-0.7730525,0.05868901,0.5190988,-0.06758738,-0.08945388,0.054088,-0.1074065,0,0,0,0,,299.3191
Scoop,-1.539725,1.420976,2.026242,0.6306123,-0.03605312,-0.0677855,-0.7722915,0.1052952,0.4658215,-0.05229538,-0.1184752,0.07772221,-0.02022845,0,0,0,0,,299.3328
Scoop,-1.539725,1.420976,2.026242,0.6306123,-0.03605312,-0.0677855,-0.7722915,0.1052952,0.4658215,-0.05229538,-0.1184752,0.07772221,-0.02022845,0,0,0,0,,299.3455
Scoop,-1.537207,1.430173,2.023489,0.6311417,-0.03396437,-0.06737816,-0.771989,0.2418489,0.4509356,-0.1010013,-0.04732767,-0.1894686,0.1041399,0,0,0,0,,299.3601
Scoop,-1.534261,1.438555,2.020803,0.6313646,-0.03524232,-0.06703076,-0.77178,0.05522223,0.4089963,-0.1065571,-0.04020258,0.07592213,-0.1052362,0,0,0,0,,299.3733
Scoop,-1.534261,1.438555,2.020803,0.6313646,-0.03524232,-0.06703076,-0.77178,0.05522223,0.4089963,-0.1065571,-0.04020258,0.07592213,-0.1052362,0,0,0,0,,299.386
Scoop,-1.531492,1.446227,2.018216,0.631525,-0.03568998,-0.06667286,-0.7716588,0.09668025,0.3776618,-0.1120102,-0.02430849,0.01129636,-0.05452955,0,0,0,0,,299.3953
Scoop,-1.531492,1.446227,2.018216,0.631525,-0.03568998,-0.06667286,-0.7716588,0.09668025,0.3776618,-0.1120102,-0.02430849,0.01129636,-0.05452955,0,0,0,0,,299.4075
Scoop,-1.528976,1.453662,2.015045,0.6334121,-0.03508008,-0.06634036,-0.7701674,0.163232,0.3219008,0.01364066,-0.2368109,-0.07529914,0.02948846,0,0,0,0,,299.4177
Scoop,-1.526335,1.460399,2.012104,0.6327334,-0.03575549,-0.06557959,-0.7707592,0.05307322,0.3525004,-0.2068985,0.08252273,0.006231904,-0.107648,0,0,0,0,,299.4329
Scoop,-1.526335,1.460399,2.012104,0.6327334,-0.03575549,-0.06557959,-0.7707592,0.05307322,0.3525004,-0.2068985,0.08252273,0.006231904,-0.107648,0,0,0,0,,299.4456
Scoop,-1.524036,1.466911,2.008533,0.6327623,-0.03574604,-0.06548345,-0.7707439,0.1116996,0.324581,-0.1758369,-0.003438264,-0.006934206,-0.006643146,0,0,0,0,,299.4597
Scoop,-1.522177,1.473091,2.004419,0.6333719,-0.03540763,-0.06555241,-0.7702529,0.1213373,0.2934969,-0.150572,-0.07549828,-0.02392859,0.0320811,0,0,0,0,,299.4719
Scoop,-1.522177,1.473091,2.004419,0.6333719,-0.03540763,-0.06555241,-0.7702529,0.1213373,0.2934969,-0.150572,-0.07549828,-0.02392859,0.0320811,0,0,0,0,,299.4851
Scoop,-1.520743,1.479096,1.999833,0.6333197,-0.0351842,-0.06628138,-0.7702438,0.1164083,0.3024912,-0.2348411,0.007485181,0.02931304,0.07014288,0,0,0,0,,299.4949
Scoop,-1.520743,1.479096,1.999833,0.6333197,-0.0351842,-0.06628138,-0.7702438,0.1164083,0.3024912,-0.2348411,0.007485181,0.02931304,0.07014288,0,0,0,0,,299.5071
Scoop,-1.519624,1.485109,1.994276,0.6337979,-0.03545442,-0.06646937,-0.7698216,0.05094076,0.2870528,-0.2311417,-0.06462469,0.03101197,0.001842424,0,0,0,0,,299.5173
Scoop,-1.518697,1.497098,1.980549,0.6332899,-0.03562763,-0.06615323,-0.770259,0.01081793,0.2957915,-0.3619866,-0.001271434,0.001715156,0.003970299,0,0,0,0,,299.552
Scoop,-1.518697,1.497098,1.980549,0.6332899,-0.03562763,-0.06615323,-0.770259,0.01081793,0.2957915,-0.3619866,-0.001271434,0.001715156,0.003970299,0,0,0,0,,299.5657
Scoop,-1.519201,1.503072,1.972371,0.6339235,-0.03516656,-0.0669561,-0.7696891,0.04230388,0.2834005,-0.3516756,-0.07890099,0.0131506,0.09702118,0,0,0,0,,299.5769
Scoop,-1.519201,1.503072,1.972371,0.6339235,-0.03516656,-0.0669561,-0.7696891,0.04230388,0.2834005,-0.3516756,-0.07890099,0.0131506,0.09702118,0,0,0,0,,299.5896
Scoop,-1.519826,1.509182,1.963259,0.6350086,-0.03478852,-0.06486434,-0.7689908,-0.089721,0.2761418,-0.3572847,-0.1325076,-0.166542,-0.1284593,0,0,0,0,,299.6047
Scoop,-1.521058,1.515146,1.953575,0.6361142,-0.03461504,-0.06510538,-0.7680638,-0.03259823,0.2694214,-0.3811707,-0.1418694,-0.00201726,0.03938006,0,0,0,0,,299.6169
Scoop,-1.522395,1.521118,1.943187,0.6370065,-0.03552303,-0.06561276,-0.7672395,-0.09460182,0.2728235,-0.4298859,-0.1251049,0.09899731,-0.010305,0,0,0,0,,299.6428
Scoop,-1.523886,1.526868,1.93257,0.6370234,-0.03541708,-0.0643647,-0.7673356,-0.1218561,0.2866644,-0.5306346,0.001032837,-0.08813486,-0.08950769,0,0,0,0,,299.6555
Scoop,-1.523886,1.526868,1.93257,0.6370234,-0.03541708,-0.0643647,-0.7673356,-0.1218561,0.2866644,-0.5306346,0.001032837,-0.08813486,-0.08950769,0,0,0,0,,299.6687
Scoop,-1.525704,1.532698,1.920964,0.6386474,-0.03494704,-0.06437376,-0.7660058,-0.05013049,0.2504118,-0.4301803,-0.2061848,-0.04125954,0.04495083,0,0,0,0,,299.6819
Scoop,-1.527343,1.538222,1.909173,0.6390148,-0.03598449,-0.06381485,-0.7656978,-0.167355,0.26362,-0.5490799,-0.0564751,0.04241946,-0.1056926,0,0,0,0,,299.6936
Scoop,-1.527343,1.538222,1.909173,0.6390148,-0.03598449,-0.06381485,-0.7656978,-0.167355,0.26362,-0.5490799,-0.0564751,0.04241946,-0.1056926,0,0,0,0,,299.7063
Scoop,-1.529305,1.543544,1.897033,0.6387267,-0.03585336,-0.06404126,-0.7659255,-0.08247799,0.2738449,-0.6349965,0.03820125,0.005406775,0.0232209,0,0,0,0,,299.7161
Scoop,-1.529305,1.543544,1.897033,0.6387267,-0.03585336,-0.06404126,-0.7659255,-0.08247799,0.2738449,-0.6349965,0.03820125,0.005406775,0.0232209,0,0,0,0,,299.7292
Scoop,-1.53126,1.548934,1.884086,0.6400757,-0.03453153,-0.06288496,-0.7649555,-0.05709488,0.2375892,-0.5284433,-0.160891,-0.1802713,0.006931003,0,0,0,0,,299.739
Scoop,-1.532765,1.554162,1.871119,0.6405035,-0.03567958,-0.06271744,-0.7645584,-0.1500061,0.2473732,-0.6013729,-0.06597303,0.07569598,-0.08223047,0,0,0,0,,299.7522
Scoop,-1.532765,1.554162,1.871119,0.6405035,-0.03567958,-0.06271744,-0.7645584,-0.1500061,0.2473732,-0.6013729,-0.06597303,0.07569598,-0.08223047,0,0,0,0,,299.7644
Scoop,-1.534178,1.55932,1.857164,0.6426631,-0.03572482,-0.06157085,-0.762835,-0.1083298,0.2028636,-0.4933014,-0.2797961,-0.07742251,-0.07197397,0,0,0,0,,299.7751
Scoop,-1.534178,1.55932,1.857164,0.6426631,-0.03572482,-0.06157085,-0.762835,-0.1083298,0.2028636,-0.4933014,-0.2797961,-0.07742251,-0.07197397,0,0,0,0,,299.7883
Scoop,-1.535479,1.564153,1.842611,0.6439245,-0.03598848,-0.06120163,-0.761788,-0.08852183,0.2091001,-0.6062872,-0.1664021,-0.00770469,-0.03409858,0,0,0,0,,299.7986
Scoop,-1.536557,1.568541,1.827934,0.6438686,-0.03679955,-0.06045732,-0.7618559,-0.1366486,0.2185673,-0.7346222,0.000938952,0.01387779,-0.1094422,0,0,0,0,,299.8118
Scoop,-1.536557,1.568541,1.827934,0.6438686,-0.03679955,-0.06045732,-0.7618559,-0.1366486,0.2185673,-0.7346222,0.000938952,0.01387779,-0.1094422,0,0,0,0,,299.8259
Scoop,-1.537875,1.572817,1.812426,0.6451821,-0.03610736,-0.05926543,-0.7608711,-0.06665978,0.1826119,-0.6551052,-0.1636005,-0.1338239,-0.03541561,0,0,0,0,,299.8367
Scoop,-1.537875,1.572817,1.812426,0.6451821,-0.03610736,-0.05926543,-0.7608711,-0.06665978,0.1826119,-0.6551052,-0.1636005,-0.1338239,-0.03541561,0,0,0,0,,299.8489
Scoop,-1.539112,1.576835,1.796682,0.6456851,-0.0370903,-0.05984664,-0.7603512,-0.09303264,0.1865101,-0.732798,-0.07553383,0.1111061,-0.01426344,0,0,0,0,,299.8596
Scoop,-1.540436,1.580697,1.780906,0.6453156,-0.03659004,-0.0598824,-0.7606863,-0.03674456,0.2030805,-0.8272302,0.05280959,-0.03481235,0.03163726,0,0,0,0,,299.8811
Scoop,-1.541562,1.5845,1.765172,0.6454959,-0.03631055,-0.05953017,-0.7605745,-0.05342579,0.1862567,-0.7715546,-0.02053995,-0.04469419,-0.007408593,0,0,0,0,,299.8953
Scoop,-1.541562,1.5845,1.765172,0.6454959,-0.03631055,-0.05953017,-0.7605745,-0.05342579,0.1862567,-0.7715546,-0.02053995,-0.04469419,-0.007408593,0,0,0,0,,299.9075
Scoop,-1.542502,1.588336,1.749351,0.6461795,-0.03676853,-0.05948102,-0.7599757,-0.07241467,0.1742235,-0.7231451,-0.09353759,0.02970234,-0.0272219,0,0,0,0,,299.9167
Scoop,-1.542502,1.588336,1.749351,0.6461795,-0.03676853,-0.05948102,-0.7599757,-0.07241467,0.1742235,-0.7231451,-0.09353759,0.02970234,-0.0272219,0,0,0,0,,299.9294
Scoop,-1.543251,1.592128,1.733421,0.6474054,-0.0366129,-0.05802071,-0.7590517,-0.08357698,0.160047,-0.6809836,-0.157317,-0.1101321,-0.09087013,0,0,0,0,,299.9397
Scoop,-1.543844,1.595608,1.718184,0.6469069,-0.0374817,-0.05848983,-0.7593986,-0.06547411,0.1842726,-0.8041725,0.0568763,0.09786532,-0.02449305,0,0,0,0,,299.9519
