Transform Name,Closest collider,Distance X,Distance Y,Distance Z,Magnitude,Time Stamp
Box002,Bottom Drip,0.7166226,-0.08127803,2.236661,2.350066,299.552
Box002,Bottom Drip,0.7166226,-0.08127803,2.236661,2.350066,299.5657
Box002,Bottom Drip,0.7153766,-0.08662808,2.243331,2.356226,299.5769
Box002,Bottom Drip,0.7153766,-0.08662808,2.243331,2.356226,299.5896
Box002,Top Steel shiny,0.7250065,-3.695488E-06,2.249171,2.363135,299.6047
Box002,Top Steel shiny,0.7254686,-3.635883E-06,2.256141,2.36991,299.6169
Box002,Top Steel shiny,0.7277727,-3.755093E-06,2.264132,2.378223,299.6428
Box002,Top Steel shiny,0.7302985,-3.635883E-06,2.27477,2.389124,299.6555
Box002,Top Steel shiny,0.7302985,-3.635883E-06,2.27477,2.389124,299.6687
Box002,Top Steel shiny,0.730936,-3.755093E-06,2.282421,2.396605,299.6819
Box002,Top Steel shiny,0.7349319,-3.695488E-06,2.293127,2.408019,299.6936
Box002,Top Steel shiny,0.7349319,-3.695488E-06,2.293127,2.408019,299.7063
Box002,Top Steel shiny,0.7364897,-3.695488E-06,2.306002,2.420757,299.7161
Box002,Top Steel shiny,0.7364897,-3.695488E-06,2.306002,2.420757,299.7292
Box002,Top Steel shiny,0.736937,-3.874302E-06,2.315861,2.430286,299.739
Box002,Top Steel shiny,0.7406,-3.635883E-06,2.327557,2.442542,299.7522
Box002,Top Steel shiny,0.7406,-3.635883E-06,2.327557,2.442542,299.7644
Box002,Top Steel shiny,0.7428178,-3.874302E-06,2.336128,2.451381,299.7751
Box002,Top Steel shiny,0.7428178,-3.874302E-06,2.336128,2.451381,299.7883
Box002,Top Steel shiny,0.7447209,-3.874302E-06,2.347471,2.462769,299.7986
Box002,Top Steel shiny,0.7480173,-3.814697E-06,2.362165,2.477772,299.8118
Box002,Top Steel shiny,0.7480173,-3.814697E-06,2.362165,2.477772,299.8259
Box002,Top Steel shiny,0.7490339,-3.993511E-06,2.37453,2.489868,299.8367
Box002,Top Steel shiny,0.7490339,-3.993511E-06,2.37453,2.489868,299.8489
Box002,Top Steel shiny,0.7513611,-3.993511E-06,2.388798,2.504176,299.8596
Box002,Top Steel shiny,0.7518193,-3.695488E-06,2.4056,2.520346,299.8811
Box002,Top Steel shiny,0.752762,-3.635883E-06,2.420943,2.535274,299.8953
Box002,Top Steel shiny,0.752762,-3.635883E-06,2.420943,2.535274,299.9075
Box002,Top Steel shiny,0.7544457,-3.874302E-06,2.434951,2.549152,299.9167
