Transform Name,Closest collider,Distance X,Distance Y,Distance Z,Magnitude,Time Stamp
Wrist,Top Steel shiny,-0.6176376,-4.291534E-06,1.697489,1.806362,298.4048
Wrist,Top Steel shiny,-0.6331807,-4.410744E-06,1.705649,1.819383,298.4141
Wrist,Top Steel shiny,-0.6331807,-4.410744E-06,1.705649,1.819383,298.4258
Wrist,Top Steel shiny,-0.649051,-4.291534E-06,1.715707,1.834371,298.4355
Wrist,Top Steel shiny,-0.649051,-4.291534E-06,1.715707,1.834371,298.4458
Wrist,Top Steel shiny,-0.6654542,-4.172325E-06,1.72735,1.851099,298.4556
Wrist,Top Steel shiny,-0.6654542,-4.172325E-06,1.72735,1.851099,298.4688
Wrist,Top Steel shiny,-0.6826072,-4.410744E-06,1.740304,1.869387,298.4775
Wrist,Top Steel shiny,-0.6826072,-4.410744E-06,1.740304,1.869387,298.4888
Wrist,Top Steel shiny,-0.7006493,-4.053116E-06,1.754394,1.889128,298.4995
Wrist,Top Steel shiny,-0.7194571,-4.291534E-06,1.769454,1.910127,298.5112
Wrist,Top Steel shiny,-0.7194571,-4.291534E-06,1.769454,1.910127,298.5249
Wrist,Top Steel shiny,-0.7387474,-4.172325E-06,1.785145,1.931965,298.5361
Wrist,Top Steel shiny,-0.7387474,-4.172325E-06,1.785145,1.931965,298.5469
Wrist,Top Steel shiny,-0.7585132,-4.291534E-06,1.801329,1.954515,298.5557
Wrist,Top Steel shiny,-0.7585132,-4.291534E-06,1.801329,1.954515,298.5679
Wrist,Top Steel shiny,-0.7788128,-4.410744E-06,1.817984,1.97778,298.5771
Wrist,Top Steel shiny,-0.7788128,-4.410744E-06,1.817984,1.97778,298.5889
Wrist,Top Steel shiny,-0.7995651,-4.172325E-06,1.835145,2.001765,298.6016
Wrist,Top Steel shiny,-0.8205842,-3.576279E-06,1.852898,2.026473,298.6147
Wrist,Top Steel shiny,-0.8205842,-3.576279E-06,1.852898,2.026473,298.6265
Wrist,Top Steel shiny,-0.8415192,-3.33786E-06,1.871081,2.051609,298.6353
Wrist,Top Steel shiny,-0.8415192,-3.33786E-06,1.871081,2.051609,298.6465
Wrist,Top Steel shiny,-0.8621122,-3.33786E-06,1.889528,2.076909,298.6602
Wrist,Top Steel shiny,-0.8824329,-3.218651E-06,1.908434,2.102572,298.6733
Wrist,Top Steel shiny,-0.8824329,-3.218651E-06,1.908434,2.102572,298.6855
Wrist,Top Steel shiny,-0.9023581,-3.218651E-06,1.92784,2.128572,298.6938
Wrist,Top Steel shiny,-0.9023581,-3.218651E-06,1.92784,2.128572,298.7046
Wrist,Top Steel shiny,-0.921728,-3.576279E-06,1.947768,2.154851,298.7144
Wrist,Top Steel shiny,-0.921728,-3.576279E-06,1.947768,2.154851,298.7256
Wrist,Top Steel shiny,-0.9405732,-3.576279E-06,1.968244,2.181436,298.7339
Wrist,Top Steel shiny,-0.9405732,-3.576279E-06,1.968244,2.181436,298.7451
Wrist,Top Steel shiny,-0.9590167,-3.457069E-06,1.989321,2.208418,298.7627
Wrist,Top Steel shiny,-0.9772422,-2.861023E-06,2.011245,2.236093,298.7754
Wrist,Top Steel shiny,-0.9772422,-2.861023E-06,2.011245,2.236093,298.7891
Wrist,Top Steel shiny,-0.9952634,-2.861023E-06,2.034123,2.264554,298.7993
Wrist,Top Steel shiny,-1.012896,-3.099442E-06,2.057886,2.293655,298.8105
Wrist,Top Steel shiny,-1.012896,-3.099442E-06,2.057886,2.293655,298.8237
Wrist,Top Steel shiny,-1.029822,-2.741814E-06,2.082358,2.32309,298.833
Wrist,Top Steel shiny,-1.029822,-2.741814E-06,2.082358,2.32309,298.8442
Wrist,Top Steel shiny,-1.045959,-2.861023E-06,2.107542,2.352821,298.855
Wrist,Top Steel shiny,-1.045959,-2.861023E-06,2.107542,2.352821,298.8687
Wrist,Top Steel shiny,-1.061404,-2.980232E-06,2.133524,2.382961,298.877
Wrist,Top Steel shiny,-1.061404,-2.980232E-06,2.133524,2.382961,298.8882
Wrist,Top Steel shiny,-1.076407,-2.980232E-06,2.160574,2.413863,298.8999
Wrist,Top Steel shiny,-1.091102,-3.099442E-06,2.188664,2.445558,298.9111
Wrist,Top Steel shiny,-1.091102,-3.099442E-06,2.188664,2.445558,298.9233
Wrist,Top Steel shiny,-1.105459,-2.861023E-06,2.217588,2.477849,298.9326
Wrist,Top Steel shiny,-1.105459,-2.861023E-06,2.217588,2.477849,298.9438
Wrist,Top Steel shiny,-1.119472,-2.861023E-06,2.247255,2.510652,298.9551
Wrist,Top Steel shiny,-1.119472,-2.861023E-06,2.247255,2.510652,298.9668
Wrist,Top Steel shiny,-1.133052,-2.622604E-06,2.277655,2.543918,298.9771
Wrist,Top Steel shiny,-1.133052,-2.622604E-06,2.277655,2.543918,298.9883
Wrist,Top Steel shiny,-1.146243,-2.741814E-06,2.309037,2.577891,299
Wrist,Top Steel shiny,-1.158967,-2.622604E-06,2.341255,2.612409,299.0117
Wrist,Top Steel shiny,-1.158967,-2.622604E-06,2.341255,2.612409,299.0244
Wrist,Top Steel shiny,-1.171032,-2.622604E-06,2.374033,2.64714,299.0327
Wrist,Top Steel shiny,-1.171032,-2.622604E-06,2.374033,2.64714,299.0439
Wrist,Top Steel shiny,-1.182276,-3.099442E-06,2.407306,2.681958,299.0552
Wrist,Top Steel shiny,-1.182276,-3.099442E-06,2.407306,2.681958,299.0669
Wrist,Top Steel shiny,-1.192569,-2.622604E-06,2.441195,2.71692,299.0771
Wrist,Top Steel shiny,-1.192569,-2.622604E-06,2.441195,2.71692,299.0884
Wrist,Top Steel shiny,-1.202061,-2.861023E-06,2.476139,2.752492,299.0991
Wrist,Top Steel shiny,-1.210784,-2.622604E-06,2.512075,2.788641,299.1104
Wrist,Top Steel shiny,-1.210784,-2.622604E-06,2.512075,2.788641,299.1226
Wrist,Top Steel shiny,-1.218646,-3.099442E-06,2.548682,2.825045,299.1328
Wrist,Top Steel shiny,-1.218646,-3.099442E-06,2.548682,2.825045,299.144
Wrist,Top Steel shiny,-1.225609,-2.861023E-06,2.585786,2.861539,299.1548
Wrist,Top Steel shiny,-1.225609,-2.861023E-06,2.585786,2.861539,299.1665
Wrist,Top Steel shiny,-1.231778,-2.861023E-06,2.623698,2.898459,299.1772
Wrist,Top Steel shiny,-1.231778,-2.861023E-06,2.623698,2.898459,299.188
Wrist,Top Steel shiny,-1.237491,-2.861023E-06,2.663016,2.936501,299.1992
Wrist,Top Steel shiny,-1.242774,-2.622604E-06,2.703586,2.975544,299.2109
Wrist,Top Steel shiny,-1.242774,-2.622604E-06,2.703586,2.975544,299.2227
Wrist,Top Steel shiny,-1.247627,-2.861023E-06,2.74512,3.015337,299.2329
Wrist,Top Steel shiny,-1.247627,-2.861023E-06,2.74512,3.015337,299.2437
Wrist,Top Steel shiny,-1.252109,-3.099442E-06,2.787453,3.05576,299.2554
Wrist,Top Steel shiny,-1.252109,-3.099442E-06,2.787453,3.05576,299.2681
Wrist,Top Steel shiny,-1.256278,-2.622604E-06,2.830513,3.096779,299.2783
Wrist,Top Steel shiny,-1.260065,-2.861023E-06,2.873778,3.137892,299.2905
Wrist,Top Steel shiny,-1.260065,-2.861023E-06,2.873778,3.137892,299.3022
Wrist,Top Steel shiny,-1.263647,-2.622604E-06,2.917842,3.179718,299.3276
Wrist,Top Steel shiny,-1.267062,-3.099442E-06,2.962694,3.222266,299.3389
Wrist,Top Steel shiny,-1.269964,-2.861023E-06,3.006964,3.264145,299.3511
Wrist,Top Steel shiny,-1.269964,-2.861023E-06,3.006964,3.264145,299.3633
Wrist,Top Steel shiny,-1.272295,-2.622604E-06,3.050201,3.304914,299.3735
Wrist,Top Steel shiny,-1.272295,-2.622604E-06,3.050201,3.304914,299.3848
Wrist,Top Steel shiny,-1.27402,-2.741814E-06,3.092201,3.344373,299.3926
Wrist,Top Steel shiny,-1.27402,-2.741814E-06,3.092201,3.344373,299.4053
Wrist,Top Steel shiny,-1.275071,-2.622604E-06,3.132912,3.382446,299.4155
Wrist,Top Steel shiny,-1.275071,-2.622604E-06,3.132912,3.382446,299.4268
Wrist,Top Steel shiny,-1.275425,-2.741814E-06,3.172497,3.419276,299.436
Wrist,Top Steel shiny,-1.275425,-2.741814E-06,3.172497,3.419276,299.4468
Wrist,Top Steel shiny,-1.275108,-2.622604E-06,3.211079,3.454986,299.4561
Wrist,Top Steel shiny,-1.275108,-2.622604E-06,3.211079,3.454986,299.4688
Wrist,Top Steel shiny,-1.274242,-2.861023E-06,3.248762,3.48972,299.4771
Wrist,Top Steel shiny,-1.27293,-2.741814E-06,3.284962,3.522971,299.4902
Wrist,Top Steel shiny,-1.27293,-2.741814E-06,3.284962,3.522971,299.5024
Wrist,Top Steel shiny,-1.271302,-2.622604E-06,3.319311,3.554439,299.5112
Wrist,Top Steel shiny,-1.271302,-2.622604E-06,3.319311,3.554439,299.5229
Wrist,Top Steel shiny,-1.269495,-2.503395E-06,3.351789,3.584147,299.5322
Wrist,Top Steel shiny,-1.269495,-2.503395E-06,3.351789,3.584147,299.5439
Wrist,Top Steel shiny,-1.267626,-2.264977E-06,3.38216,3.611908,299.5552
Wrist,Top Steel shiny,-1.267626,-2.264977E-06,3.38216,3.611908,299.5679
Wrist,Top Steel shiny,-1.265883,-2.264977E-06,3.41011,3.637487,299.5767
Wrist,Top Steel shiny,-1.265883,-2.264977E-06,3.41011,3.637487,299.5884
Wrist,Top Steel shiny,-1.264437,-2.264977E-06,3.435405,3.660712,299.5991
Wrist,Top Steel shiny,-1.263405,-2.264977E-06,3.457746,3.681331,299.6108
Wrist,Top Steel shiny,-1.263405,-2.264977E-06,3.457746,3.681331,299.6245
Wrist,Top Steel shiny,-1.262808,-2.503395E-06,3.47707,3.699284,299.6328
Wrist,Top Steel shiny,-1.262808,-2.503395E-06,3.47707,3.699284,299.644
Wrist,Top Steel shiny,-1.262592,-2.622604E-06,3.493691,3.714838,299.6548
Wrist,Top Steel shiny,-1.262592,-2.622604E-06,3.493691,3.714838,299.6665
Wrist,Top Steel shiny,-1.262719,-2.384186E-06,3.50786,3.728209,299.6772
Wrist,Top Steel shiny,-1.262719,-2.384186E-06,3.50786,3.728209,299.6885
Wrist,Top Steel shiny,-1.263252,-2.384186E-06,3.519477,3.739321,299.6992
Wrist,Top Steel shiny,-1.264224,-2.384186E-06,3.528401,3.748049,299.7114
Wrist,Top Steel shiny,-1.264224,-2.384186E-06,3.528401,3.748049,299.7241
Wrist,Top Steel shiny,-1.265585,-2.503395E-06,3.534758,3.754493,299.7324
Wrist,Top Steel shiny,-1.265585,-2.503395E-06,3.534758,3.754493,299.7437
Wrist,Top Steel shiny,-1.267184,-2.622604E-06,3.538959,3.758988,299.7549
Wrist,Top Steel shiny,-1.268866,-2.503395E-06,3.541443,3.761893,299.7739
Wrist,Top Steel shiny,-1.268866,-2.503395E-06,3.541443,3.761893,299.7856
Wrist,Top Steel shiny,-1.270555,-2.503395E-06,3.542527,3.763483,299.7935
Wrist,Top Steel shiny,-1.270555,-2.503395E-06,3.542527,3.763483,299.8057
Wrist,Top Steel shiny,-1.272233,-2.264977E-06,3.542391,3.763922,299.8149
Wrist,Top Steel shiny,-1.272233,-2.264977E-06,3.542391,3.763922,299.8262
Wrist,Top Steel shiny,-1.273907,-2.622604E-06,3.541007,3.763186,299.8354
Wrist,Top Steel shiny,-1.273907,-2.622604E-06,3.541007,3.763186,299.8491
Wrist,Top Steel shiny,-1.275526,-2.503395E-06,3.53831,3.761197,299.8594
Wrist,Top Steel shiny,-1.277077,-2.384186E-06,3.534341,3.75799,299.8721
Wrist,Top Steel shiny,-1.277077,-2.384186E-06,3.534341,3.75799,299.8857
Wrist,Top Steel shiny,-1.278542,-2.622604E-06,3.529009,3.753475,299.8945
Wrist,Top Steel shiny,-1.278542,-2.622604E-06,3.529009,3.753475,299.9058
Wrist,Top Steel shiny,-1.279915,-2.503395E-06,3.522221,3.747562,299.915
Wrist,Top Steel shiny,-1.279915,-2.503395E-06,3.522221,3.747562,299.9263
Wrist,Top Steel shiny,-1.281219,-2.503395E-06,3.513822,3.740116,299.9355
Wrist,Top Steel shiny,-1.281219,-2.503395E-06,3.513822,3.740116,299.9468
Wrist,Top Steel shiny,-1.282446,-2.264977E-06,3.50381,3.731133,299.9556
Wrist,Top Steel shiny,-1.282446,-2.264977E-06,3.50381,3.731133,299.9683
Wrist,Top Steel shiny,-1.28463,-2.503395E-06,3.479069,3.708665,299.9917
Wrist,Top Steel shiny,-1.28463,-2.503395E-06,3.479069,3.708665,300.0054
Wrist,Top Steel shiny,0.3862222,-2.861023E-06,3.148996,3.172592,0.02978516
Wrist,Top Steel shiny,0.3867878,-3.099442E-06,3.148883,3.172549,0.04394531
Wrist,Top Steel shiny,0.3867878,-3.099442E-06,3.148883,3.172549,0.05664063
Wrist,Top Steel shiny,0.3889714,-2.861023E-06,3.14848,3.172416,0.08105469
Wrist,Top Steel shiny,0.3889714,-2.861023E-06,3.14848,3.172416,0.09423828
Wrist,Top Steel shiny,0.3904358,-2.861023E-06,3.148048,3.172168,0.1079102
Wrist,Top Steel shiny,0.3904358,-2.861023E-06,3.148048,3.172168,0.1186523
Wrist,Top Steel shiny,0.3919671,-2.622604E-06,3.147511,3.171824,0.128418
Wrist,Top Steel shiny,0.3934159,-2.622604E-06,3.146736,3.171233,0.1396484
Wrist,Top Steel shiny,0.3934159,-2.622604E-06,3.146736,3.171233,0.1513672
Wrist,Top Steel shiny,0.3945778,-2.622604E-06,3.145496,3.170148,0.1616211
Wrist,Top Steel shiny,0.3945778,-2.622604E-06,3.145496,3.170148,0.1743164
Wrist,Top Steel shiny,0.3952419,-3.099442E-06,3.143559,3.168308,0.1845703
Wrist,Top Steel shiny,0.3952419,-3.099442E-06,3.143559,3.168308,0.1992188
Wrist,Top Steel shiny,0.3952568,-3.099442E-06,3.140782,3.165555,0.2094727
Wrist,Top Steel shiny,0.3945355,-2.861023E-06,3.137091,3.161803,0.2216797
Wrist,Top Steel shiny,0.3945355,-2.861023E-06,3.137091,3.161803,0.2348633
Wrist,Top Steel shiny,0.3930358,-2.861023E-06,3.132538,3.157099,0.2431641
Wrist,Top Steel shiny,0.3930358,-2.861023E-06,3.132538,3.157099,0.2548828
Wrist,Top Steel shiny,0.3907737,-2.861023E-06,3.127141,3.151463,0.2636719
Wrist,Top Steel shiny,0.3907737,-2.861023E-06,3.127141,3.151463,0.2758789
Wrist,Top Steel shiny,0.3878347,-2.622604E-06,3.120921,3.144927,0.284668
Wrist,Top Steel shiny,0.3878347,-2.622604E-06,3.120921,3.144927,0.2949219
Wrist,Top Steel shiny,0.3843353,-2.622604E-06,3.113931,3.137559,0.3061523
Wrist,Top Steel shiny,0.3843353,-2.622604E-06,3.113931,3.137559,0.3178711
Wrist,Top Steel shiny,0.3803874,-2.861023E-06,3.106272,3.129476,0.328125
Wrist,Top Steel shiny,0.3761061,-2.861023E-06,3.098129,3.120875,0.3398438
Wrist,Top Steel shiny,0.3761061,-2.861023E-06,3.098129,3.120875,0.3505859
Wrist,Top Steel shiny,0.3715692,-3.099442E-06,3.089686,3.111948,0.3618164
Wrist,Top Steel shiny,0.3715692,-3.099442E-06,3.089686,3.111948,0.3754883
Wrist,Top Steel shiny,0.3668515,-2.622604E-06,3.08101,3.102773,0.3867188
Wrist,Top Steel shiny,0.3620619,-2.980232E-06,3.072137,3.093398,0.4057617
Wrist,Top Steel shiny,0.3620619,-2.980232E-06,3.072137,3.093398,0.4179688
Wrist,Top Steel shiny,0.3572777,-3.099442E-06,3.063107,3.083873,0.4277344
Wrist,Top Steel shiny,0.3572777,-3.099442E-06,3.063107,3.083873,0.4389648
Wrist,Top Steel shiny,0.3525308,-3.099442E-06,3.053928,3.074208,0.4511719
Wrist,Top Steel shiny,0.347892,-2.622604E-06,3.044615,3.064427,0.4614258
Wrist,Top Steel shiny,0.347892,-2.622604E-06,3.044615,3.064427,0.4746094
Wrist,Top Steel shiny,0.34339,-2.861023E-06,3.035265,3.054628,0.4838867
Wrist,Top Steel shiny,0.34339,-2.861023E-06,3.035265,3.054628,0.4951172
Wrist,Top Steel shiny,0.3390266,-2.741814E-06,3.025994,3.044926,0.5058594
Wrist,Top Steel shiny,0.3390266,-2.741814E-06,3.025994,3.044926,0.5175781
Wrist,Top Steel shiny,0.3348402,-2.741814E-06,3.016606,3.035133,0.527832
Wrist,Top Steel shiny,0.3348402,-2.741814E-06,3.016606,3.035133,0.5390625
Wrist,Top Steel shiny,0.3309254,-2.980232E-06,3.006891,3.025046,0.5512695
Wrist,Top Steel shiny,0.3273245,-2.741814E-06,2.996722,3.014546,0.5625
Wrist,Top Steel shiny,0.3273245,-2.741814E-06,2.996722,3.014546,0.574707
Wrist,Top Steel shiny,0.3239986,-2.980232E-06,2.986237,3.003762,0.5839844
Wrist,Top Steel shiny,0.3239986,-2.980232E-06,2.986237,3.003762,0.5942383
Wrist,Top Steel shiny,0.3207893,-2.741814E-06,2.975382,2.992625,0.605957
Wrist,Top Steel shiny,0.3207893,-2.741814E-06,2.975382,2.992625,0.6171875
Wrist,Top Steel shiny,0.3140472,-2.861023E-06,2.952081,2.968739,0.6420898
Wrist,Top Steel shiny,0.3140472,-2.861023E-06,2.952081,2.968739,0.6557617
Wrist,Top Steel shiny,0.3104225,-2.861023E-06,2.939759,2.956103,0.6640625
Wrist,Top Steel shiny,0.3104225,-2.861023E-06,2.939759,2.956103,0.6748047
Wrist,Top Steel shiny,0.3066601,-2.741814E-06,2.927159,2.943179,0.684082
Wrist,Top Steel shiny,0.3066601,-2.741814E-06,2.927159,2.943179,0.6948242
Wrist,Top Steel shiny,0.302766,-2.622604E-06,2.914459,2.930143,0.7060547
Wrist,Top Steel shiny,0.302766,-2.622604E-06,2.914459,2.930143,0.7177734
Wrist,Top Steel shiny,0.2986729,-2.980232E-06,2.901773,2.917103,0.7280273
Wrist,Top Steel shiny,0.2986729,-2.980232E-06,2.901773,2.917103,0.7392578
Wrist,Top Steel shiny,0.2943854,-2.861023E-06,2.88899,2.90395,0.7504883
Wrist,Top Steel shiny,0.2900595,-2.741814E-06,2.876043,2.890633,0.7617188
Wrist,Top Steel shiny,0.2900595,-2.741814E-06,2.876043,2.890633,0.7744141
Wrist,Top Steel shiny,0.2857186,-2.861023E-06,2.862858,2.87708,0.7841797
Wrist,Top Steel shiny,0.2857186,-2.861023E-06,2.862858,2.87708,0.7949219
Wrist,Top Steel shiny,0.2812799,-2.861023E-06,2.849329,2.863179,0.8061523
Wrist,Top Steel shiny,0.2812799,-2.861023E-06,2.849329,2.863179,0.8173828
Wrist,Top Steel shiny,0.276509,-2.622604E-06,2.835356,2.848807,0.828125
Wrist,Top Steel shiny,0.276509,-2.622604E-06,2.835356,2.848807,0.8388672
Wrist,Top Steel shiny,0.2710387,-2.741814E-06,2.820817,2.833808,0.8510742
Wrist,Top Steel shiny,0.2646815,-2.861023E-06,2.805691,2.818148,0.8613281
Wrist,Top Steel shiny,0.2646815,-2.861023E-06,2.805691,2.818148,0.8740234
Wrist,Top Steel shiny,0.2573482,-2.741814E-06,2.79009,2.801933,0.8842773
Wrist,Top Steel shiny,0.2573482,-2.741814E-06,2.79009,2.801933,0.8945313
Wrist,Top Steel shiny,0.2490121,-2.980232E-06,2.77414,2.785293,0.9057617
Wrist,Top Steel shiny,0.2490121,-2.980232E-06,2.77414,2.785293,0.9174805
Wrist,Top Steel shiny,0.2396531,-3.099442E-06,2.757985,2.768378,0.9277344
Wrist,Top Steel shiny,0.2396531,-3.099442E-06,2.757985,2.768378,0.9389648
Wrist,Top Steel shiny,0.2291338,-2.622604E-06,2.741556,2.751115,0.9506836
Wrist,Top Steel shiny,0.2176217,-2.741814E-06,2.72488,2.733556,0.9628906
Wrist,Top Steel shiny,0.2050628,-2.622604E-06,2.70787,2.715623,0.9985352
Wrist,Top Steel shiny,0.1915826,-2.622604E-06,2.690383,2.697195,1.008789
Wrist,Top Steel shiny,0.1915826,-2.622604E-06,2.690383,2.697195,1.019043
Wrist,Top Steel shiny,0.1774344,-3.099442E-06,2.672561,2.678445,1.02832
Wrist,Top Steel shiny,0.1774344,-3.099442E-06,2.672561,2.678445,1.039063
Wrist,Top Steel shiny,0.1626241,-2.622604E-06,2.654519,2.659495,1.050781
Wrist,Top Steel shiny,0.1472227,-2.741814E-06,2.636264,2.640372,1.061035
Wrist,Top Steel shiny,0.1472227,-2.741814E-06,2.636264,2.640372,1.07373
Wrist,Top Steel shiny,0.1313505,-2.741814E-06,2.617921,2.621214,1.083984
Wrist,Top Steel shiny,0.1313505,-2.741814E-06,2.617921,2.621214,1.094238
Wrist,Top Steel shiny,0.1149744,-3.099442E-06,2.59955,2.602091,1.105469
Wrist,Top Steel shiny,0.1149744,-3.099442E-06,2.59955,2.602091,1.117676
Wrist,Top Steel shiny,0.09807986,-2.861023E-06,2.58119,2.583052,1.127441
Wrist,Top Steel shiny,0.09807986,-2.861023E-06,2.58119,2.583052,1.138672
Wrist,Top Steel shiny,0.08072609,-2.861023E-06,2.562966,2.564237,1.150391
Wrist,Top Steel shiny,0.06313819,-3.099442E-06,2.545034,2.545817,1.161133
Wrist,Top Steel shiny,0.06313819,-3.099442E-06,2.545034,2.545817,1.173828
Wrist,Top Steel shiny,0.04553312,-2.861023E-06,2.527601,2.528011,1.183594
Wrist,Top Steel shiny,0.04553312,-2.861023E-06,2.527601,2.528011,1.194336
Wrist,Top Steel shiny,0.02797645,-3.099442E-06,2.510718,2.510874,1.205566
Wrist,Top Steel shiny,0.02797645,-3.099442E-06,2.510718,2.510874,1.217285
Wrist,Top Steel shiny,0.01046747,-2.980232E-06,2.494358,2.49438,1.228027
Wrist,Top Steel shiny,0.01046747,-2.980232E-06,2.494358,2.49438,1.23877
Wrist,Top Steel shiny,0,-2.861023E-06,2.478402,2.478402,1.250488
Wrist,Top Steel shiny,0,-2.861023E-06,2.462744,2.462744,1.260742
Wrist,Top Steel shiny,0,-2.861023E-06,2.462744,2.462744,1.274414
Wrist,Top Steel shiny,0,-2.861023E-06,2.447398,2.447398,1.283691
Wrist,Top Steel shiny,0,-2.861023E-06,2.447398,2.447398,1.294922
Wrist,Top Steel shiny,0,-2.980232E-06,2.432231,2.432231,1.305664
Wrist,Top Steel shiny,0,-2.980232E-06,2.432231,2.432231,1.316895
Wrist,Top Steel shiny,0,-2.622604E-06,2.417225,2.417225,1.328125
Wrist,Top Steel shiny,0,-2.622604E-06,2.417225,2.417225,1.338867
Wrist,Top Steel shiny,0,-2.861023E-06,2.402364,2.402364,1.350586
Wrist,Top Steel shiny,0,-3.099442E-06,2.387847,2.387847,1.36084
Wrist,Top Steel shiny,0,-3.099442E-06,2.387847,2.387847,1.373047
Wrist,Top Steel shiny,0,-2.741814E-06,2.373886,2.373886,1.383789
Wrist,Top Steel shiny,0,-2.741814E-06,2.373886,2.373886,1.394531
Wrist,Top Steel shiny,0,-2.861023E-06,2.360545,2.360545,1.405273
Wrist,Top Steel shiny,0,-2.861023E-06,2.360545,2.360545,1.416992
Wrist,Top Steel shiny,0,-2.622604E-06,2.335037,2.335037,1.442383
Wrist,Top Steel shiny,0,-2.622604E-06,2.335037,2.335037,1.456055
Wrist,Top Steel shiny,0,-2.980232E-06,2.322972,2.322972,1.464355
Wrist,Top Steel shiny,0,-2.980232E-06,2.322972,2.322972,1.476074
Wrist,Top Steel shiny,0,-2.980232E-06,2.311464,2.311464,1.484863
Wrist,Top Steel shiny,0,-2.980232E-06,2.311464,2.311464,1.495117
Wrist,Top Steel shiny,0,-3.099442E-06,2.300372,2.300372,1.505371
Wrist,Top Steel shiny,0,-3.099442E-06,2.300372,2.300372,1.51709
Wrist,Top Steel shiny,0,-2.622604E-06,2.289599,2.289599,1.527344
Wrist,Top Steel shiny,0,-2.622604E-06,2.289599,2.289599,1.539063
Wrist,Top Steel shiny,0,-2.741814E-06,2.279089,2.279089,1.550293
Wrist,Top Steel shiny,0,-2.980232E-06,2.268942,2.268942,1.560547
Wrist,Top Steel shiny,0,-2.980232E-06,2.268942,2.268942,1.573242
Wrist,Top Steel shiny,0,-2.980232E-06,2.259282,2.259282,1.583496
Wrist,Top Steel shiny,0,-2.980232E-06,2.259282,2.259282,1.594727
Wrist,Top Steel shiny,0,-2.861023E-06,2.250155,2.250155,1.605469
Wrist,Top Steel shiny,0,-2.861023E-06,2.250155,2.250155,1.617188
Wrist,Top Steel shiny,0,-2.622604E-06,2.241602,2.241602,1.627441
Wrist,Top Steel shiny,0,-2.622604E-06,2.241602,2.241602,1.638672
Wrist,Top Steel shiny,0,-3.933907E-06,2.233615,2.233615,1.650391
Wrist,Top Steel shiny,0,-3.576279E-06,2.226254,2.226254,1.661133
Wrist,Top Steel shiny,0,-3.576279E-06,2.226254,2.226254,1.673828
Wrist,Top Steel shiny,0,-3.814697E-06,2.219458,2.219458,1.684082
Wrist,Top Steel shiny,0,-3.814697E-06,2.219458,2.219458,1.693848
Wrist,Top Steel shiny,0,-3.695488E-06,2.213067,2.213067,1.705078
Wrist,Top Steel shiny,0,-3.695488E-06,2.213067,2.213067,1.717285
Wrist,Top Steel shiny,0,-3.814697E-06,2.207102,2.207102,1.727539
Wrist,Top Steel shiny,0,-3.814697E-06,2.207102,2.207102,1.73877
Wrist,Top Steel shiny,0,-3.695488E-06,2.201558,2.201558,1.750977
